NO,Polygon Points
565,"(545.875, 374.830); (528.044, 373.718); (525.013, 363.895); (521.428, 327.697); (521.944, 321.165); (523.354, 316.079); (542.063, 302.863); (549.542, 301.903); (570.269, 302.990); (576.560, 303.940); (581.753, 306.554); (582.300, 309.667); (581.341, 349.911); (579.195, 370.849); (567.788, 373.045)"
566,"(2992.774, 438.893); (2964.681, 438.694); (2961.959, 430.731); (2954.659, 395.105); (2952.941, 386.190); (2952.841, 377.371); (2955.136, 372.916); (2964.484, 367.905); (2987.226, 357.308); (2996.444, 357.170); (3008.715, 362.659); (3030.556, 402.767); (3033.967, 410.599); (3036.055, 416.643); (3035.918, 420.029); (3008.227, 432.218)"
567,"(3656.723, 421.762); (3668.961, 383.338); (3673.649, 372.776); (3679.274, 366.898); (3723.323, 383.382); (3726.111, 389.510); (3732.889, 413.678); (3731.607, 420.804); (3726.612, 427.858); (3693.754, 439.121); (3684.652, 438.976); (3658.770, 429.025)"
568,"(1561.688, 215.302); (1545.188, 205.230); (1547.236, 198.416); (1564.640, 185.424); (1575.062, 191.111); (1570.141, 213.845)"
569,"(505.389, 1244.619); (509.313, 1259.376); (503.607, 1264.965); (498.714, 1268.341); (488.618, 1271.392); (488.831, 1264.712); (495.632, 1252.492); (500.793, 1245.177)"
570,"(740.980, 3959.330); (625.942, 3950.992); (616.755, 3940.660); (616.716, 3932.048); (619.419, 3927.821); (632.177, 3927.362); (666.214, 3929.298); (716.668, 3933.239); (731.807, 3934.425); (747.874, 3935.788); (757.528, 3941.140); (758.488, 3949.735); (755.347, 3955.358)"
571,"(3779.165, 2711.123); (3770.909, 2711.176); (3756.639, 2709.527); (3753.211, 2694.829); (3772.787, 2695.002); (3777.788, 2698.387)"
572,"(1091.674, 2255.865); (1093.533, 2268.700); (1084.801, 2282.965); (1077.546, 2287.373); (1073.567, 2289.531); (1036.354, 2294.628); (1032.724, 2286.310); (1034.033, 2272.043); (1036.644, 2258.382); (1041.816, 2256.952); (1071.592, 2251.599); (1085.635, 2254.366)"
573,"(400.668, 239.619); (402.351, 255.415); (382.513, 279.243); (377.609, 277.780); (361.280, 271.231); (361.336, 267.027); (362.008, 263.519); (366.111, 245.642); (373.570, 241.941)"
574,"(3033.426, 1041.877); (3032.657, 1037.674); (3041.389, 1038.101); (3042.976, 1047.370)"
575,"(2890.868, 1377.000); (2942.059, 1378.800); (2943.712, 1381.531); (2948.522, 1429.612); (2875.801, 1462.953); (2835.880, 1460.494); (2768.008, 1452.593); (2760.794, 1449.422); (2760.986, 1443.363); (2773.043, 1412.262); (2838.829, 1382.119)"
576,"(1317.592, 1064.888); (1384.652, 1016.963); (1418.093, 1022.819); (1445.062, 1045.601); (1477.526, 1087.544); (1476.309, 1089.638); (1312.212, 1143.194); (1308.355, 1143.170); (1306.640, 1142.827); (1288.710, 1136.267); (1295.736, 1113.819); (1296.104, 1112.770); (1300.974, 1099.236); (1303.513, 1092.494); (1309.210, 1078.938); (1309.949, 1077.520); (1316.715, 1066.148)"
577,"(3542.482, 1366.527); (3529.263, 1360.210); (3547.380, 1344.230); (3561.379, 1334.416); (3565.142, 1341.355); (3565.105, 1348.839); (3561.935, 1351.608); (3551.478, 1360.407)"
578,"(1943.513, 886.653); (1862.989, 830.049); (1821.616, 788.680); (1810.868, 770.485); (1801.169, 752.046); (1805.649, 744.804); (1829.414, 716.164); (1881.588, 659.964); (1890.828, 652.986); (1896.662, 656.082); (1905.531, 662.721); (1916.969, 673.638); (1991.896, 745.821); (2033.899, 787.147); (2037.098, 790.458); (2039.317, 793.783); (2031.131, 805.247); (2022.493, 814.221); (2018.807, 817.948); (1975.286, 861.360); (1955.546, 878.372)"
579,"(1002.867, 171.170); (1000.860, 162.523); (1007.604, 158.984); (1016.553, 157.763); (1022.572, 176.492); (1022.679, 181.777); (1019.741, 183.029); (1013.613, 179.534)"
580,"(3717.560, 1312.922); (3704.806, 1334.666); (3695.524, 1328.939); (3691.326, 1319.630); (3688.668, 1310.999); (3688.518, 1300.183); (3694.124, 1294.054); (3704.822, 1295.260)"
581,"(530.375, 1390.095); (520.919, 1399.494); (528.386, 1386.083); (540.330, 1377.896)"
582,"(2868.498, 2790.463); (2856.569, 2790.669); (2859.289, 2776.555); (2862.199, 2780.221)"
583,"(3181.843, 1366.561); (3176.911, 1362.756); (3182.394, 1356.615); (3195.944, 1348.154); (3194.797, 1354.126); (3193.610, 1359.759)"
584,"(2765.136, 1045.018); (2761.138, 1030.293); (2774.797, 1018.798); (2782.054, 1013.085); (2803.057, 1005.038); (2809.138, 1003.976); (2851.327, 1011.841); (2868.450, 1018.656); (2873.172, 1021.739); (2879.601, 1028.333); (2889.264, 1053.577); (2891.645, 1068.124); (2892.641, 1076.504); (2890.855, 1079.163); (2798.385, 1075.466); (2786.671, 1067.882)"
585,"(3661.024, 1830.594); (3656.659, 1829.755); (3661.593, 1823.554); (3668.929, 1820.183); (3667.691, 1828.629)"
586,"(2028.081, 3511.021); (2025.151, 3503.822); (2031.225, 3490.218); (2040.242, 3480.001); (2040.816, 3484.737); (2038.623, 3501.221); (2035.551, 3504.923)"
587,"(2824.571, 1097.716); (2825.593, 1090.290); (2837.439, 1094.640); (2849.133, 1099.251); (2851.519, 1109.530); (2847.960, 1111.177); (2836.544, 1108.988); (2831.679, 1105.216)"
588,"(830.613, 790.809); (825.101, 788.691); (827.762, 783.209); (830.256, 786.161)"
589,"(1717.813, 3530.536); (1715.696, 3559.352); (1708.597, 3553.988); (1705.204, 3548.949); (1704.755, 3543.686); (1706.853, 3539.045)"
590,"(2653.287, 3158.775); (2648.952, 3152.378); (2653.894, 3141.320); (2657.433, 3146.644)"
591,"(4079.749, 1942.586); (4073.352, 1929.462); (4075.740, 1927.934); (4082.154, 1935.464); (4085.458, 1939.359)"
592,"(3065.421, 886.541); (3065.003, 878.576); (3067.903, 878.937); (3069.059, 883.827)"
593,"(4073.234, 3605.667); (4079.907, 3605.474); (4085.373, 3616.416); (4083.683, 3628.348); (4077.454, 3639.305); (4075.755, 3631.470)"
594,"(3113.029, 191.494); (3124.573, 189.931); (3137.651, 201.554); (3139.006, 207.932); (3138.845, 215.016); (3124.544, 207.039); (3116.571, 198.929)"
595,"(2632.647, 3910.596); (2647.697, 3899.200); (2661.028, 3909.806); (2640.194, 3910.621)"
596,"(3975.545, 2245.100); (3981.012, 2251.886); (3975.326, 2258.965); (3966.478, 2262.598); (3956.972, 2259.650); (3947.695, 2254.983); (3944.613, 2245.510); (3959.799, 2244.011)"
597,"(166.233, 499.308); (136.835, 429.040); (146.458, 416.258); (151.370, 411.865); (188.128, 419.775); (191.158, 422.334); (223.405, 464.915); (217.866, 472.006); (215.221, 475.075); (210.690, 480.142); (177.660, 499.633); (168.714, 503.236)"
598,"(2929.594, 472.905); (2933.254, 496.061); (2933.172, 498.951); (2922.066, 502.021); (2915.202, 503.047); (2901.707, 503.177); (2897.526, 489.811); (2889.382, 460.493); (2890.474, 457.223); (2895.014, 455.744); (2903.744, 454.139)"
599,"(3176.699, 459.005); (3177.096, 429.439); (3185.816, 429.682); (3190.381, 431.116); (3210.229, 449.690); (3201.202, 464.345); (3196.601, 469.468); (3188.400, 470.941); (3180.703, 464.722)"
600,"(3442.491, 364.981); (3445.907, 377.452); (3445.271, 385.798); (3443.102, 391.203); (3438.868, 397.896); (3420.328, 407.446); (3415.118, 405.392); (3400.682, 393.917); (3404.940, 379.497); (3408.612, 373.289); (3415.961, 363.799); (3425.569, 359.826); (3434.326, 359.173)"
601,"(3251.620, 358.492); (3257.448, 365.191); (3273.913, 410.141); (3278.001, 422.554); (3275.040, 428.151); (3266.283, 435.813); (3247.576, 439.400); (3224.602, 431.768); (3218.680, 428.979); (3209.430, 393.687); (3209.760, 384.327); (3211.304, 380.540); (3243.015, 361.159)"
602,"(3588.505, 2535.154); (3577.268, 2530.522); (3579.663, 2521.614); (3585.887, 2521.106); (3594.931, 2521.154); (3596.984, 2522.654); (3598.002, 2528.009); (3596.595, 2533.832)"
603,"(425.480, 3620.325); (429.258, 3569.956); (437.465, 3578.817); (442.758, 3585.087); (446.988, 3592.248); (468.616, 3638.436); (471.366, 3659.189); (464.503, 3669.428); (452.841, 3670.752); (440.829, 3666.699)"
604,"(3512.781, 1749.586); (3514.110, 1735.581); (3524.739, 1738.683); (3518.414, 1751.226); (3513.720, 1750.227)"
605,"(3331.824, 214.071); (3336.911, 222.071); (3336.146, 233.246); (3333.596, 237.718); (3320.295, 244.366); (3313.817, 246.576); (3309.151, 241.268); (3305.075, 235.546); (3311.438, 226.427)"
606,"(3592.784, 2321.094); (3595.685, 2305.488); (3604.626, 2311.902); (3608.820, 2316.987); (3604.761, 2323.127); (3593.954, 2327.313)"
607,"(1161.658, 1674.958); (1161.079, 1661.249); (1164.007, 1653.282); (1168.849, 1641.951); (1177.582, 1645.904); (1182.461, 1651.493); (1190.874, 1665.314); (1193.593, 1670.860); (1188.543, 1675.340); (1168.047, 1686.516)"
608,"(1201.207, 3999.898); (1208.203, 4012.294); (1202.854, 4016.962); (1187.932, 4020.050); (1190.084, 4012.810); (1196.923, 4001.347)"
609,"(2258.798, 820.491); (2249.375, 816.100); (2249.618, 811.752); (2253.017, 806.400); (2256.648, 802.075); (2270.980, 786.990); (2285.855, 777.155); (2292.932, 786.608); (2292.817, 799.242); (2289.856, 812.007); (2288.756, 816.369); (2283.501, 823.225); (2268.534, 821.698)"
610,"(1794.733, 2639.435); (1784.847, 2647.172); (1788.390, 2638.713); (1795.117, 2632.511)"
611,"(1672.507, 297.349); (1675.124, 273.664); (1679.432, 268.677); (1695.791, 262.903); (1714.314, 269.863); (1720.082, 280.911); (1720.715, 288.246); (1719.190, 293.016); (1700.778, 310.676); (1677.119, 305.564); (1672.774, 303.963)"
612,"(3574.243, 438.502); (3560.968, 418.619); (3561.754, 404.323); (3568.476, 397.414); (3581.838, 397.343); (3598.124, 403.866); (3587.759, 423.074); (3582.861, 430.754)"
613,"(3185.158, 1237.096); (3176.868, 1221.098); (3183.198, 1217.076); (3191.955, 1213.424); (3204.593, 1221.441); (3211.234, 1231.846); (3211.835, 1236.894); (3198.708, 1239.365); (3192.133, 1238.801)"
614,"(2063.289, 353.041); (2057.373, 314.468); (2065.550, 307.448); (2071.250, 308.533); (2078.300, 311.392); (2092.159, 318.301); (2102.540, 327.573); (2120.146, 344.022); (2121.720, 347.787); (2120.642, 352.712); (2116.728, 359.737); (2078.676, 373.058); (2070.995, 375.109)"
615,"(3810.809, 1799.154); (3801.270, 1797.103); (3807.907, 1792.286)"
616,"(297.832, 1686.548); (297.435, 1679.019); (301.812, 1674.530); (304.875, 1680.485)"
617,"(1808.674, 3111.178); (1800.585, 3102.330); (1807.407, 3095.429); (1810.517, 3102.081)"
618,"(4057.019, 1603.838); (4066.539, 1593.103); (4067.545, 1598.574); (4066.656, 1603.874); (4063.992, 1607.047); (4061.626, 1607.461); (4058.137, 1604.949)"
619,"(3335.985, 3751.675); (3320.629, 3766.755); (3328.929, 3753.857); (3335.554, 3748.181)"
620,"(3537.620, 2031.570); (3529.065, 1990.913); (3531.987, 1978.874); (3535.002, 1969.813); (3540.174, 1966.123); (3552.034, 1962.872); (3563.618, 1961.273); (3579.870, 1959.249); (3676.797, 1956.657); (3726.698, 1961.107); (3730.230, 1963.931); (3737.503, 1980.281); (3741.302, 1988.939); (3742.139, 2012.730); (3740.354, 2014.607); (3593.476, 2038.823); (3576.039, 2038.467); (3560.674, 2035.739)"
621,"(102.086, 471.424); (72.601, 467.931); (74.875, 455.193); (79.756, 451.584); (95.601, 447.787); (108.315, 444.897); (116.493, 448.712); (116.252, 457.833); (112.209, 467.134); (107.819, 470.214)"
622,"(3849.241, 2176.972); (3935.252, 2171.640); (3998.489, 2186.177); (4000.433, 2190.006); (4002.810, 2197.299); (4002.772, 2204.378); (3964.214, 2226.587); (3954.802, 2227.497); (3916.511, 2229.731); (3864.237, 2231.348); (3857.445, 2230.912); (3853.624, 2229.305); (3851.427, 2214.977); (3849.681, 2202.656)"
623,"(335.881, 938.773); (329.291, 924.909); (333.895, 918.239); (361.938, 903.582); (369.239, 901.294); (374.072, 905.849); (386.388, 922.457); (384.815, 924.514); (380.116, 929.945); (374.712, 934.782); (370.728, 937.977); (368.024, 939.862); (354.577, 948.738); (351.727, 950.567); (345.312, 946.724)"
624,"(3986.868, 801.361); (3980.828, 837.478); (3972.102, 854.257); (3958.331, 869.174); (3948.368, 878.177); (3932.754, 886.624); (3923.919, 886.086); (3918.885, 883.008); (3913.429, 876.357); (3913.508, 868.128); (3923.348, 813.283); (3932.223, 784.286); (3934.866, 780.017); (3940.995, 777.410); (3948.140, 775.860); (3952.612, 775.861); (3960.543, 778.465); (3986.103, 795.877)"
625,"(124.968, 1383.048); (121.115, 1371.681); (127.929, 1372.147); (133.291, 1374.469); (132.181, 1382.415)"
626,"(2569.005, 1552.721); (2569.897, 1547.725); (2577.142, 1545.767); (2578.456, 1547.395); (2575.154, 1558.702); (2572.545, 1559.300); (2570.447, 1556.129)"
627,"(1625.085, 3782.660); (1632.936, 3778.902); (1640.056, 3776.386); (1633.031, 3781.514)"
628,"(1576.969, 995.821); (1582.045, 991.551); (1584.104, 994.409); (1585.524, 999.178); (1582.537, 998.746)"
629,"(1209.288, 2639.736); (1210.262, 2632.249); (1214.912, 2632.207); (1218.592, 2637.688); (1215.363, 2643.506); (1212.419, 2646.583); (1209.642, 2646.234)"
630,"(776.552, 1565.929); (785.352, 1562.767); (791.494, 1571.946); (786.840, 1574.805)"
631,"(2376.627, 893.877); (2380.260, 890.818); (2410.122, 895.138); (2416.330, 897.174); (2424.013, 907.948); (2424.247, 919.038); (2420.470, 919.257); (2395.110, 918.344); (2385.125, 915.023); (2380.369, 909.224)"
632,"(2697.786, 687.319); (2696.737, 676.183); (2702.293, 669.690); (2716.449, 654.134); (2737.293, 632.489); (2745.619, 625.580); (2757.394, 627.430); (2761.560, 628.730); (2781.344, 642.196); (2793.459, 651.732); (2810.011, 665.946); (2826.534, 684.348); (2843.988, 705.226); (2842.506, 710.759); (2825.515, 725.635); (2786.639, 756.560); (2780.523, 758.584); (2776.558, 758.268); (2770.490, 756.062); (2767.403, 754.688)"
633,"(3348.884, 795.936); (3346.248, 808.475); (3338.363, 810.677); (3292.620, 820.677); (3282.957, 822.137); (3273.196, 823.173); (3274.599, 803.156); (3275.859, 797.352); (3284.371, 779.231); (3292.018, 776.068); (3334.574, 764.698); (3338.574, 769.991); (3342.374, 778.099)"
634,"(1356.005, 983.009); (1352.853, 977.923); (1353.765, 966.971); (1354.490, 960.539); (1356.693, 955.481); (1378.418, 936.411); (1390.403, 935.820); (1396.013, 937.920); (1391.745, 976.182); (1389.859, 979.339); (1383.947, 980.053)"
635,"(414.556, 3926.304); (415.625, 3956.711); (411.503, 3959.237); (276.108, 3948.865); (266.796, 3947.059); (265.465, 3943.719); (269.969, 3933.602); (275.694, 3931.472); (370.024, 3920.505); (402.913, 3919.776); (410.818, 3920.447)"
636,"(1127.288, 1664.723); (1154.928, 1706.757); (1142.907, 1710.099); (1076.159, 1716.759); (1044.771, 1718.982); (1037.475, 1719.271); (1033.095, 1717.658); (1033.612, 1713.974); (1038.747, 1684.375); (1040.486, 1677.853); (1097.429, 1663.574); (1111.456, 1662.347); (1121.863, 1663.630)"
637,"(1099.001, 3765.228); (1096.732, 3716.867); (1100.084, 3714.014); (1108.676, 3712.669); (1161.622, 3708.267); (1636.536, 3690.096); (1647.676, 3689.836); (1794.693, 3691.553); (1816.385, 3697.205); (1817.638, 3697.612); (1817.252, 3750.377); (1817.230, 3750.524); (1816.209, 3756.078); (1816.150, 3756.198); (1814.138, 3759.135); (1686.902, 3762.882); (1448.050, 3765.901); (1335.880, 3766.269); (1109.606, 3766.866)"
638,"(2744.718, 1402.296); (2749.295, 1413.634); (2746.558, 1423.212); (2742.639, 1430.801); (2734.706, 1426.492); (2728.562, 1416.016); (2733.768, 1408.018)"
639,"(1996.059, 3826.803); (1993.480, 3816.148); (1994.424, 3798.583); (1996.279, 3784.538); (2072.101, 3773.059); (2094.417, 3772.644); (2201.689, 3770.931); (2225.697, 3770.764); (2227.091, 3773.965); (2229.053, 3810.862); (2229.183, 3826.506); (2225.369, 3831.001); (2183.920, 3830.341)"
640,"(1614.694, 1589.044); (1609.075, 1548.237); (1624.576, 1531.606); (1632.946, 1530.663); (1647.377, 1533.071); (1649.083, 1545.448); (1650.663, 1577.239); (1649.781, 1589.687); (1622.418, 1590.663)"
641,"(710.929, 279.202); (709.442, 310.219); (680.913, 311.147); (660.709, 311.196); (648.789, 290.151); (648.564, 283.361); (649.510, 271.404); (654.139, 267.399); (664.097, 259.490); (709.175, 257.938)"
642,"(2811.388, 1831.199); (2808.889, 1826.383); (2815.370, 1817.290); (2817.917, 1821.462); (2816.398, 1828.832)"
643,"(1929.265, 187.617); (1950.953, 190.538); (1947.311, 199.378); (1942.130, 208.727); (1937.680, 215.110); (1933.619, 212.353); (1932.162, 204.492)"
644,"(2413.429, 2161.553); (2443.436, 2159.773); (2455.311, 2161.019); (2460.641, 2162.507); (2480.142, 2173.450); (2485.076, 2183.002); (2474.442, 2192.732); (2468.866, 2196.025); (2456.847, 2198.549); (2423.141, 2198.902); (2411.381, 2197.666); (2384.678, 2188.414); (2377.107, 2181.531); (2376.543, 2176.708); (2379.771, 2173.454); (2404.256, 2164.786)"
645,"(4037.260, 3131.628); (4038.352, 3156.154); (4036.674, 3159.380); (4028.597, 3158.575); (4024.875, 3154.265); (4027.646, 3138.422)"
646,"(3581.769, 2630.658); (3577.144, 2624.610); (3585.240, 2610.409); (3589.196, 2614.198); (3585.375, 2629.066)"
647,"(970.244, 488.511); (969.192, 478.649); (970.113, 472.633); (974.898, 471.837); (985.771, 473.959); (1014.680, 480.247); (1012.462, 487.062); (1010.390, 492.859); (1007.284, 498.627); (1004.509, 502.645); (999.380, 502.347); (973.432, 492.578)"
648,"(2763.994, 350.194); (2763.482, 374.098); (2759.900, 374.776); (2698.080, 375.288); (2696.639, 365.518); (2698.012, 352.841); (2703.088, 324.060); (2707.255, 322.137); (2712.031, 321.348); (2731.963, 320.470); (2738.746, 320.662); (2753.902, 321.925)"
649,"(2429.212, 2280.756); (2442.444, 2347.011); (2441.175, 2348.932); (2370.723, 2358.342); (2355.224, 2358.862); (2274.193, 2351.922); (2265.556, 2351.141); (2249.241, 2349.625); (2248.622, 2346.775); (2251.364, 2335.853); (2260.362, 2323.941); (2420.924, 2281.573); (2426.141, 2280.877)"
650,"(1545.281, 630.772); (1559.223, 561.629); (1563.848, 560.336); (1596.191, 562.532); (1628.823, 565.338); (1636.981, 568.925); (1648.798, 589.801); (1650.732, 597.294); (1653.859, 614.838); (1653.846, 617.005); (1617.301, 623.619); (1558.437, 631.021)"
651,"(3791.251, 2586.636); (3778.632, 2649.291); (3774.642, 2660.423); (3767.573, 2678.011); (3766.851, 2679.054); (3745.377, 2677.666); (3741.156, 2675.264); (3737.386, 2670.597); (3732.838, 2661.923); (3720.881, 2612.907); (3721.445, 2608.775); (3734.945, 2590.128); (3741.651, 2585.111); (3754.797, 2581.573); (3780.107, 2581.029); (3789.380, 2585.631)"
652,"(3897.759, 631.217); (3863.107, 609.888); (3854.351, 599.075); (3848.574, 591.047); (3848.733, 585.520); (3853.272, 576.591); (3869.060, 557.190); (3904.367, 535.214); (3947.922, 533.062); (3953.732, 537.016); (3953.779, 543.620); (3914.624, 617.201); (3913.631, 618.871); (3907.949, 624.711)"
653,"(2651.260, 1046.189); (2618.836, 1047.093); (2615.437, 1045.967); (2604.780, 1039.157); (2602.060, 1033.842); (2601.160, 1022.816); (2612.302, 1019.885); (2647.670, 1018.942); (2652.297, 1019.283); (2659.634, 1022.388); (2660.651, 1028.358); (2654.193, 1043.325)"
654,"(3565.080, 3510.729); (3560.839, 3507.486); (3561.339, 3501.572); (3567.027, 3498.333); (3590.808, 3495.243); (3596.352, 3494.893); (3589.957, 3502.818)"
655,"(3862.314, 758.767); (3854.668, 758.488); (3851.132, 753.319); (3849.140, 747.866); (3850.069, 742.193); (3856.327, 739.738); (3869.966, 737.767); (3879.094, 738.929); (3880.062, 746.525); (3878.908, 752.656); (3877.850, 757.735); (3867.653, 758.705)"
656,"(1941.196, 364.154); (1951.335, 400.266); (1912.500, 429.621); (1899.620, 437.128); (1893.159, 438.590); (1883.861, 436.216); (1865.307, 415.123); (1866.720, 410.516); (1878.097, 395.335); (1889.139, 384.994); (1929.646, 361.880); (1935.943, 359.397)"
657,"(1529.392, 2372.158); (1541.202, 2371.088); (1541.511, 2384.042); (1541.152, 2391.219); (1537.770, 2386.619)"
658,"(2760.480, 4086.917); (2744.861, 4084.591); (2747.150, 4081.919); (2750.600, 4080.197); (2768.021, 4080.009); (2778.668, 4080.009); (2783.873, 4080.810); (2788.109, 4081.527); (2789.316, 4082.506); (2787.188, 4084.593); (2784.197, 4087.081); (2773.394, 4087.468)"
