NO,Polygon Points
414,"(7515.347, 3859.662); (7506.436, 3862.340); (7470.122, 3863.421); (7450.398, 3859.979); (7445.369, 3858.805); (7438.031, 3852.991); (7432.728, 3846.368); (7438.894, 3843.492); (7448.338, 3842.231); (7504.551, 3847.484); (7512.011, 3851.017)"
415,"(5097.061, 3719.124); (5101.418, 3716.366); (5124.625, 3709.308); (5131.081, 3710.094); (5186.884, 3724.516); (5191.308, 3726.249); (5187.729, 3734.512); (5150.486, 3733.505); (5123.671, 3731.779); (5117.772, 3730.597); (5110.737, 3728.341); (5102.211, 3725.306)"
416,"(7081.281, 3631.839); (7086.014, 3618.982); (7095.802, 3615.691); (7100.976, 3614.817); (7106.333, 3614.036); (7130.582, 3615.569); (7134.739, 3616.278); (7152.121, 3619.341); (7157.026, 3620.622); (7163.139, 3626.137); (7155.212, 3631.082); (7142.037, 3635.716); (7081.697, 3638.743)"
417,"(7944.682, 3195.201); (7956.143, 3196.872); (7961.220, 3202.976); (7960.530, 3206.854); (7956.503, 3207.086); (7949.826, 3202.273)"
418,"(8147.773, 4010.851); (8132.256, 4062.220); (7861.436, 4087.372); (7855.002, 4086.793); (7722.457, 4073.046); (7704.867, 4067.836); (7693.802, 4054.956); (7689.114, 4044.958); (7695.535, 4038.278); (7749.093, 4004.069); (7756.787, 3999.424); (7763.585, 3995.802); (7781.311, 3992.245); (7945.720, 3975.414); (7949.538, 3975.123); (8096.065, 3979.517); (8099.546, 3981.604)"
419,"(6695.576, 3467.822); (6696.680, 3475.336); (6690.090, 3478.688); (6656.647, 3477.004); (6639.391, 3474.628); (6633.487, 3471.479); (6637.775, 3464.499); (6644.414, 3459.697); (6653.156, 3456.808); (6666.661, 3459.716)"
420,"(6795.739, 3931.196); (6802.295, 3941.037); (6790.170, 3942.933); (6761.249, 3935.935); (6772.469, 3929.847); (6779.353, 3927.972)"
421,"(1673.419, 3187.810); (1679.466, 3172.759); (1690.543, 3185.010); (1679.592, 3190.764)"
422,"(3542.617, 3535.377); (3528.754, 3525.810); (3537.391, 3520.889); (3548.090, 3523.127); (3556.693, 3525.631); (3576.858, 3532.195); (3586.043, 3539.063); (3579.583, 3541.910); (3568.495, 3543.091); (3565.135, 3542.528)"
423,"(350.925, 3207.438); (344.802, 3200.678); (352.005, 3198.944); (364.732, 3197.924); (358.920, 3204.671)"
424,"(4456.936, 3591.955); (4466.164, 3588.747); (4491.547, 3586.152); (4503.044, 3585.862); (4513.714, 3588.404); (4523.104, 3592.786); (4531.478, 3599.183); (4521.643, 3606.688); (4510.109, 3607.488); (4473.261, 3604.301); (4468.402, 3603.821); (4462.311, 3599.449)"
425,"(7321.311, 3198.994); (7326.501, 3192.429); (7334.124, 3192.800); (7338.988, 3205.212); (7333.775, 3206.959); (7326.688, 3203.775)"
426,"(1814.458, 3443.519); (1800.637, 3417.211); (1817.576, 3407.627); (1837.863, 3399.124); (1849.086, 3399.042); (1866.391, 3413.487); (1862.826, 3419.037); (1830.238, 3444.242); (1821.947, 3447.019)"
427,"(4022.092, 3563.399); (4007.416, 3574.956); (3997.475, 3574.487); (3993.162, 3565.640); (4002.612, 3559.626); (4012.998, 3560.084)"
428,"(4095.018, 3815.339); (4089.334, 3803.964); (4089.850, 3797.396); (4095.067, 3785.674); (4103.525, 3786.211); (4103.046, 3797.489); (4099.053, 3814.806)"
429,"(7956.558, 3255.450); (7945.400, 3242.586); (7954.927, 3236.502); (7969.363, 3248.123)"
430,"(4335.748, 3318.791); (4328.832, 3302.583); (4331.494, 3289.694); (4347.808, 3285.888); (4351.095, 3295.341); (4349.250, 3310.370); (4345.987, 3314.775)"
431,"(296.177, 3279.848); (288.632, 3286.567); (266.878, 3285.907); (264.846, 3279.371); (276.933, 3269.806); (284.262, 3269.802); (294.902, 3273.936)"
432,"(4658.383, 3265.185); (4649.631, 3270.798); (4636.713, 3266.790); (4632.722, 3261.524); (4642.870, 3258.017); (4652.651, 3261.356)"
433,"(4178.677, 3602.708); (4206.081, 3611.540); (4205.939, 3639.411); (4204.515, 3650.969); (4198.501, 3668.707); (4188.621, 3671.011); (4179.039, 3669.815); (4169.957, 3668.031); (4169.230, 3652.957); (4171.519, 3616.007); (4175.524, 3608.529)"
434,"(201.018, 3330.637); (210.733, 3311.282); (227.297, 3315.859); (238.956, 3351.384); (219.529, 3345.144)"
435,"(6732.414, 3913.557); (6724.502, 3923.257); (6707.655, 3926.001); (6688.004, 3927.242); (6660.841, 3926.951); (6651.546, 3926.804); (6640.629, 3926.544); (6637.205, 3925.533); (6633.414, 3919.017); (6647.966, 3915.483); (6656.499, 3913.550); (6696.417, 3909.610); (6715.068, 3910.288); (6722.824, 3911.494)"
436,"(774.703, 4073.924); (800.000, 4073.016); (811.177, 4074.734); (818.430, 4078.394); (821.131, 4084.946); (809.884, 4086.685); (758.751, 4087.448); (750.397, 4085.664); (744.703, 4080.628); (754.681, 4077.936)"
437,"(3564.230, 3307.865); (3555.762, 3318.800); (3536.754, 3315.947); (3529.462, 3309.313); (3532.025, 3301.685); (3539.464, 3299.256); (3546.475, 3299.415); (3558.597, 3304.007)"
438,"(6134.074, 3382.666); (6121.084, 3375.155); (6127.117, 3369.879); (6131.860, 3366.699); (6140.116, 3365.829); (6143.158, 3367.958); (6140.851, 3375.044)"
439,"(4297.124, 3427.954); (4302.683, 3410.331); (4308.800, 3402.204); (4319.547, 3398.080); (4350.691, 3415.765); (4356.513, 3421.336); (4357.571, 3432.770); (4352.228, 3444.358); (4323.011, 3446.990); (4306.053, 3437.070)"
440,"(1194.529, 3427.700); (1217.799, 3453.178); (1210.827, 3492.699); (1204.944, 3508.529); (1189.304, 3511.475); (1182.481, 3508.350); (1161.322, 3478.051); (1166.520, 3457.245); (1180.738, 3435.003)"
441,"(3304.834, 3267.766); (3310.849, 3265.511); (3321.316, 3273.911); (3323.272, 3286.561); (3313.895, 3280.290); (3310.767, 3277.826)"
442,"(3657.192, 3503.695); (3664.408, 3496.299); (3681.887, 3494.355); (3693.340, 3494.094); (3703.610, 3499.558); (3706.924, 3506.828); (3704.633, 3510.379); (3682.762, 3510.993); (3663.442, 3508.270)"
443,"(4996.804, 4022.833); (4985.406, 4017.020); (4994.666, 4012.264); (5003.357, 4010.272); (5008.441, 4010.990); (5013.886, 4012.403); (5007.437, 4016.520)"
444,"(8030.931, 3956.520); (7976.574, 3941.668); (7984.485, 3932.788); (7991.372, 3932.959); (8086.804, 3937.579); (8112.150, 3940.525); (8115.176, 3945.453); (8108.488, 3949.412); (8076.137, 3956.134); (8040.938, 3958.523)"
445,"(6985.291, 3787.694); (6990.510, 3779.351); (6997.250, 3773.473); (7018.163, 3778.452); (7028.940, 3781.189); (7041.072, 3788.038); (7042.261, 3793.761); (7036.737, 3797.071); (7029.440, 3798.615); (7000.618, 3792.479)"
446,"(4182.172, 3266.735); (4198.122, 3272.386); (4192.813, 3280.111); (4187.637, 3284.186); (4183.461, 3287.006); (4178.625, 3284.528); (4174.746, 3280.264); (4169.499, 3274.343); (4172.542, 3267.857)"
447,"(2522.762, 3196.076); (2523.753, 3201.602); (2513.221, 3206.861); (2504.855, 3205.455); (2511.352, 3199.338)"
448,"(5033.445, 3883.346); (5034.922, 3877.975); (5044.310, 3875.509); (5060.800, 3873.976); (5083.172, 3877.698); (5099.853, 3883.322); (5108.668, 3886.502); (5100.589, 3891.100); (5090.729, 3894.227); (5085.812, 3895.219); (5044.125, 3889.678); (5035.854, 3886.341)"
449,"(5616.756, 3277.814); (5608.759, 3263.161); (5619.987, 3263.794); (5636.343, 3271.505); (5630.961, 3285.898); (5629.838, 3287.303); (5625.185, 3285.473)"
450,"(5031.830, 3684.571); (5024.268, 3694.835); (5018.429, 3697.379); (5009.190, 3701.396); (5004.156, 3702.700); (4993.467, 3702.532); (4982.277, 3701.742); (4947.293, 3696.071); (4940.950, 3692.276); (4936.597, 3684.787); (4938.872, 3683.795); (4952.962, 3681.039); (4978.927, 3676.452); (5019.002, 3682.351)"
451,"(3063.213, 3883.032); (3067.808, 3890.071); (3057.185, 3894.774); (3043.681, 3894.740); (3032.505, 3890.667); (3044.725, 3883.920)"
452,"(5624.527, 3153.139); (5635.754, 3151.294); (5635.318, 3155.737); (5631.912, 3159.364); (5628.534, 3156.834)"
453,"(5001.114, 3975.956); (5010.287, 3969.146); (5022.575, 3967.287); (5042.252, 3967.642); (5070.249, 3968.933); (5118.731, 3971.638); (5125.970, 3972.315); (5133.237, 3973.494); (5138.429, 3978.043); (5142.474, 3982.699); (5115.754, 3990.684); (5018.113, 3986.538); (5005.479, 3981.712)"
454,"(1102.671, 3286.741); (1096.529, 3271.327); (1100.479, 3266.099); (1121.149, 3267.553); (1126.878, 3269.968); (1118.091, 3281.688)"
455,"(3497.328, 3565.646); (3513.433, 3559.801); (3523.403, 3557.279); (3551.279, 3562.176); (3557.246, 3564.554); (3564.390, 3571.114); (3553.570, 3573.014); (3517.666, 3575.452); (3510.981, 3575.069); (3501.751, 3574.019)"
456,"(7625.765, 3188.917); (7625.298, 3180.089); (7634.287, 3181.750); (7639.891, 3191.117)"
457,"(3979.019, 3863.413); (3978.532, 3982.494); (3973.482, 4013.224); (3953.379, 4023.051); (3948.476, 3993.273); (3944.674, 3878.965); (3962.525, 3860.478)"
458,"(544.607, 3287.408); (521.354, 3283.790); (522.145, 3275.107); (527.611, 3270.266); (536.179, 3270.851); (545.188, 3274.563); (550.891, 3282.469)"
459,"(8125.983, 3267.834); (8131.779, 3286.143); (8126.378, 3286.781); (8108.459, 3275.809); (8104.892, 3269.589); (8107.002, 3262.640); (8115.988, 3261.470)"
460,"(3233.520, 3174.645); (3225.020, 3172.098); (3229.697, 3167.687); (3238.644, 3168.263)"
461,"(258.336, 3244.542); (254.827, 3254.681); (244.576, 3251.601); (233.403, 3247.720); (250.157, 3238.168)"
462,"(5304.715, 3158.520); (5310.275, 3152.208); (5315.855, 3152.068); (5311.522, 3158.465)"
463,"(5033.289, 3282.112); (5040.539, 3267.768); (5051.119, 3271.970); (5060.938, 3277.136); (5055.768, 3282.564); (5050.970, 3284.909); (5041.387, 3286.695)"
464,"(2285.734, 3253.212); (2281.417, 3237.017); (2288.069, 3232.965); (2295.076, 3232.995); (2304.839, 3235.956); (2307.323, 3243.750); (2302.828, 3250.912); (2298.275, 3253.759); (2292.642, 3254.572)"
465,"(4399.509, 3206.897); (4392.921, 3200.050); (4407.224, 3197.344); (4412.120, 3197.007); (4408.264, 3203.448)"
466,"(6761.232, 3410.744); (6763.103, 3402.561); (6774.807, 3395.834); (6780.627, 3395.098); (6795.294, 3398.359); (6804.163, 3400.838); (6812.546, 3405.629); (6809.130, 3412.819); (6798.658, 3414.930); (6767.247, 3415.171)"
467,"(7385.932, 3193.853); (7386.722, 3204.385); (7379.801, 3207.345); (7374.005, 3205.752); (7368.781, 3200.127); (7374.077, 3196.591)"
468,"(6056.724, 3163.775); (6062.814, 3162.986); (6068.698, 3175.266); (6061.175, 3174.672)"
469,"(4473.189, 3237.541); (4480.502, 3223.914); (4486.767, 3225.056); (4491.583, 3227.210); (4494.909, 3233.174); (4487.829, 3237.467); (4482.427, 3238.897)"
470,"(6140.626, 3842.117); (6132.737, 3847.171); (6126.649, 3845.681); (6121.165, 3841.879); (6126.490, 3841.167); (6131.565, 3841.071)"
471,"(7720.883, 3966.888); (7733.884, 3950.337); (7741.099, 3949.800); (7742.602, 3957.618); (7742.479, 3966.267); (7735.655, 3984.517); (7730.751, 3991.043); (7720.919, 3973.286)"
472,"(4233.077, 3378.911); (4233.145, 3369.408); (4253.055, 3362.537); (4270.870, 3367.245); (4275.659, 3371.821); (4278.877, 3378.403); (4267.486, 3381.987); (4237.943, 3382.866); (4235.322, 3380.763)"
473,"(7688.977, 3916.787); (7693.091, 3911.287); (7704.397, 3908.623); (7729.661, 3913.600); (7740.916, 3924.544); (7735.217, 3925.650); (7728.931, 3926.568); (7715.303, 3927.243); (7694.264, 3922.228)"
474,"(6638.036, 3894.910); (6632.795, 3877.244); (6633.878, 3860.335); (6634.645, 3856.539); (6637.647, 3849.436); (6640.350, 3843.484); (6653.625, 3840.150); (6654.808, 3846.237); (6642.557, 3884.043)"
475,"(7448.820, 3173.578); (7450.561, 3162.792); (7455.289, 3167.949); (7459.479, 3174.562); (7454.792, 3174.703)"
476,"(5626.970, 3817.784); (5612.208, 3830.529); (5610.293, 3822.579); (5608.508, 3799.808); (5614.388, 3794.275); (5619.452, 3798.772)"
477,"(6137.042, 3646.526); (6142.098, 3633.318); (6142.761, 3648.569); (6140.655, 3655.122)"
478,"(8025.465, 3585.043); (8031.784, 3579.007); (8038.956, 3579.070); (8054.265, 3587.865); (8045.476, 3590.203); (8037.524, 3591.155)"
479,"(4268.233, 3206.780); (4264.803, 3198.593); (4268.099, 3194.010); (4280.877, 3192.944); (4275.263, 3205.409)"
480,"(843.571, 3190.847); (840.570, 3176.613); (846.942, 3173.950); (852.207, 3174.167); (859.344, 3179.963); (857.981, 3190.172)"
481,"(4446.055, 3111.207); (4440.737, 3110.122); (4441.014, 3104.450); (4444.932, 3105.694)"
482,"(4809.192, 3235.099); (4813.282, 3230.749); (4829.107, 3237.315); (4825.757, 3245.995); (4811.005, 3254.697); (4809.551, 3245.692)"
483,"(3953.527, 3518.482); (3964.634, 3516.786); (3988.709, 3524.508); (4003.120, 3530.277); (4005.933, 3535.071); (3998.500, 3540.893); (3989.280, 3542.814); (3979.221, 3541.584); (3951.177, 3531.877); (3944.998, 3526.693); (3949.549, 3521.209)"
484,"(4631.472, 3695.099); (4617.483, 3670.572); (4619.365, 3622.323); (4635.943, 3578.267); (4653.778, 3569.200); (4721.360, 3556.540); (4878.797, 3547.414); (4894.373, 3553.505); (4899.189, 3559.710); (4903.704, 3570.841); (4904.080, 3574.682); (4893.815, 3616.298); (4733.849, 3703.388)"
485,"(7889.717, 3206.540); (7880.630, 3193.597); (7888.981, 3192.745); (7896.244, 3196.242)"
486,"(6632.913, 3270.867); (6636.661, 3256.861); (6657.260, 3260.476); (6647.809, 3270.375)"
487,"(2425.162, 3574.545); (2408.588, 3568.044); (2414.591, 3565.223); (2420.189, 3565.424)"
488,"(1753.122, 3638.892); (1759.509, 3627.192); (1769.578, 3628.069); (1774.171, 3628.954); (1765.430, 3634.036)"
489,"(3832.721, 3222.794); (3817.334, 3216.209); (3821.025, 3207.589); (3826.792, 3201.864); (3838.703, 3202.110)"
490,"(4332.796, 3721.936); (4334.179, 3731.557); (4321.402, 3734.567); (4297.275, 3725.253); (4304.138, 3722.198); (4308.389, 3720.335); (4312.929, 3718.873)"
491,"(3400.922, 3167.797); (3406.809, 3162.945); (3414.577, 3166.162); (3414.886, 3175.141); (3406.582, 3173.533)"
492,"(5418.386, 3860.451); (5413.980, 3854.590); (5416.157, 3852.458); (5422.939, 3859.286)"
493,"(4767.172, 3670.971); (4760.741, 3662.231); (4769.261, 3657.841); (4783.289, 3655.577); (4790.527, 3658.013); (4795.451, 3664.656); (4788.555, 3670.577)"
494,"(3440.782, 3174.656); (3433.246, 3168.138); (3439.178, 3161.287); (3445.579, 3164.612)"
495,"(3506.669, 3162.877); (3510.942, 3166.375); (3506.920, 3174.468); (3503.041, 3174.586); (3496.680, 3174.489); (3496.842, 3165.627); (3501.142, 3163.676); (3503.703, 3163.207)"
496,"(4552.848, 3593.666); (4571.392, 3589.627); (4579.235, 3590.085); (4602.790, 3595.293); (4608.466, 3603.494); (4596.684, 3606.868); (4579.896, 3606.538); (4574.511, 3605.942); (4557.010, 3600.636)"
497,"(1954.806, 3246.967); (1950.417, 3254.877); (1938.067, 3253.547); (1929.089, 3242.659); (1941.329, 3237.078); (1949.883, 3239.853)"
498,"(7364.003, 3350.722); (7337.049, 3344.614); (7349.064, 3336.354); (7363.529, 3332.444); (7370.212, 3333.926); (7373.896, 3339.607)"
499,"(3562.557, 3174.981); (3561.479, 3164.482); (3572.114, 3161.373); (3572.827, 3169.328)"
500,"(3357.623, 3143.323); (3352.883, 3135.135); (3358.217, 3134.160); (3363.207, 3136.117)"
501,"(1954.302, 3524.706); (1946.021, 3526.609); (1932.519, 3522.430); (1928.591, 3513.709); (1935.455, 3513.182)"
502,"(2409.287, 3632.647); (2426.704, 3628.522); (2437.862, 3638.666); (2429.167, 3639.258); (2419.644, 3636.547)"
503,"(6659.046, 3766.892); (6649.268, 3760.968); (6655.174, 3756.234); (6665.941, 3754.018); (6676.768, 3752.424); (6683.073, 3755.336); (6680.567, 3760.690); (6668.964, 3766.457)"
504,"(3145.271, 3222.668); (3151.399, 3201.256); (3157.365, 3202.191); (3162.573, 3211.269); (3161.000, 3219.244)"
505,"(8068.292, 3278.674); (8064.921, 3287.444); (8048.902, 3282.400); (8040.668, 3276.210); (8050.517, 3271.244); (8062.512, 3275.334)"
506,"(3688.716, 3425.389); (3690.647, 3411.903); (3713.833, 3434.565); (3703.720, 3442.958); (3698.225, 3446.795); (3691.783, 3440.408)"
507,"(7775.321, 3350.595); (7752.599, 3345.716); (7771.950, 3330.981); (7777.691, 3329.700); (7788.711, 3330.002); (7784.804, 3341.074); (7779.653, 3348.101)"
508,"(3538.139, 3256.017); (3533.025, 3270.898); (3523.312, 3270.197); (3513.249, 3263.048); (3521.991, 3255.938)"
509,"(7608.523, 3156.977); (7615.864, 3152.514); (7620.151, 3158.062); (7614.632, 3159.044)"
510,"(5624.523, 3185.853); (5628.099, 3176.023); (5637.448, 3180.748); (5630.905, 3191.485)"
511,"(3918.655, 3110.055); (3912.744, 3110.586); (3914.756, 3104.267)"
512,"(1097.470, 3607.243); (1097.117, 3593.938); (1098.166, 3583.283); (1105.564, 3575.999); (1108.842, 3578.374); (1113.730, 3582.706); (1107.951, 3595.280)"
513,"(599.774, 3171.980); (603.130, 3185.210); (594.956, 3190.881); (584.877, 3191.397); (585.020, 3180.999); (592.097, 3175.728)"
514,"(3560.601, 3238.643); (3567.082, 3231.410); (3577.449, 3244.992); (3577.444, 3252.936); (3569.688, 3254.656); (3561.646, 3251.778)"
515,"(2101.524, 3647.964); (2092.853, 3655.337); (2085.827, 3654.973); (2073.428, 3640.697); (2088.733, 3639.927)"
516,"(6803.011, 3382.651); (6792.667, 3374.208); (6803.688, 3373.843); (6808.978, 3376.395)"
517,"(1833.116, 3191.079); (1836.350, 3177.503); (1841.408, 3174.345); (1847.612, 3179.976); (1849.545, 3186.377); (1842.598, 3190.996)"
518,"(281.146, 3164.154); (288.974, 3161.919); (296.073, 3174.725); (284.582, 3170.461)"
519,"(936.678, 3243.391); (940.820, 3229.543); (956.174, 3243.724); (939.035, 3254.545)"
520,"(2184.866, 3452.344); (2194.294, 3443.007); (2199.804, 3443.859); (2200.050, 3460.968); (2192.241, 3463.415); (2185.337, 3460.853)"
521,"(703.883, 3319.294); (696.682, 3309.738); (699.987, 3300.003); (710.090, 3309.163); (709.645, 3315.163)"
522,"(6729.399, 3373.048); (6741.890, 3364.520); (6753.564, 3364.530); (6761.257, 3366.214); (6773.479, 3371.324); (6765.285, 3377.952); (6747.014, 3382.989); (6742.696, 3380.909)"
523,"(904.686, 3335.608); (907.459, 3317.433); (915.569, 3311.036); (925.642, 3312.304); (937.716, 3313.846); (941.390, 3315.837); (941.586, 3329.843); (935.940, 3342.833); (926.691, 3349.514); (916.358, 3351.068); (905.886, 3349.185)"
524,"(8040.864, 3631.277); (8045.329, 3620.697); (8078.656, 3630.231); (8070.706, 3634.770); (8063.152, 3638.606); (8053.848, 3635.891)"
525,"(5348.472, 3167.854); (5337.104, 3175.152); (5339.867, 3163.541); (5346.182, 3161.816)"
526,"(952.745, 3156.911); (954.673, 3149.421); (964.976, 3153.575); (956.471, 3159.239)"
527,"(3731.262, 3366.787); (3720.912, 3360.129); (3728.870, 3358.301); (3737.852, 3360.595)"
528,"(4434.649, 3319.196); (4424.604, 3311.355); (4431.407, 3285.606); (4443.652, 3285.412); (4451.388, 3293.563); (4450.694, 3305.585); (4446.145, 3312.374)"
529,"(5280.677, 3254.513); (5256.522, 3244.598); (5261.945, 3234.152); (5271.947, 3235.318); (5280.145, 3241.168)"
530,"(2024.649, 3526.668); (2031.339, 3510.480); (2036.757, 3509.142); (2036.610, 3518.575); (2031.750, 3526.615)"
531,"(2515.334, 3161.057); (2518.631, 3175.272); (2514.553, 3175.255); (2505.420, 3175.137); (2509.072, 3167.014)"
532,"(7357.533, 3289.903); (7359.616, 3302.973); (7349.223, 3315.642); (7337.266, 3319.375); (7336.743, 3311.683); (7348.148, 3297.159)"
533,"(4925.684, 3601.060); (4920.818, 3607.095); (4920.985, 3597.346); (4929.001, 3591.477)"
534,"(6072.694, 3202.559); (6079.063, 3191.682); (6087.757, 3197.960); (6090.991, 3204.081); (6079.223, 3206.796)"
535,"(3887.000, 3174.658); (3881.398, 3173.050); (3887.734, 3168.244); (3894.863, 3168.713); (3891.616, 3174.418)"
536,"(1188.728, 3312.446); (1178.951, 3319.318); (1168.129, 3311.411); (1160.964, 3302.862); (1182.323, 3307.819)"
537,"(7350.800, 3383.312); (7337.190, 3375.337); (7341.667, 3368.963); (7356.369, 3365.932); (7376.055, 3366.694); (7379.276, 3375.563)"
538,"(6120.981, 3291.058); (6122.589, 3289.088); (6137.353, 3290.589); (6142.172, 3295.304); (6144.063, 3318.653); (6139.251, 3314.727); (6129.173, 3305.379)"
539,"(1817.136, 3189.534); (1810.688, 3190.721); (1805.251, 3187.564); (1800.985, 3180.819); (1808.094, 3181.551); (1812.396, 3185.323)"
540,"(355.147, 3239.445); (344.567, 3236.315); (348.982, 3230.762); (360.254, 3229.786); (368.898, 3233.097); (361.426, 3238.356)"
541,"(5128.796, 3392.079); (5129.039, 3384.947); (5135.214, 3369.960); (5146.463, 3374.402); (5176.652, 3396.949); (5180.785, 3401.331); (5179.039, 3408.833); (5174.465, 3415.307); (5132.424, 3407.173); (5129.044, 3400.714)"
