NO,Polygon Points
536,"(4474.407, 7965.614); (4473.474, 8010.626); (4469.284, 8011.427); (3923.590, 8047.104); (3764.442, 8053.932); (3740.674, 8054.903); (3702.905, 8055.324); (3691.853, 8054.183); (3688.703, 8051.338); (3682.208, 8044.604); (3659.058, 8016.012); (3656.864, 8008.309); (3664.688, 8005.368); (3684.408, 7998.778); (3779.098, 7985.441); (4002.735, 7969.248); (4078.709, 7965.088); (4192.412, 7960.506); (4244.315, 7958.748); (4296.062, 7958.031); (4336.569, 7957.876); (4460.088, 7958.152); (4467.443, 7961.460)"
537,"(5866.945, 7085.243); (5863.220, 7158.050); (5696.662, 7158.474); (5585.723, 7158.734); (5580.033, 7154.863); (5577.098, 7148.187); (5576.708, 7109.128); (5579.857, 7089.798); (5582.704, 7085.228); (5655.545, 7083.884); (5762.456, 7083.701); (5771.563, 7083.705)"
538,"(6695.061, 869.437); (6719.377, 867.907); (6790.494, 900.362); (6829.390, 921.997); (6840.693, 930.632); (6856.432, 977.159); (6858.700, 986.545); (6854.941, 989.061); (6833.215, 994.681); (6702.883, 1014.515); (6677.354, 1008.630); (6667.727, 1003.495); (6665.352, 986.818); (6677.565, 928.867)"
539,"(3081.266, 6956.334); (3133.722, 6977.969); (3142.052, 6999.161); (3128.289, 6997.240); (3109.825, 6990.577); (3086.848, 6981.625)"
540,"(2770.942, 3035.263); (2806.590, 3013.852); (2811.810, 3017.295); (2821.343, 3026.065); (2829.408, 3034.374); (2838.966, 3044.882); (2828.069, 3051.416); (2808.454, 3058.991); (2776.054, 3063.171); (2772.446, 3062.163); (2760.978, 3042.484); (2766.427, 3038.143)"
541,"(4232.998, 534.648); (4233.440, 500.162); (4332.677, 495.063); (4355.012, 497.741); (4362.424, 499.559); (4393.618, 533.956); (4402.113, 625.126); (4397.453, 627.983); (4296.006, 630.895); (4258.503, 629.739); (4239.795, 606.229); (4233.428, 595.593)"
542,"(7058.602, 8127.100); (7098.964, 8130.193); (7116.884, 8140.366); (7126.866, 8152.071); (7130.056, 8156.336); (7129.466, 8170.443); (7124.127, 8180.461); (7112.363, 8182.866); (7095.893, 8183.205); (6927.298, 8181.696); (6920.552, 8158.576); (6921.740, 8153.217); (6927.563, 8146.394); (6985.187, 8132.331); (7001.486, 8130.768)"
543,"(8161.293, 7063.494); (8137.316, 7056.649); (8137.483, 7051.483); (8150.220, 6987.835); (8152.299, 6985.835); (8172.832, 6991.608); (8173.136, 6994.360); (8173.237, 6998.581); (8172.544, 7029.873); (8171.160, 7039.079); (8167.930, 7047.110)"
544,"(3619.108, 1326.794); (3621.778, 1395.219); (3615.697, 1398.673); (3479.039, 1396.077); (3472.028, 1395.765); (3466.813, 1395.240); (3465.160, 1394.723); (3465.145, 1392.799); (3484.115, 1350.146); (3504.905, 1324.783); (3508.493, 1320.513); (3514.582, 1317.158); (3523.012, 1314.527); (3531.916, 1313.163); (3537.597, 1312.397); (3545.179, 1313.196); (3599.015, 1319.078)"
545,"(3675.192, 1945.227); (3677.894, 1948.718); (3691.918, 2029.614); (3692.340, 2033.179); (3687.580, 2038.677); (3566.677, 2030.415); (3531.393, 1994.734); (3529.118, 1989.467); (3541.169, 1946.531); (3542.813, 1941.534); (3545.055, 1938.687); (3559.565, 1937.951); (3596.395, 1939.497); (3671.978, 1943.632)"
546,"(7145.180, 3854.229); (7145.996, 3799.335); (7151.669, 3797.679); (7164.337, 3797.939); (7190.965, 3817.049); (7187.386, 3838.104); (7180.322, 3859.174); (7175.685, 3863.018); (7165.098, 3860.783); (7156.836, 3858.932); (7150.255, 3857.311)"
547,"(6222.553, 4381.535); (6225.078, 4401.518); (6221.386, 4421.825); (6209.276, 4469.108); (6204.760, 4470.936); (6194.895, 4471.082); (6152.711, 4470.207); (6158.930, 4389.508); (6160.118, 4377.524); (6163.966, 4376.533); (6169.881, 4375.538); (6199.669, 4372.793); (6209.470, 4374.758); (6216.346, 4377.393)"
548,"(680.662, 6697.103); (681.201, 6691.103); (688.049, 6686.079); (721.472, 6665.422); (723.547, 6666.330); (729.007, 6672.806); (743.487, 6691.894); (738.984, 6696.501); (725.122, 6703.077); (706.125, 6710.618); (691.483, 6707.538)"
549,"(3270.791, 4441.346); (3281.730, 4486.210); (3252.389, 4512.478); (3231.535, 4528.374); (3215.339, 4534.746); (3210.771, 4525.464); (3208.933, 4515.647); (3218.255, 4482.078); (3227.097, 4464.108); (3253.267, 4432.571); (3256.843, 4430.774)"
550,"(2127.216, 6327.369); (2121.249, 6285.636); (2136.272, 6275.421); (2147.986, 6270.205); (2181.384, 6265.304); (2193.799, 6264.773); (2232.991, 6264.579); (2247.920, 6265.565); (2266.656, 6267.371); (2283.997, 6270.798); (2291.733, 6276.157); (2301.301, 6323.069); (2210.701, 6326.244); (2166.178, 6327.459)"
551,"(6103.443, 3370.995); (6121.921, 3369.065); (6125.992, 3376.598); (6149.465, 3427.090); (6148.402, 3436.761); (6143.521, 3444.949); (6135.855, 3446.497); (6125.894, 3447.107); (6109.114, 3443.850); (6090.322, 3414.949); (6088.690, 3399.150); (6089.620, 3395.976)"
552,"(300.904, 6985.801); (342.443, 7017.496); (336.051, 7023.633); (329.843, 7027.259); (321.206, 7030.570); (315.383, 7030.838); (271.322, 7027.234); (264.869, 7022.688); (265.390, 7012.553); (267.214, 6998.290); (285.461, 6987.886); (295.039, 6986.152)"
553,"(202.008, 58.835); (200.825, 49.176); (203.170, 44.369); (208.182, 36.724); (211.538, 35.582); (227.976, 30.882); (230.380, 33.646); (250.601, 58.417); (254.910, 67.660); (259.067, 77.164); (257.333, 81.201); (254.789, 85.294); (233.336, 86.788); (215.824, 87.286); (208.994, 85.791)"
554,"(2552.548, 790.899); (2544.756, 788.688); (2541.593, 782.868); (2537.642, 772.080); (2537.037, 765.264); (2538.409, 756.464); (2553.024, 742.909); (2559.728, 741.291); (2578.467, 738.513); (2596.219, 746.906); (2598.724, 753.150); (2595.840, 778.016); (2591.462, 783.764); (2579.378, 788.399)"
555,"(5769.119, 2150.265); (5768.634, 2142.512); (5776.741, 2136.647); (5788.221, 2131.675); (5856.038, 2121.444); (6025.800, 2097.006); (6035.988, 2097.585); (6049.553, 2099.941); (6053.681, 2104.755); (6076.165, 2182.663); (6078.403, 2190.493); (6079.719, 2199.673); (6081.330, 2213.635); (6027.848, 2264.006); (6018.203, 2270.280); (6000.047, 2276.967); (5949.582, 2284.439); (5861.192, 2295.284); (5848.231, 2294.572); (5841.692, 2291.561); (5828.709, 2278.385); (5790.212, 2216.466)"
556,"(7587.332, 4978.509); (7560.572, 4952.013); (7564.669, 4920.015); (7603.996, 4909.704); (7635.213, 4912.816); (7652.692, 4915.552); (7729.087, 4937.377); (7728.677, 4940.639); (7726.797, 4954.537); (7723.734, 4973.168); (7668.305, 4982.933)"
557,"(5545.386, 5668.033); (5588.114, 5641.091); (5609.529, 5646.784); (5625.997, 5654.108); (5620.374, 5662.492); (5618.081, 5665.379); (5598.351, 5684.311); (5581.825, 5687.016); (5566.872, 5687.434); (5551.470, 5683.760)"
558,"(6157.676, 7468.278); (6153.497, 7446.644); (6155.886, 7440.457); (6162.057, 7437.689); (6173.179, 7438.270); (6233.387, 7443.134); (6237.912, 7444.432); (6253.701, 7450.287); (6250.818, 7458.226); (6242.269, 7461.564); (6164.423, 7478.703); (6162.249, 7476.513); (6159.585, 7472.684)"
559,"(6192.998, 83.297); (6184.790, 50.388); (6187.874, 46.112); (6192.983, 42.259); (6223.347, 29.222); (6237.594, 53.950); (6241.732, 61.513); (6242.678, 67.219); (6242.641, 73.749); (6239.063, 80.963); (6209.698, 87.073)"
560,"(2796.453, 1963.739); (2794.444, 2019.242); (2792.456, 2037.932); (2788.474, 2039.380); (2766.711, 2038.851); (2639.506, 2026.424); (2637.887, 2023.805); (2637.417, 2020.214); (2633.360, 1984.181); (2639.651, 1967.188); (2644.571, 1962.174); (2653.940, 1960.920); (2695.510, 1958.968); (2779.746, 1955.171); (2789.513, 1957.107); (2796.015, 1960.109); (2796.312, 1962.452)"
561,"(3538.584, 6160.830); (3665.077, 6144.488); (3678.161, 6144.517); (3687.062, 6157.807); (3703.581, 6184.959); (3692.147, 6188.645); (3597.698, 6195.810); (3532.542, 6199.038); (3530.023, 6197.983); (3529.245, 6192.442); (3534.249, 6164.913); (3535.116, 6162.161)"
562,"(6563.115, 4471.217); (6559.130, 4469.038); (6538.087, 4423.108); (6536.937, 4418.417); (6552.696, 4387.498); (6561.872, 4380.755); (6578.124, 4387.804); (6586.977, 4394.300); (6589.714, 4397.450); (6592.345, 4401.598); (6595.085, 4406.933); (6594.483, 4418.087); (6584.466, 4458.561); (6579.897, 4464.691); (6573.117, 4468.656); (6567.180, 4470.711)"
563,"(6475.043, 509.762); (6474.635, 514.803); (6466.124, 566.800); (6460.590, 564.845); (6453.184, 560.026); (6415.245, 530.181); (6408.766, 524.768); (6409.392, 518.199); (6417.164, 504.535); (6425.976, 503.976)"
564,"(6429.344, 7434.862); (6433.634, 7435.535); (6437.477, 7443.797); (6442.782, 7456.353); (6444.350, 7463.052); (6442.254, 7465.358); (6433.858, 7467.547); (6414.539, 7472.135); (6383.468, 7479.224); (6379.114, 7472.561); (6377.451, 7459.594); (6390.082, 7444.831); (6394.615, 7440.379); (6417.099, 7436.054)"
565,"(4107.057, 8160.041); (4113.896, 8176.638); (4106.886, 8177.248); (4034.516, 8182.886); (4027.993, 8180.291); (4014.638, 8171.721); (4011.900, 8168.652); (4009.215, 8163.451); (4014.684, 8161.542); (4020.064, 8159.749); (4027.276, 8157.871); (4089.196, 8149.365); (4102.013, 8149.144)"
566,"(2088.238, 3447.108); (2070.834, 3443.055); (2064.475, 3429.371); (2056.644, 3410.025); (2057.260, 3400.222); (2072.649, 3393.638); (2118.300, 3390.328); (2163.849, 3387.983); (2185.528, 3387.550); (2192.722, 3391.466); (2196.283, 3401.097); (2197.503, 3408.687); (2195.611, 3414.470); (2164.846, 3444.307); (2103.620, 3446.554)"
567,"(3940.346, 70.655); (3913.311, 87.021); (3895.810, 73.505); (3885.277, 63.429); (3880.513, 46.017); (3881.920, 42.821); (3884.096, 40.463); (3894.568, 32.708); (3905.304, 31.363); (3919.202, 31.682); (3931.078, 48.481)"
568,"(7958.479, 4246.871); (7926.815, 4247.447); (7910.016, 4245.907); (7896.314, 4243.905); (7892.415, 4240.842); (7889.383, 4236.914); (7880.576, 4225.495); (7885.651, 4215.776); (7887.720, 4214.757); (7891.592, 4212.894); (7949.442, 4208.467); (7961.145, 4208.017); (7963.570, 4211.576); (7965.309, 4218.468); (7961.878, 4242.125)"
569,"(6681.635, 545.930); (6676.439, 595.095); (6651.268, 598.331); (6642.747, 598.943); (6635.929, 588.766); (6633.047, 581.669); (6638.782, 550.327); (6641.409, 545.846); (6661.519, 542.479); (6677.795, 543.574)"
570,"(4461.149, 7409.995); (4425.304, 7391.614); (4426.591, 7385.657); (4459.869, 7314.969); (4472.558, 7291.002); (4478.409, 7290.257); (4518.449, 7308.443); (4525.101, 7315.470); (4519.630, 7336.548); (4513.799, 7349.270); (4506.791, 7364.079); (4496.869, 7383.837); (4489.967, 7395.425); (4481.515, 7407.184); (4475.455, 7414.561)"
571,"(8137.419, 2003.505); (8137.844, 1951.566); (8156.470, 1944.504); (8160.146, 1945.647); (8179.099, 1973.116); (8178.083, 2000.195); (8176.521, 2003.670); (8174.246, 2006.482); (8157.408, 2007.158); (8140.567, 2005.826)"
572,"(2252.454, 6992.413); (2205.097, 6998.744); (2196.176, 6997.795); (2191.745, 6994.917); (2189.436, 6990.370); (2185.405, 6977.717); (2191.800, 6972.100); (2200.463, 6968.744); (2205.904, 6966.780); (2236.548, 6968.995); (2246.508, 6971.407); (2249.922, 6972.972); (2252.399, 6976.254); (2260.179, 6987.313); (2257.703, 6989.562)"
573,"(7118.838, 254.829); (7133.623, 257.248); (7135.462, 260.913); (7140.841, 277.826); (7140.982, 282.288); (7139.420, 286.060); (7131.911, 297.458); (7124.280, 307.744); (7120.645, 310.624); (7116.598, 310.135); (7105.984, 308.471); (7091.071, 302.909); (7080.939, 298.368); (7100.465, 265.352); (7103.477, 260.695); (7109.947, 255.756)"
574,"(5285.089, 5559.491); (5260.514, 5552.336); (5259.307, 5545.636); (5257.959, 5526.418); (5257.402, 5508.529); (5270.173, 5507.617); (5377.678, 5505.202); (5406.176, 5511.706); (5422.244, 5521.815); (5429.791, 5538.777); (5428.379, 5543.817); (5424.835, 5544.334)"
575,"(5929.311, 66.701); (5931.017, 49.026); (5943.463, 28.857); (5967.334, 29.183); (5976.472, 30.118); (5981.765, 35.758); (5984.744, 56.584); (5986.241, 68.172); (5983.193, 83.995); (5976.771, 87.456); (5937.111, 87.394); (5933.327, 84.845); (5932.028, 82.126)"
576,"(2453.794, 7929.009); (2450.896, 7953.284); (2402.504, 7958.085); (2355.897, 7958.967); (2349.839, 7956.300); (2347.059, 7951.803); (2344.798, 7932.244); (2420.866, 7914.077); (2431.048, 7914.996); (2453.270, 7922.596)"
577,"(4121.540, 5846.883); (4104.590, 5805.481); (4105.542, 5790.553); (4109.880, 5786.976); (4117.290, 5787.198); (4126.705, 5788.044); (4133.243, 5790.981); (4138.278, 5797.316); (4140.383, 5803.301); (4137.501, 5817.358); (4133.955, 5834.296); (4128.474, 5841.347); (4125.256, 5844.175)"
578,"(4136.751, 8162.087); (4181.606, 8141.245); (4194.748, 8140.311); (4295.255, 8152.730); (4312.759, 8160.243); (4316.905, 8162.730); (4309.052, 8165.817); (4264.289, 8176.237); (4246.470, 8179.667); (4202.781, 8182.918); (4165.642, 8174.169); (4157.585, 8171.862)"
579,"(2364.475, 8055.152); (2365.106, 8066.987); (2356.761, 8096.009); (2354.751, 8101.227); (2346.631, 8119.230); (2344.763, 8118.323); (2346.768, 8106.651); (2357.580, 8066.012); (2359.585, 8062.195)"
580,"(2804.593, 567.672); (2814.930, 576.102); (2816.293, 578.514); (2816.822, 580.892); (2813.774, 585.298); (2778.034, 625.111); (2772.964, 630.722); (2764.485, 626.959); (2760.903, 619.610); (2763.934, 612.333); (2774.983, 595.443); (2797.988, 571.766)"
581,"(1138.673, 2025.205); (1128.323, 2039.090); (1078.792, 2026.442); (1067.881, 2022.940); (1038.119, 2004.404); (1033.426, 2000.239); (1033.758, 1992.240); (1057.695, 1955.274); (1082.729, 1947.142); (1089.214, 1946.168); (1094.123, 1946.947); (1135.141, 2004.864)"
582,"(6448.068, 5879.190); (6440.609, 5859.242); (6444.462, 5857.611); (6448.823, 5856.323); (6469.445, 5854.538); (6494.261, 5855.308); (6499.054, 5857.438); (6500.914, 5861.582); (6489.800, 5873.724); (6474.326, 5876.941); (6461.425, 5878.505)"
583,"(14.984, 7079.157); (9.325, 6349.733); (18.031, 6191.833); (29.436, 6170.477); (58.108, 6161.910); (76.341, 6160.846); (119.315, 6160.054); (250.670, 6159.870); (837.595, 6160.325); (979.912, 6161.522); (992.492, 6164.316); (1005.606, 6176.265); (1006.907, 6245.357); (1008.330, 6428.740); (83.783, 7114.790); (66.489, 7127.542); (43.853, 7143.050); (21.384, 7157.950); (15.721, 7158.707)"
584,"(7679.008, 2564.002); (8161.784, 2688.080); (8166.261, 2691.175); (8173.624, 2696.465); (8175.075, 2706.015); (8176.365, 2781.124); (8176.260, 2832.003); (8176.026, 2848.737); (8175.376, 2893.339); (8173.704, 2898.451); (7583.286, 3049.265); (7524.295, 3056.251); (7382.512, 3063.226); (7258.738, 3051.981); (7240.264, 3048.494); (7230.463, 3016.157); (7179.790, 2710.283); (7177.257, 2694.010); (7179.082, 2686.702); (7226.498, 2650.838); (7244.268, 2644.848); (7251.361, 2643.232); (7537.224, 2582.206); (7638.096, 2561.938)"
585,"(5128.511, 2582.459); (5281.144, 2064.412); (5308.338, 2073.468); (5323.353, 2079.976); (5827.859, 2334.337); (5837.441, 2339.684); (6114.498, 2498.725); (6125.516, 2508.051); (6128.106, 2520.344); (6128.306, 2543.133); (6128.381, 2878.235); (6127.007, 2940.497); (6124.822, 3004.935); (6122.419, 3014.479); (6109.586, 3056.958); (6082.389, 3063.349); (5588.813, 3063.039); (5526.760, 3062.669); (5504.752, 3057.573); (5133.279, 2671.722); (5128.955, 2666.745)"
586,"(3402.747, 6442.223); (3358.806, 6452.339); (3326.097, 6454.854); (3252.294, 6454.920); (3247.767, 6454.215); (3208.845, 6439.653); (3216.865, 6409.630); (3219.128, 6403.980); (3220.078, 6401.838); (3369.592, 6357.179); (3421.356, 6343.868); (3435.098, 6343.891); (3438.528, 6344.489); (3439.499, 6347.825); (3450.800, 6388.960); (3446.752, 6403.634); (3443.646, 6409.405)"
587,"(5034.043, 408.698); (5033.302, 394.751); (5035.549, 386.774); (5065.770, 377.982); (5087.867, 384.827); (5091.875, 388.333); (5092.058, 395.139); (5089.943, 429.864); (5080.504, 435.187); (5072.223, 439.068); (5068.711, 436.472); (5044.142, 418.182)"
588,"(4105.053, 7456.793); (4107.569, 7452.580); (4173.790, 7430.873); (4195.118, 7431.520); (4208.128, 7440.522); (4213.541, 7444.657); (4220.888, 7462.925); (4210.869, 7466.154); (4121.024, 7479.257); (4107.575, 7470.347)"
589,"(993.487, 2069.432); (1006.672, 2080.080); (1007.194, 2170.846); (1008.134, 2364.905); (1008.435, 2536.624); (1008.241, 2648.962); (1006.930, 2992.946); (1006.742, 3005.509); (999.484, 3044.447); (924.619, 3058.468); (703.365, 3062.629); (343.239, 3056.945); (279.672, 3049.998); (20.057, 2768.269); (16.162, 2733.127); (13.134, 2664.167); (12.154, 2616.800); (9.596, 2463.098); (8.722, 2320.848); (9.192, 2105.039); (20.973, 2079.625); (41.075, 2071.884); (54.734, 2069.582); (122.827, 2068.824); (598.075, 2064.283); (664.377, 2064.173); (954.087, 2063.772)"
590,"(6702.691, 7542.657); (6671.712, 7541.286); (6669.818, 7535.741); (6665.664, 7511.594); (6665.311, 7501.504); (6675.157, 7496.339); (6699.380, 7485.304); (7561.718, 7367.134); (7664.156, 7357.970); (7659.743, 7392.803); (7642.271, 7397.703); (7433.228, 7440.092); (6858.936, 7525.106); (6831.521, 7528.333)"
591,"(3845.981, 8061.389); (3876.030, 8073.775); (3865.763, 8083.071); (3850.002, 8087.410); (3794.689, 8084.659); (3784.689, 8077.950); (3788.745, 8073.290); (3802.266, 8063.805); (3815.747, 8062.382)"
592,"(7197.269, 4766.403); (7177.071, 4250.830); (7186.961, 4223.410); (7209.925, 4218.817); (7240.585, 4213.521); (7846.857, 4115.241); (7945.638, 4112.863); (7982.279, 4111.997); (8153.872, 4112.001); (8172.164, 4114.944); (8176.346, 4120.484); (8176.437, 4492.721); (8176.357, 5040.420); (8172.435, 5097.944); (8161.630, 5101.797); (8138.208, 5107.486); (8125.936, 5108.761); (8002.866, 5110.787); (7930.308, 5111.255); (7762.318, 5107.090); (7204.103, 4857.086)"
593,"(3337.384, 6484.439); (3354.230, 6468.773); (3361.596, 6471.014); (3381.189, 6486.192); (3407.441, 6513.539); (3410.306, 6518.700); (3415.746, 6533.443); (3418.720, 6544.573); (3423.268, 6569.710); (3424.018, 6583.182); (3419.995, 6582.620); (3406.826, 6579.308); (3370.748, 6563.284); (3356.473, 6554.940); (3349.661, 6546.357); (3338.501, 6516.999); (3337.699, 6504.355)"
594,"(6341.558, 7470.646); (6325.853, 7467.121); (6336.214, 7462.693)"
595,"(937.175, 6586.844); (998.407, 6580.724); (1030.205, 6593.169); (1032.258, 6605.835); (1030.142, 6610.210); (1018.653, 6612.496); (986.648, 6615.464); (944.838, 6607.628); (938.283, 6603.977)"
596,"(6849.526, 7325.373); (6828.018, 7351.039); (6815.014, 7342.885); (6796.543, 7328.209); (6793.028, 7321.544); (6796.673, 7314.857); (6800.717, 7307.556); (6806.176, 7301.398); (6811.256, 7298.303); (6815.782, 7300.635); (6826.930, 7308.707)"
597,"(7343.210, 7184.335); (7337.040, 7168.104); (7341.380, 7164.214); (7361.558, 7162.509); (7380.225, 7162.291); (7400.556, 7163.925); (7414.041, 7166.556); (7422.491, 7169.266); (7423.340, 7174.191); (7422.784, 7177.196); (7419.083, 7183.763); (7361.649, 7191.449); (7354.574, 7189.251)"
598,"(466.645, 8095.264); (468.195, 8105.414); (462.976, 8107.783); (458.540, 8108.712); (456.776, 8104.157); (456.609, 8097.120); (459.086, 8093.635)"
599,"(7490.474, 7216.568); (7524.867, 7237.190); (7522.485, 7241.289); (7510.229, 7258.910); (7440.752, 7285.479); (7433.337, 7286.984); (7427.791, 7286.945); (7389.870, 7284.447); (6549.351, 7218.433); (6539.417, 7215.455); (6536.894, 7211.351); (6540.968, 7204.435); (6548.037, 7197.945); (6594.602, 7182.241); (6596.429, 7181.682); (6603.267, 7181.401); (7294.720, 7175.236)"
600,"(4872.937, 3169.262); (4876.849, 3082.390); (4910.448, 3078.684); (4932.126, 3077.928); (5054.367, 3117.433); (5061.727, 3120.117); (5067.897, 3125.596); (5077.127, 3144.792); (5082.532, 3190.228); (5070.375, 3190.840); (4883.316, 3170.605)"
601,"(2556.011, 919.257); (2562.299, 948.215); (2551.733, 963.717); (2544.159, 972.561); (2538.766, 978.082); (2534.733, 981.291); (2532.189, 983.081); (2506.925, 935.896); (2505.461, 931.125); (2505.968, 926.235); (2523.338, 919.829); (2538.791, 917.677)"
602,"(8181.007, 5623.930); (8184.280, 5657.315); (8183.932, 5669.261); (8177.055, 5680.431); (8170.227, 5684.564); (8161.133, 5687.353); (8153.791, 5683.141); (8149.728, 5680.376); (8143.938, 5667.019); (8138.588, 5642.446); (8137.040, 5634.887); (8139.291, 5628.500); (8145.924, 5621.068); (8152.454, 5618.224); (8159.031, 5616.326); (8174.621, 5613.622); (8177.420, 5618.027)"
