NO,Polygon Points
599,"(3700.956, 1534.499); (3706.410, 1538.788); (3706.176, 1543.574); (3695.663, 1554.365); (3689.695, 1558.865); (3688.694, 1552.147); (3691.206, 1543.600); (3696.278, 1536.762)"
600,"(2959.873, 3307.979); (3007.051, 3301.316); (3020.901, 3301.752); (3090.999, 3364.453); (3099.610, 3384.343); (3101.352, 3390.083); (3106.207, 3427.939); (3106.517, 3434.637); (3128.870, 4076.257); (3128.455, 4077.967); (3121.101, 4079.245); (3090.556, 4083.108); (3080.623, 4083.452); (2970.300, 4086.856); (2967.696, 4086.436); (2955.834, 4075.194); (2953.489, 3924.834); (2953.531, 3426.039)"
601,"(3020.175, 1136.491); (3016.531, 1135.464); (3017.540, 1123.108); (3020.743, 1111.296); (3035.702, 1105.705); (3055.533, 1105.833); (3065.308, 1107.513); (3057.326, 1132.335); (3053.885, 1136.365); (3045.326, 1142.849)"
602,"(1194.910, 3670.705); (1160.977, 3658.500); (1161.905, 3652.796); (1168.869, 3652.700); (1186.814, 3656.393); (1198.626, 3660.660); (1203.507, 3663.821); (1200.744, 3667.954)"
603,"(1252.404, 3782.899); (1224.801, 3782.720); (1232.549, 3780.064)"
604,"(4014.127, 455.323); (4008.843, 449.729); (4009.335, 444.594); (4013.825, 445.460); (4016.980, 449.031)"
605,"(3209.294, 1491.692); (3216.800, 1489.133); (3222.397, 1493.836); (3215.319, 1494.961)"
606,"(3610.834, 497.663); (3605.835, 502.925); (3599.162, 496.417); (3597.168, 493.015); (3593.204, 483.001); (3603.308, 485.644); (3608.615, 490.912)"
607,"(456.855, 1790.686); (462.345, 1785.159); (470.116, 1782.561); (476.485, 1785.166); (487.105, 1793.147); (496.922, 1800.897); (499.939, 1803.682); (506.788, 1831.781); (508.011, 1842.892); (500.672, 1846.609); (474.395, 1841.979); (462.011, 1815.277)"
608,"(2621.358, 551.083); (2616.826, 550.175); (2617.002, 548.350); (2618.969, 548.306)"
609,"(2376.955, 3268.473); (2386.703, 3264.518); (2392.706, 3263.324); (2409.675, 3273.918); (2413.509, 3276.594); (2422.011, 3286.321); (2416.427, 3286.652); (2398.199, 3286.354); (2393.648, 3286.076); (2387.214, 3282.674)"
610,"(1928.701, 433.315); (1934.321, 432.586); (1937.875, 439.273); (1929.592, 438.919)"
611,"(673.131, 3078.987); (664.701, 3073.260); (678.305, 3072.832); (683.949, 3077.039)"
612,"(251.219, 3811.004); (249.445, 3806.224); (261.793, 3802.181); (273.267, 3800.441); (283.206, 3803.097); (288.215, 3806.400); (281.566, 3813.386); (270.017, 3814.538); (263.057, 3814.941); (258.291, 3814.960)"
613,"(672.181, 2027.904); (654.645, 2038.796); (647.246, 2039.235); (585.973, 2028.729); (508.068, 2011.989); (476.711, 2004.647); (471.059, 2002.104); (463.110, 1993.297); (456.859, 1959.831); (456.592, 1954.027); (461.495, 1950.006); (481.083, 1949.008); (487.321, 1949.660); (593.745, 1966.625); (645.947, 1976.848); (651.318, 1978.907)"
614,"(1074.877, 3783.056); (1064.955, 3773.376); (1079.150, 3772.773); (1087.520, 3772.442); (1103.669, 3772.939); (1099.234, 3778.472)"
615,"(3427.448, 1697.339); (3432.300, 1700.799); (3427.136, 1703.142); (3420.961, 1703.483); (3416.703, 1701.790); (3421.644, 1698.312)"
616,"(1289.409, 2782.445); (1406.148, 2636.817); (1417.302, 2628.226); (1420.574, 2625.840); (1430.173, 2620.718); (1434.651, 2619.604); (1439.856, 2622.137); (1435.232, 2642.981); (1333.649, 2803.170); (1328.559, 2806.655); (1310.306, 2804.418); (1291.993, 2786.158)"
617,"(1033.150, 2720.342); (1033.450, 2714.272); (1041.739, 2708.147); (1045.634, 2707.748); (1051.961, 2720.339); (1053.324, 2742.843); (1046.518, 2739.573); (1039.814, 2733.684); (1034.100, 2726.437)"
618,"(2623.492, 602.754); (2627.533, 618.408); (2622.841, 625.299); (2617.254, 630.772); (2613.154, 629.313); (2602.207, 622.470); (2601.052, 617.628); (2601.183, 611.492); (2607.181, 605.144); (2611.779, 603.145); (2618.466, 601.133)"
619,"(287.658, 3984.774); (288.761, 3975.644); (299.020, 3981.807); (293.272, 3985.350)"
620,"(1605.626, 1202.188); (1600.576, 1206.889); (1583.649, 1202.382); (1577.523, 1193.044); (1576.873, 1186.190); (1597.357, 1190.121); (1601.529, 1193.475)"
621,"(888.658, 1668.907); (890.918, 1659.843); (894.392, 1665.094); (893.008, 1671.438)"
622,"(1831.011, 1077.577); (1826.234, 1086.025); (1819.948, 1095.321); (1817.341, 1080.906); (1816.613, 1076.354); (1823.043, 1076.577)"
623,"(2592.284, 416.603); (2588.975, 423.303); (2585.546, 421.802); (2584.669, 419.200); (2585.244, 415.319)"
624,"(3141.830, 749.766); (3145.073, 756.562); (3144.587, 759.898); (3141.331, 775.337); (3138.030, 783.025); (3132.945, 786.070); (3115.169, 790.542); (3113.424, 786.756); (3120.451, 765.307); (3127.620, 754.993); (3136.752, 750.134)"
625,"(2913.383, 644.728); (2911.248, 662.696); (2907.784, 660.155); (2901.312, 654.214); (2889.295, 642.418); (2888.844, 637.846); (2892.218, 635.678); (2907.991, 633.220); (2912.111, 637.964)"
626,"(2857.062, 2596.012); (2865.870, 2582.663); (2872.352, 2577.543); (2878.316, 2576.627); (2911.285, 2580.354); (2916.650, 2582.862); (2932.977, 2600.193); (2929.620, 2609.188); (2924.679, 2613.257); (2915.652, 2615.412); (2888.037, 2614.786); (2881.932, 2614.204)"
627,"(3820.872, 2740.686); (3826.438, 2747.617); (3825.490, 2760.550); (3816.153, 2764.656); (3612.542, 2807.020); (3604.999, 2807.291); (3599.840, 2805.649); (3593.488, 2798.328); (3592.852, 2789.785); (3602.413, 2782.987); (3611.010, 2778.968); (3700.874, 2748.958); (3750.667, 2736.794); (3757.445, 2735.638); (3769.590, 2734.066); (3776.486, 2734.183); (3786.608, 2734.533)"
628,"(205.813, 423.292); (201.145, 418.493); (202.317, 414.487); (207.337, 416.288)"
629,"(2272.605, 725.896); (2287.437, 735.178); (2284.264, 757.407); (2272.695, 758.990); (2263.435, 754.607); (2254.005, 745.209); (2249.479, 734.762); (2254.268, 729.387)"
630,"(558.063, 1351.293); (575.030, 1365.539); (569.061, 1367.269); (564.192, 1365.434); (552.869, 1360.953); (553.427, 1355.781)"
631,"(1580.865, 2966.536); (1576.753, 2961.081); (1579.591, 2948.876); (1582.935, 2935.886); (1585.299, 2932.226); (1594.970, 2942.134); (1597.250, 2953.949); (1594.803, 2960.512)"
632,"(3480.508, 1075.841); (3484.949, 1068.376); (3495.503, 1072.956); (3495.883, 1078.801); (3485.122, 1079.468)"
633,"(3660.221, 2071.275); (3657.116, 2065.130); (3671.348, 2054.701); (3682.731, 2051.804); (3698.761, 2050.808); (3683.402, 2066.193)"
634,"(3160.773, 2323.802); (3180.319, 2315.916); (3182.597, 2321.567); (3176.050, 2326.024); (3167.648, 2326.624)"
635,"(2480.597, 2064.879); (2486.768, 2083.358); (2481.766, 2086.709); (2472.501, 2077.134); (2476.967, 2066.862)"
636,"(1503.256, 511.470); (1499.520, 524.560); (1491.168, 530.525); (1480.889, 535.296); (1481.797, 528.908); (1494.227, 517.562)"
637,"(3711.443, 883.341); (3704.933, 873.607); (3711.231, 877.119); (3715.800, 880.243); (3719.832, 887.162); (3713.612, 886.382)"
638,"(1577.055, 1355.939); (1599.755, 1340.889); (1615.774, 1340.332); (1621.994, 1341.582); (1622.245, 1349.073); (1610.333, 1358.330); (1598.161, 1364.921); (1591.519, 1367.431); (1586.112, 1366.649); (1580.278, 1364.236); (1577.804, 1360.362)"
639,"(4081.466, 710.618); (4082.776, 716.925); (4079.129, 726.954); (4072.846, 725.319); (4072.969, 717.400)"
640,"(1353.616, 807.456); (1352.518, 776.857); (1364.353, 751.663); (1370.126, 749.299); (1386.174, 748.359); (1400.234, 757.011); (1415.228, 769.819); (1419.992, 775.240); (1422.630, 779.222); (1422.444, 786.211); (1418.410, 817.000); (1414.055, 822.792); (1378.453, 817.009)"
641,"(2422.042, 765.596); (2440.512, 768.617); (2441.248, 776.078); (2441.318, 786.205); (2438.811, 816.129); (2434.788, 820.912); (2428.073, 822.098); (2400.205, 823.224); (2395.978, 822.665); (2379.058, 816.828); (2376.902, 814.383); (2380.368, 797.949); (2394.018, 775.655); (2401.315, 772.789)"
642,"(1890.520, 1521.551); (1865.340, 1473.197); (1870.325, 1469.796); (1899.100, 1459.748); (1913.919, 1463.474); (1923.296, 1471.414); (1931.562, 1484.490); (1935.552, 1513.344); (1934.806, 1521.082); (1933.038, 1526.616); (1920.302, 1526.303); (1893.996, 1522.912)"
643,"(1080.544, 606.882); (1091.884, 603.479); (1093.703, 608.659); (1095.810, 615.475); (1089.490, 613.128)"
644,"(3753.167, 1174.851); (3758.086, 1167.359); (3776.080, 1168.047); (3795.938, 1173.064); (3799.639, 1175.937); (3798.838, 1182.558); (3794.955, 1193.351); (3789.128, 1199.455); (3777.477, 1205.214); (3772.958, 1206.525); (3769.579, 1205.780)"
645,"(3651.180, 3670.761); (3634.125, 3667.632); (3626.291, 3655.416); (3624.733, 3647.901); (3626.756, 3643.244); (3635.322, 3634.688); (3653.553, 3625.943); (3659.849, 3625.266); (3686.111, 3634.281); (3698.095, 3641.521); (3702.798, 3645.781); (3694.699, 3659.615); (3689.370, 3662.593); (3672.921, 3667.297)"
646,"(970.468, 2045.815); (980.639, 2038.324); (992.945, 2038.459); (1015.835, 2051.575); (1020.510, 2055.806); (1017.935, 2066.753); (985.252, 2103.254); (971.554, 2088.270); (969.173, 2084.013); (969.819, 2056.781)"
647,"(3049.179, 2327.328); (3040.371, 2321.765); (3029.044, 2309.149); (3017.436, 2295.593); (3018.652, 2290.945); (3027.937, 2287.056); (3043.241, 2290.289); (3052.145, 2294.188); (3063.928, 2300.597); (3058.468, 2321.519); (3054.286, 2325.385)"
648,"(650.366, 844.904); (649.363, 835.689); (666.945, 828.619); (679.791, 830.507); (689.213, 844.434); (691.924, 848.864); (675.055, 852.485); (668.660, 853.807); (661.715, 854.996)"
649,"(1262.408, 1143.018); (1257.366, 1129.175); (1259.486, 1125.059); (1263.885, 1120.624); (1270.692, 1125.064); (1272.843, 1131.396); (1272.812, 1139.628); (1268.993, 1142.742)"
650,"(3752.723, 2583.250); (3765.395, 2573.233); (3823.235, 2567.841); (3863.230, 2578.541); (3872.149, 2583.248); (3900.805, 2602.735); (3895.142, 2610.364); (3890.191, 2613.072); (3853.576, 2614.631); (3764.200, 2604.901); (3756.170, 2596.845); (3754.918, 2594.313)"
651,"(2647.493, 2235.060); (2658.932, 2241.034); (2656.768, 2248.346); (2638.074, 2259.333); (2633.531, 2261.624); (2622.927, 2262.950); (2617.490, 2263.261); (2599.046, 2260.459); (2593.553, 2259.185); (2583.458, 2256.753); (2574.648, 2253.312); (2569.390, 2246.202); (2581.054, 2242.243); (2593.884, 2239.111)"
652,"(3630.826, 2117.025); (3625.468, 2104.825); (3631.597, 2100.159); (3638.653, 2096.332); (3648.209, 2094.017); (3689.584, 2103.818); (3699.478, 2112.829); (3694.218, 2120.268); (3687.253, 2127.840); (3674.661, 2133.496); (3666.403, 2135.199); (3653.986, 2133.102)"
653,"(4064.860, 3859.812); (4072.237, 3872.672); (4070.620, 3887.546); (4067.970, 3893.656); (4064.437, 3894.648); (4059.175, 3882.820); (4057.365, 3875.091); (4061.456, 3866.238)"
654,"(792.408, 3393.154); (788.358, 3399.474); (768.518, 3397.909); (765.233, 3394.391); (760.979, 3388.593); (764.361, 3387.833); (773.208, 3386.857)"
655,"(2721.475, 1530.830); (2806.861, 1531.447); (2811.746, 1538.837); (2816.060, 1557.195); (2815.293, 1561.219); (2813.488, 1569.318); (2800.468, 1574.011); (2745.412, 1587.481); (2723.489, 1591.253); (2697.237, 1573.168); (2699.382, 1565.329)"
656,"(1595.438, 719.926); (1610.587, 723.565); (1610.571, 742.734); (1599.668, 758.964); (1586.290, 758.252); (1579.730, 756.287); (1577.467, 745.428); (1579.743, 734.357)"
657,"(287.470, 3921.815); (316.485, 3941.915); (292.246, 3953.175); (284.937, 3956.212); (242.578, 3958.233); (239.828, 3958.305); (219.711, 3958.627); (201.357, 3954.511); (201.815, 3945.924); (258.364, 3926.922); (272.272, 3922.855)"
658,"(1992.620, 2418.493); (2007.985, 2409.865); (2029.293, 2418.000); (2051.284, 2446.188); (2056.550, 2459.729); (2061.052, 2472.655); (2063.573, 2483.775); (2057.593, 2486.645); (1994.925, 2475.068); (1993.370, 2467.940); (1992.780, 2460.464)"
659,"(3337.528, 2439.064); (3336.523, 2434.493); (3340.621, 2432.099); (3350.115, 2433.646)"
660,"(3069.244, 2215.194); (3065.452, 2200.675); (3066.273, 2194.112); (3073.248, 2193.400); (3078.715, 2197.195); (3077.458, 2207.049); (3074.443, 2213.252)"
661,"(3209.360, 515.201); (3221.073, 511.580); (3226.620, 511.548); (3229.151, 512.729); (3218.907, 531.172); (3215.419, 535.226); (3212.125, 531.201)"
662,"(3113.101, 3350.996); (3081.262, 3342.359); (3085.368, 3336.059); (3102.737, 3328.810); (3112.417, 3329.578); (3128.954, 3335.385); (3119.859, 3348.752); (3116.406, 3350.824)"
663,"(818.063, 679.613); (824.779, 684.400); (819.477, 692.995); (816.646, 695.313); (814.461, 693.172); (809.371, 686.583); (811.953, 681.459)"
664,"(3369.333, 534.735); (3372.034, 517.502); (3381.582, 515.002); (3387.514, 516.069); (3392.042, 519.082); (3391.070, 523.965); (3384.237, 531.567); (3380.796, 533.591)"
665,"(2643.076, 799.698); (2653.141, 809.836); (2652.362, 848.179); (2651.852, 853.023); (2649.325, 870.816); (2645.492, 877.033); (2640.149, 881.454); (2632.326, 883.743); (2577.233, 887.401); (2569.945, 883.362); (2568.918, 808.761); (2579.658, 799.582)"
666,"(1224.695, 929.921); (1225.664, 898.378); (1227.513, 897.302); (1277.661, 885.357); (1290.779, 895.343); (1292.032, 942.464); (1290.207, 948.370); (1288.566, 949.869); (1244.037, 951.031); (1226.971, 947.106); (1225.892, 939.205)"
667,"(3805.516, 3099.989); (3810.662, 3098.640); (3820.237, 3103.792); (3824.987, 3106.814); (3828.818, 3109.812); (3821.573, 3111.222); (3800.539, 3111.232); (3800.562, 3108.321)"
668,"(3980.887, 843.085); (3976.576, 811.746); (3982.659, 809.241); (3999.012, 807.686); (4005.525, 808.741); (4028.355, 815.839); (4036.236, 819.931); (4045.828, 828.613); (4048.648, 832.373); (4056.060, 843.778); (4048.260, 877.572); (4046.117, 881.864); (4040.695, 886.777); (4028.010, 881.578)"
669,"(1965.660, 455.106); (1961.189, 449.795); (1962.130, 444.201); (1968.051, 449.319)"
670,"(1448.854, 2003.782); (1456.638, 1989.958); (1461.307, 1998.996); (1456.021, 2007.400)"
671,"(3829.393, 1208.739); (3847.533, 1249.276); (3845.220, 1251.863); (3829.228, 1263.057); (3793.266, 1271.021); (3785.458, 1258.404); (3788.348, 1236.783); (3789.331, 1229.846); (3809.551, 1210.513)"
672,"(1238.840, 1326.107); (1231.548, 1334.169); (1224.911, 1334.428); (1197.079, 1334.802); (1166.030, 1334.531); (1160.878, 1332.869); (1167.811, 1322.215); (1218.160, 1286.718); (1220.764, 1288.702); (1226.434, 1297.161)"
673,"(232.485, 855.925); (280.824, 880.641); (260.439, 948.737); (257.118, 951.436); (234.407, 948.783); (230.190, 947.775); (220.152, 942.538); (209.962, 935.812); (205.911, 932.161); (200.589, 924.202); (216.754, 884.920)"
674,"(2826.546, 680.605); (2811.870, 694.690); (2798.733, 694.023); (2794.773, 685.999); (2793.260, 680.621); (2793.074, 675.125); (2796.737, 671.276); (2803.632, 671.007); (2815.831, 672.488); (2824.148, 676.550)"
675,"(3632.387, 631.654); (3640.264, 639.363); (3639.765, 645.884); (3624.969, 647.084); (3625.674, 645.238)"
676,"(2489.077, 2146.829); (2490.686, 2137.920); (2505.187, 2145.169); (2510.454, 2150.531); (2490.523, 2148.825)"
677,"(2792.862, 3653.778); (2794.719, 3642.062); (2810.484, 3606.257); (2825.159, 3641.450); (2827.202, 3661.183); (2824.157, 3667.964); (2805.565, 3671.054); (2803.755, 3669.854)"
678,"(520.629, 1295.166); (551.325, 1282.082); (555.581, 1281.975); (575.232, 1282.015); (598.130, 1285.950); (605.790, 1288.219); (575.044, 1330.789); (561.756, 1335.450); (542.025, 1325.612); (533.031, 1315.635); (521.679, 1297.976)"
679,"(3581.041, 793.219); (3574.891, 811.343); (3569.559, 822.728); (3565.775, 822.057); (3539.490, 804.820); (3534.061, 800.245); (3529.763, 790.066); (3528.755, 785.253); (3538.915, 770.328); (3556.015, 767.944); (3568.324, 770.939); (3578.643, 775.549); (3580.235, 784.643)"
680,"(2601.222, 729.035); (2632.058, 733.794); (2639.795, 736.183); (2634.611, 749.841); (2616.256, 758.882); (2608.760, 758.165); (2605.759, 755.993); (2601.977, 735.154)"
681,"(1713.612, 2049.975); (1722.707, 2064.082); (1721.108, 2078.231); (1718.624, 2081.801); (1712.628, 2086.278); (1679.447, 2102.717); (1675.178, 2094.320); (1673.361, 2087.465); (1674.137, 2080.220); (1702.420, 2053.630)"
682,"(427.534, 1742.444); (458.010, 1735.533); (468.818, 1736.372); (469.732, 1738.627); (470.598, 1741.109); (459.299, 1762.122); (428.308, 1782.836); (424.775, 1780.197); (425.012, 1766.397)"
683,"(904.565, 554.869); (912.772, 542.945); (917.422, 544.116); (921.171, 546.752); (926.277, 558.663); (925.244, 565.313); (923.925, 566.763)"
684,"(1869.521, 2231.871); (1881.147, 2225.688); (1889.967, 2230.199); (1892.906, 2233.672); (1900.587, 2244.713); (1904.078, 2252.230); (1911.317, 2272.970); (1913.318, 2278.985); (1911.225, 2291.162); (1908.612, 2293.196); (1892.522, 2295.149); (1867.177, 2271.381); (1864.702, 2260.688); (1865.847, 2253.253)"
685,"(2508.804, 1486.875); (2505.335, 1477.855); (2511.742, 1463.439); (2517.934, 1461.272); (2542.977, 1458.648); (2558.431, 1458.800); (2561.336, 1464.281); (2560.899, 1477.720); (2559.969, 1485.048); (2557.881, 1495.422)"
686,"(74.107, 422.091); (72.551, 415.255); (80.324, 417.156); (82.338, 418.957); (79.941, 420.701); (76.710, 422.849)"
687,"(1907.347, 855.158); (1901.224, 849.686); (1897.375, 831.081); (1897.183, 824.672); (1901.163, 821.269); (1910.984, 822.011); (1917.546, 825.235); (1923.643, 835.379); (1919.730, 847.338); (1916.179, 852.275); (1910.899, 854.771)"
688,"(1085.050, 490.324); (1072.384, 502.971); (1069.546, 500.548); (1064.860, 492.510); (1064.973, 490.165); (1069.125, 486.080); (1079.715, 481.091); (1083.798, 482.880)"
689,"(4059.656, 2997.069); (4057.395, 2985.221); (4059.856, 2984.421); (4079.722, 2983.542); (4083.001, 2991.719); (4083.109, 2994.537); (4073.878, 2998.844); (4061.803, 2999.149)"
690,"(2252.275, 1942.678); (2216.729, 1934.201); (2216.839, 1916.841); (2228.490, 1901.692); (2236.855, 1898.387); (2243.770, 1896.805); (2275.105, 1908.287); (2281.119, 1912.583); (2282.404, 1924.067); (2280.917, 1931.014); (2254.991, 1941.820)"
691,"(3744.179, 3710.476); (3762.733, 3724.201); (3761.512, 3729.816); (3724.199, 3766.834); (3720.866, 3762.930); (3722.566, 3754.001); (3736.610, 3715.019)"
692,"(3424.386, 768.877); (3447.153, 775.747); (3457.368, 787.123); (3460.887, 796.616); (3457.972, 804.579); (3418.230, 823.362); (3405.896, 822.614); (3400.645, 821.890); (3413.539, 782.436); (3415.363, 777.728)"
693,"(3918.655, 742.740); (3914.711, 750.579); (3910.808, 755.240); (3906.717, 759.170); (3893.411, 755.518); (3882.301, 746.786); (3881.349, 741.876); (3881.186, 736.130); (3882.934, 731.047); (3894.348, 728.767); (3910.680, 730.706); (3917.979, 736.286)"
694,"(1794.650, 1022.977); (1788.278, 1063.191); (1762.835, 1076.184); (1756.557, 1079.058); (1750.255, 1073.484); (1736.881, 1051.797); (1736.827, 1045.576); (1744.785, 1025.718); (1747.936, 1023.906); (1760.046, 1021.010)"
695,"(2233.262, 2125.740); (2247.434, 2124.784); (2285.179, 2125.446); (2296.298, 2129.045); (2308.386, 2133.600); (2298.689, 2152.026); (2283.088, 2163.229); (2261.428, 2167.338); (2216.545, 2157.912); (2219.309, 2141.911)"
696,"(2632.518, 3232.185); (2641.852, 3213.363); (2648.185, 3210.459); (2664.255, 3207.382); (2678.897, 3205.412); (2695.622, 3205.237); (2704.129, 3208.495); (2709.534, 3215.220); (2708.021, 3222.417); (2703.606, 3226.480); (2674.300, 3245.734); (2654.550, 3252.780); (2646.041, 3254.520); (2642.027, 3251.301); (2636.800, 3244.490); (2633.847, 3238.546)"
697,"(1583.766, 2013.410); (1576.674, 2032.694); (1556.342, 2039.456); (1494.816, 2027.167); (1491.522, 2026.121); (1483.827, 2016.160); (1480.566, 2005.287); (1487.761, 1984.951); (1492.516, 1980.482); (1507.603, 1978.205); (1533.334, 1977.923); (1546.213, 1978.942); (1555.358, 1980.125); (1563.097, 1982.734); (1571.157, 1986.653); (1580.801, 2006.955)"
