NO,Polygon Points
391,"(4383.592, 2869.911); (4354.533, 2871.219); (4304.183, 2866.476); (4267.669, 2856.390); (4248.398, 2850.432); (4245.407, 2848.977); (4243.378, 2846.691); (4235.878, 2829.615); (4233.431, 2820.039); (4235.299, 2815.614); (4299.467, 2810.107); (4326.761, 2808.958); (4389.031, 2807.867); (4385.032, 2863.832)"
392,"(4564.735, 2038.503); (4553.399, 2030.805); (4553.845, 2012.288); (4556.276, 2007.068); (4593.955, 1966.220); (4619.354, 1947.789); (4635.879, 1952.756); (4652.108, 1959.423); (4653.754, 1963.054); (4655.470, 1984.381); (4653.704, 1989.713); (4651.611, 1994.639); (4639.662, 2015.009); (4635.220, 2020.453); (4623.968, 2031.322); (4587.309, 2036.750)"
393,"(4970.442, 1587.317); (4951.105, 1591.353); (4948.128, 1587.449); (4943.369, 1580.238); (4937.101, 1556.806); (4945.285, 1551.987); (4952.921, 1549.383); (4961.453, 1548.227); (4965.580, 1554.350); (4968.686, 1563.570); (4969.814, 1576.686)"
394,"(3510.545, 2450.831); (3531.211, 2460.558); (3525.169, 2515.512); (3518.741, 2524.054); (3516.611, 2525.998); (3505.421, 2534.818); (3482.864, 2550.990); (3475.470, 2548.506); (3470.323, 2544.982); (3465.059, 2540.575); (3471.181, 2470.306); (3471.892, 2464.167); (3475.700, 2461.373); (3492.934, 2449.841); (3502.350, 2450.202)"
395,"(1880.601, 1185.433); (1891.667, 1183.574); (1887.585, 1188.365); (1882.726, 1191.159)"
396,"(7337.421, 1691.422); (7347.486, 1678.376); (7358.703, 1674.656); (7367.967, 1677.454); (7370.139, 1701.283); (7370.338, 1711.655); (7365.459, 1718.907); (7346.111, 1717.606); (7343.133, 1715.455)"
397,"(6152.846, 2342.966); (6153.269, 2335.246); (6160.829, 2317.457); (6165.978, 2311.112); (6170.401, 2311.749); (6176.133, 2323.346); (6181.956, 2346.353); (6165.829, 2357.534); (6158.334, 2359.107); (6154.000, 2352.330)"
398,"(5747.255, 1431.284); (5736.531, 1423.504); (5744.061, 1423.100); (5752.881, 1425.721)"
399,"(2244.691, 2394.105); (2240.670, 2416.437); (2210.829, 2422.961); (2191.975, 2420.795); (2090.663, 2394.427); (2078.198, 2389.311); (2073.243, 2384.891); (2071.070, 2380.998); (2057.034, 2326.976); (2062.104, 2324.866); (2069.051, 2322.775); (2074.444, 2321.358); (2088.466, 2321.625); (2208.446, 2342.706); (2227.473, 2366.483); (2238.862, 2382.453); (2241.635, 2386.705)"
400,"(3500.632, 3110.061); (3449.923, 3126.531); (3416.385, 3121.969); (3409.601, 3118.567); (3408.598, 3117.303); (3407.369, 3113.311); (3401.093, 3077.845); (3407.898, 3074.917); (3413.300, 3074.803); (3466.178, 3077.531); (3493.055, 3079.119); (3506.126, 3081.439); (3513.106, 3083.614); (3506.956, 3099.891)"
401,"(5879.373, 2642.677); (5865.081, 2631.416); (5869.263, 2627.394); (5874.346, 2623.949); (5880.983, 2634.276); (5887.614, 2646.528)"
402,"(6774.822, 2003.549); (6806.610, 1997.451); (6812.202, 2001.514); (6814.752, 2008.077); (6815.895, 2023.081); (6812.132, 2027.558); (6788.387, 2036.885); (6777.772, 2038.660); (6761.834, 2020.084); (6761.362, 2016.400); (6763.701, 2011.296)"
403,"(4072.700, 1861.809); (4081.349, 1836.831); (4090.920, 1833.538); (4095.137, 1833.321); (4104.752, 1838.574); (4109.897, 1844.189); (4115.806, 1855.964); (4115.670, 1866.195); (4088.034, 1878.956); (4074.837, 1866.781)"
404,"(126.798, 2222.045); (117.404, 2231.462); (111.655, 2228.250); (107.099, 2223.658); (105.005, 2211.524); (115.626, 2199.948); (119.747, 2199.591); (122.262, 2202.300); (124.181, 2206.821); (125.659, 2213.474)"
405,"(108.343, 2967.363); (104.835, 2944.305); (110.693, 2914.357); (118.418, 2913.177); (122.067, 2913.313); (129.272, 2914.367); (134.912, 2916.581); (126.994, 2961.036)"
406,"(328.558, 2889.246); (331.789, 2883.355); (347.195, 2880.752); (358.719, 2881.138); (368.981, 2889.932); (371.772, 2896.494); (370.222, 2899.740); (366.372, 2902.849); (350.739, 2900.046); (332.240, 2895.339)"
407,"(7298.114, 1448.882); (7308.239, 1507.700); (7307.416, 1517.162); (7293.872, 1526.741); (7252.978, 1510.549); (7242.878, 1504.983); (7240.611, 1497.863); (7246.764, 1465.962); (7250.242, 1460.199); (7263.792, 1440.811); (7268.673, 1440.804); (7291.134, 1445.947)"
408,"(3526.714, 2216.006); (3520.795, 2229.480); (3516.814, 2231.349); (3495.867, 2229.484); (3492.918, 2229.053); (3484.024, 2223.851); (3482.261, 2222.195); (3470.693, 2167.407); (3465.332, 2138.825); (3474.324, 2131.947); (3484.278, 2132.235); (3491.092, 2133.521); (3502.388, 2147.482); (3521.340, 2186.499)"
409,"(5512.572, 1351.444); (5521.730, 1344.759); (5569.147, 1340.665); (5572.786, 1343.767); (5579.425, 1392.648); (5572.928, 1398.757); (5551.987, 1394.411); (5517.640, 1373.026); (5515.506, 1368.084); (5512.641, 1356.422)"
410,"(3409.362, 2645.663); (3401.054, 2641.625); (3406.563, 2632.905); (3424.470, 2623.015); (3441.565, 2613.623); (3462.902, 2602.265); (3480.189, 2594.349); (3495.434, 2590.687); (3532.172, 2586.432); (3540.407, 2609.862); (3543.700, 2621.996); (3543.093, 2633.055); (3542.175, 2647.641); (3540.065, 2658.495); (3536.634, 2669.328); (3522.418, 2679.064)"
411,"(6729.438, 1415.675); (6724.478, 1451.217); (6711.928, 1461.246); (6696.875, 1463.366); (6694.616, 1461.640); (6684.186, 1453.067); (6678.788, 1447.547); (6675.285, 1439.655); (6665.431, 1395.088); (6672.365, 1392.892); (6706.981, 1387.908); (6716.340, 1387.254); (6721.625, 1387.707); (6723.747, 1391.473)"
412,"(6012.689, 3911.321); (6009.651, 3919.564); (5992.196, 3925.439); (5986.594, 3926.586); (5976.445, 3925.151); (5941.215, 3916.753); (5929.222, 3907.993); (5942.101, 3905.220); (5956.021, 3905.302); (6000.842, 3908.568); (6007.990, 3909.475)"
413,"(6932.279, 1564.663); (6905.736, 1589.517); (6901.937, 1591.080); (6898.690, 1588.649); (6892.339, 1583.707); (6889.509, 1576.662); (6888.761, 1570.157); (6891.620, 1564.252); (6903.284, 1553.859); (6911.474, 1550.197); (6928.180, 1556.764)"
414,"(3530.123, 1363.992); (3529.462, 1348.687); (3536.567, 1342.619); (3553.154, 1339.623); (3560.934, 1341.698); (3565.418, 1352.967); (3558.001, 1358.411); (3546.575, 1365.370); (3539.064, 1367.178); (3535.482, 1366.296)"
415,"(6759.372, 3644.425); (6759.816, 3664.997); (6749.454, 3671.170); (6746.204, 3664.750); (6745.372, 3661.049); (6746.519, 3649.421); (6752.086, 3645.459)"
416,"(6646.513, 1652.275); (6633.307, 1640.247); (6635.803, 1634.665); (6641.972, 1623.025); (6643.458, 1620.380); (6659.534, 1611.395); (6662.892, 1611.958); (6672.839, 1621.039); (6672.582, 1638.002); (6657.989, 1651.780); (6651.412, 1654.849)"
417,"(2950.395, 2815.240); (2958.208, 2825.178); (2955.830, 2835.834); (2932.176, 2838.850); (2924.118, 2837.833); (2920.983, 2832.631); (2941.623, 2817.786); (2947.731, 2815.948)"
418,"(5605.726, 1310.747); (5607.955, 1319.731); (5607.034, 1325.281); (5603.841, 1330.838); (5601.406, 1333.694); (5597.144, 1334.798); (5590.549, 1330.513); (5576.618, 1318.285); (5579.237, 1315.770); (5588.256, 1312.502); (5600.918, 1311.005)"
419,"(3636.107, 1596.421); (3646.418, 1595.727); (3643.882, 1602.443); (3639.564, 1613.659); (3635.667, 1622.741); (3631.836, 1620.655); (3625.088, 1609.082); (3629.456, 1600.780)"
420,"(1192.634, 2547.000); (1193.696, 2529.548); (1224.256, 2520.433); (1229.898, 2519.562); (1232.833, 2521.008); (1240.844, 2527.268); (1241.803, 2533.102); (1236.983, 2540.159); (1213.537, 2550.716); (1207.694, 2550.166)"
421,"(247.472, 2198.773); (233.242, 2177.335); (236.869, 2176.098); (245.161, 2174.511); (249.941, 2173.897); (250.850, 2179.642)"
422,"(7375.132, 2999.184); (7369.446, 2995.101); (7374.076, 2981.684); (7377.234, 2974.717); (7380.753, 2968.250); (7385.835, 2965.064); (7392.463, 2967.676); (7393.097, 2974.305); (7391.933, 2980.620); (7388.212, 2986.760)"
423,"(1881.369, 3888.570); (1884.430, 3881.373); (1889.527, 3881.566); (1887.691, 3900.961); (1885.753, 3910.967); (1883.822, 3905.817)"
424,"(5626.844, 3238.880); (5624.769, 3238.171); (5625.063, 3222.886); (5627.327, 3218.234); (5634.314, 3216.751); (5638.826, 3216.586); (5638.225, 3227.900); (5634.891, 3231.789)"
425,"(5792.747, 1339.783); (5796.700, 1351.752); (5791.691, 1362.007); (5786.453, 1367.122); (5784.574, 1366.798); (5782.367, 1363.957); (5769.042, 1335.643); (5775.125, 1335.479); (5780.692, 1335.891)"
426,"(4925.250, 1225.334); (4931.237, 1228.898); (4930.306, 1237.859); (4920.638, 1238.653); (4921.076, 1227.762)"
427,"(5129.174, 2602.465); (5139.571, 2572.098); (5158.182, 2567.278); (5185.481, 2571.246); (5193.877, 2574.341); (5198.481, 2586.880); (5195.905, 2603.532); (5182.785, 2610.334); (5173.983, 2612.764); (5164.944, 2615.195); (5156.396, 2615.494); (5154.618, 2615.013); (5138.591, 2609.660)"
428,"(5990.726, 1398.984); (5981.080, 1398.040); (5967.311, 1376.565); (5960.812, 1354.735); (5973.490, 1341.338); (5990.676, 1339.925); (5996.322, 1341.126); (6000.197, 1345.249); (6018.739, 1376.938); (6000.175, 1395.269)"
429,"(2036.529, 3634.341); (2036.271, 3670.520); (2029.190, 3667.591); (2024.505, 3664.668); (2014.359, 3652.341); (1996.079, 3627.829); (1993.317, 3622.855); (1992.937, 3616.735); (1997.527, 3613.092); (2003.368, 3611.710); (2010.675, 3610.119); (2027.227, 3613.716); (2034.627, 3616.781)"
430,"(3952.236, 2460.534); (3974.477, 2455.966); (3981.837, 2457.237); (3985.116, 2459.842); (3989.370, 2473.222); (3982.625, 2480.966); (3952.762, 2514.027); (3947.019, 2518.991); (3944.887, 2518.550); (3949.292, 2467.388)"
431,"(4808.885, 1365.534); (4809.777, 1341.537); (4830.115, 1337.299); (4849.148, 1337.138); (4854.737, 1338.854); (4866.003, 1342.511); (4864.072, 1352.777); (4848.399, 1393.788); (4824.856, 1399.095); (4818.356, 1395.140); (4812.299, 1384.172)"
432,"(1832.575, 1328.841); (1842.899, 1306.283); (1850.088, 1304.502); (1852.970, 1304.262); (1860.874, 1303.791); (1864.336, 1309.604); (1865.553, 1319.256); (1861.255, 1328.652); (1858.499, 1330.460); (1837.564, 1334.674); (1836.031, 1333.445)"
433,"(2936.855, 3315.361); (2937.743, 3310.512); (2939.220, 3311.478); (2939.711, 3317.458); (2937.865, 3318.799)"
434,"(6761.465, 1388.526); (6766.448, 1381.127); (6774.734, 1383.561); (6781.444, 1393.552); (6779.206, 1397.608); (6773.242, 1399.362)"
435,"(5448.826, 1290.243); (5448.977, 1279.922); (5457.236, 1275.304); (5462.739, 1280.563); (5472.332, 1291.955); (5472.199, 1297.268); (5464.086, 1302.553); (5453.077, 1294.731)"
436,"(2904.747, 3856.745); (2900.276, 3863.317); (2885.322, 3857.803); (2873.484, 3850.726); (2879.515, 3847.512); (2892.160, 3850.392)"
437,"(6083.840, 1290.870); (6075.430, 1303.226); (6067.699, 1299.277); (6062.373, 1292.763); (6057.562, 1284.821); (6056.860, 1276.475); (6070.617, 1278.932); (6076.944, 1284.063)"
438,"(5300.681, 1719.079); (5288.532, 1719.102); (5290.751, 1711.196); (5299.060, 1702.895); (5308.351, 1696.634); (5312.854, 1699.246); (5317.396, 1706.543); (5312.227, 1710.569)"
439,"(4083.510, 2298.849); (4039.583, 2350.722); (4031.004, 2357.736); (4025.791, 2359.338); (4021.023, 2356.975); (4012.815, 2351.292); (4006.862, 2347.003); (3987.206, 2294.096); (3979.848, 2271.392); (3976.771, 2261.722); (3985.215, 2240.316); (4031.399, 2214.698); (4077.497, 2281.118); (4082.412, 2294.601)"
440,"(2444.308, 2295.490); (2440.513, 2283.449); (2449.564, 2276.505); (2454.554, 2276.841); (2452.933, 2292.245)"
441,"(7705.394, 1970.307); (7711.093, 1964.088); (7718.197, 1962.827); (7725.123, 1963.399); (7723.088, 1972.291); (7717.330, 1975.470); (7710.379, 1975.344)"
442,"(2507.560, 2312.742); (2505.258, 2310.351); (2506.421, 2301.353); (2516.709, 2302.328); (2538.639, 2305.477); (2545.232, 2308.854); (2552.149, 2314.976); (2545.522, 2323.255); (2541.630, 2325.041); (2522.725, 2327.079)"
443,"(6830.314, 1303.286); (6824.532, 1297.259); (6825.386, 1293.534); (6826.901, 1290.843); (6831.228, 1284.094); (6838.736, 1278.884); (6845.052, 1277.255); (6850.749, 1276.682); (6849.676, 1294.157); (6848.491, 1298.110); (6844.248, 1302.889)"
444,"(4744.923, 1281.504); (4752.643, 1275.574); (4759.849, 1280.004); (4774.395, 1298.790); (4768.031, 1303.273); (4751.949, 1298.371)"
445,"(2659.764, 2614.964); (2650.989, 2615.047); (2638.938, 2614.965); (2635.043, 2612.070); (2632.678, 2609.351); (2641.614, 2602.293); (2651.205, 2597.827); (2667.931, 2595.714); (2674.995, 2595.420); (2667.294, 2606.257)"
446,"(1401.604, 2107.895); (1406.005, 2135.359); (1405.210, 2145.041); (1403.006, 2154.541); (1396.960, 2161.337); (1372.973, 2166.998); (1353.929, 2166.649); (1353.249, 2159.506); (1353.274, 2151.622); (1357.471, 2118.453); (1366.625, 2111.049); (1383.085, 2104.344); (1389.058, 2102.264); (1395.879, 2101.502)"
447,"(7906.417, 1437.268); (7913.690, 1437.349); (7919.882, 1447.638); (7920.780, 1453.679); (7916.329, 1459.310); (7904.924, 1463.296); (7897.216, 1462.452); (7889.775, 1461.601); (7888.853, 1461.268); (7881.161, 1456.708); (7880.930, 1451.822); (7881.632, 1446.803); (7886.067, 1441.832); (7890.494, 1439.068); (7898.229, 1437.798)"
448,"(6830.349, 1398.908); (6816.623, 1394.790); (6798.222, 1377.905); (6792.668, 1367.919); (6801.073, 1359.825); (6829.330, 1345.557); (6832.861, 1346.391); (6841.278, 1351.738); (6846.875, 1361.675); (6848.378, 1370.456); (6848.129, 1382.535)"
449,"(4168.851, 1171.875); (4176.842, 1169.130); (4178.943, 1174.032); (4176.086, 1174.544)"
450,"(4568.725, 3789.597); (4566.924, 3796.967); (4559.426, 3798.624); (4549.897, 3797.813); (4546.470, 3796.967); (4530.217, 3792.456); (4527.027, 3790.101); (4522.949, 3786.006); (4521.019, 3779.615); (4526.688, 3778.174); (4544.677, 3776.114); (4561.044, 3782.384)"
451,"(8072.971, 2186.634); (8081.235, 2177.331); (8088.055, 2179.085); (8103.514, 2183.306); (8108.129, 2187.570); (8110.176, 2191.506); (8101.572, 2194.747); (8085.661, 2197.763); (8078.582, 2199.022); (8074.453, 2194.268)"
452,"(5022.688, 2966.719); (5014.153, 2964.091); (5009.239, 2957.027); (5000.717, 2937.416); (5001.944, 2920.024); (5004.270, 2917.268); (5020.133, 2913.442); (5021.855, 2913.740); (5036.990, 2940.904); (5032.355, 2956.098); (5026.563, 2964.296)"
453,"(8169.491, 1779.386); (8172.683, 1767.345); (8184.103, 1781.481); (8171.256, 1783.296)"
454,"(3201.031, 1750.647); (3183.625, 1738.623); (3181.279, 1734.851); (3179.541, 1731.723); (3176.979, 1725.899); (3180.711, 1723.466); (3195.663, 1714.261); (3202.135, 1711.983); (3214.543, 1715.647); (3220.702, 1717.530); (3223.720, 1724.876); (3221.347, 1732.993); (3214.393, 1744.491)"
455,"(7413.477, 3063.144); (7404.452, 3060.012); (7402.255, 3055.234); (7401.244, 3048.844); (7402.709, 3043.816); (7405.436, 3039.290); (7410.184, 3039.600); (7415.091, 3048.106); (7417.144, 3052.174); (7414.963, 3059.019)"
456,"(7068.452, 2567.400); (7065.301, 2563.068); (7073.855, 2553.687); (7079.410, 2553.385); (7084.961, 2556.958); (7087.739, 2560.875); (7080.269, 2566.084)"
457,"(5897.246, 2687.518); (5902.619, 2665.667); (5909.477, 2648.030); (5913.086, 2642.183); (5918.752, 2643.127); (5927.709, 2646.140); (5939.417, 2655.464); (5959.051, 2705.155); (5957.873, 2710.634); (5944.727, 2725.371); (5921.830, 2743.051); (5914.110, 2731.502); (5899.955, 2697.498)"
458,"(6773.946, 1234.868); (6772.543, 1238.797); (6765.452, 1237.699); (6762.809, 1235.602); (6761.474, 1233.948); (6761.324, 1225.731); (6768.245, 1226.889); (6773.698, 1228.665)"
459,"(3416.671, 1156.769); (3421.343, 1150.546); (3422.944, 1155.999); (3421.079, 1158.571)"
460,"(7243.498, 1340.202); (7242.187, 1365.566); (7238.674, 1366.395); (7217.887, 1367.307); (7209.425, 1366.615); (7213.320, 1357.713); (7222.012, 1345.249); (7228.190, 1340.234); (7235.086, 1337.528); (7240.512, 1339.075)"
461,"(6664.876, 2823.712); (6668.204, 2810.356); (6671.437, 2803.286); (6688.918, 2812.186); (6690.797, 2821.480); (6687.110, 2828.745); (6681.634, 2838.891); (6676.700, 2837.669); (6671.039, 2832.040); (6667.769, 2828.759)"
462,"(3638.728, 1842.500); (3635.929, 1846.787); (3629.765, 1844.165); (3624.575, 1832.233); (3628.280, 1832.061); (3636.372, 1835.224)"
463,"(5739.728, 1398.231); (5705.123, 1371.672); (5706.771, 1367.688); (5719.181, 1339.233); (5736.839, 1342.230); (5742.708, 1343.698); (5751.717, 1351.479); (5754.239, 1354.470); (5760.082, 1375.067); (5762.026, 1387.606); (5750.763, 1397.490); (5748.210, 1398.500); (5744.314, 1398.505)"
464,"(6794.137, 2147.435); (6792.676, 2142.407); (6795.944, 2141.321); (6804.060, 2140.710); (6807.712, 2143.814); (6812.328, 2151.325)"
465,"(3496.593, 1487.531); (3498.018, 1478.885); (3511.352, 1462.031); (3520.737, 1464.322); (3525.279, 1477.108); (3523.322, 1488.133); (3520.162, 1494.266); (3513.408, 1494.888); (3505.387, 1492.990)"
466,"(3448.560, 2813.100); (3453.989, 2817.700); (3452.538, 2821.959); (3450.369, 2823.095)"
467,"(5133.154, 2378.924); (5136.056, 2371.229); (5143.093, 2373.241); (5151.681, 2376.458); (5161.998, 2384.222); (5163.082, 2389.380); (5162.135, 2398.480); (5137.335, 2422.671); (5133.883, 2418.973); (5129.021, 2411.869); (5131.349, 2389.895)"
468,"(8183.353, 2212.076); (8169.753, 2231.199); (8167.264, 2230.386); (8149.005, 2215.732); (8144.513, 2210.717); (8137.091, 2197.880); (8142.149, 2191.553); (8151.070, 2182.608); (8159.531, 2183.536); (8170.887, 2188.464); (8182.104, 2194.510)"
469,"(7657.207, 3048.661); (7660.685, 3016.420); (7670.203, 3018.651); (7678.273, 3023.129); (7680.464, 3029.541); (7681.162, 3035.447); (7682.353, 3051.014); (7679.374, 3061.250); (7676.137, 3063.165)"
470,"(6377.040, 3598.895); (6418.150, 3585.117); (6436.329, 3588.963); (6439.268, 3592.994); (6436.262, 3595.979); (6415.371, 3602.598); (6394.702, 3606.501); (6382.640, 3604.117)"
471,"(276.620, 4086.550); (211.124, 4086.149); (88.538, 4069.960); (66.011, 4065.927); (46.795, 4057.996); (12.577, 4041.530); (10.860, 4038.200); (9.561, 4033.076); (8.816, 4027.857); (15.454, 4024.790); (438.536, 4011.224); (448.486, 4017.146); (448.917, 4025.023); (434.218, 4040.331); (424.578, 4046.335); (415.968, 4049.175); (407.283, 4051.948); (290.932, 4085.715)"
472,"(4098.344, 1771.107); (4105.421, 1773.827); (4101.216, 1777.714); (4089.160, 1783.361); (4090.602, 1774.490)"
473,"(7146.133, 2156.344); (7150.732, 2165.511); (7135.700, 2167.331); (7129.255, 2163.435); (7130.624, 2156.442)"
474,"(4329.126, 1319.087); (4332.229, 1303.311); (4347.268, 1302.783); (4358.815, 1316.860); (4357.103, 1324.963); (4355.766, 1329.575); (4354.303, 1333.593); (4344.158, 1335.465); (4335.380, 1332.784)"
475,"(5676.708, 1263.171); (5672.619, 1249.578); (5694.229, 1249.919); (5695.967, 1253.107); (5691.032, 1265.046); (5684.463, 1270.590)"
476,"(3176.824, 1932.042); (3192.569, 1926.729); (3196.033, 1930.875); (3200.771, 1942.633); (3191.229, 1942.981); (3185.852, 1942.641); (3180.796, 1937.213)"
477,"(2518.332, 2534.995); (2505.454, 2524.971); (2509.963, 2522.232); (2516.889, 2519.644); (2524.461, 2523.706); (2528.626, 2527.017); (2524.340, 2532.582)"
478,"(6345.095, 1584.196); (6358.193, 1575.454); (6387.629, 1560.725); (6397.324, 1557.379); (6403.461, 1558.979); (6409.818, 1561.622); (6409.061, 1573.191); (6404.660, 1618.209); (6399.502, 1643.477); (6396.231, 1650.072); (6391.468, 1655.424); (6386.182, 1653.514); (6373.138, 1636.133); (6370.235, 1631.478); (6349.573, 1593.412)"
479,"(34.751, 2273.557); (27.247, 2295.216); (22.064, 2294.145); (10.059, 2289.180); (9.240, 2283.203); (9.946, 2274.692); (14.072, 2263.393); (25.009, 2252.639); (34.067, 2261.147)"
480,"(6165.275, 1270.864); (6152.945, 1262.132); (6153.490, 1258.821); (6158.644, 1254.904); (6169.887, 1253.865); (6176.235, 1256.203); (6173.929, 1268.021)"
481,"(715.615, 1873.698); (705.459, 1878.691); (701.792, 1874.482); (696.845, 1864.522); (706.558, 1867.356); (715.076, 1872.608)"
482,"(2049.564, 1486.727); (2029.752, 1494.922); (2025.595, 1489.603); (2025.184, 1483.132); (2026.449, 1478.413); (2036.919, 1478.184); (2046.627, 1480.545)"
483,"(1873.626, 1245.619); (1883.426, 1249.986); (1882.898, 1266.277); (1876.897, 1270.560); (1865.421, 1262.733); (1864.548, 1256.784); (1867.580, 1248.631)"
484,"(6242.511, 4083.304); (6232.574, 4077.822); (6243.189, 4074.349); (6257.670, 4072.861); (6270.200, 4072.903); (6281.622, 4074.651); (6286.626, 4078.173); (6274.411, 4085.644); (6262.536, 4087.393); (6257.125, 4087.341); (6248.902, 4085.338)"
