NO,Polygon Points
590,"(271.063, 275.833); (264.808, 267.655); (267.764, 259.488); (270.122, 254.946); (283.323, 261.013); (286.369, 263.412); (287.560, 269.288); (287.634, 279.411); (276.811, 277.662)"
591,"(3280.510, 2023.921); (3293.445, 2031.711); (3274.817, 2038.627); (3273.187, 2035.058); (3273.331, 2027.568)"
592,"(3193.335, 2789.580); (3195.653, 2781.520); (3201.944, 2777.676); (3206.239, 2785.111); (3207.466, 2795.985); (3203.849, 2803.851); (3200.097, 2807.119); (3196.822, 2802.613)"
593,"(2387.258, 2647.341); (2376.880, 2641.529); (2399.576, 2630.417); (2405.282, 2628.609); (2412.766, 2629.924); (2409.363, 2636.756); (2403.915, 2641.092)"
594,"(132.991, 343.154); (133.499, 360.219); (131.495, 363.583); (123.743, 367.723); (101.053, 375.395); (76.477, 368.814); (72.778, 363.816); (74.859, 341.561); (78.147, 331.167); (86.382, 322.969); (93.224, 322.206); (111.692, 324.477); (123.624, 328.694); (130.156, 331.543); (131.488, 336.639)"
595,"(755.253, 599.839); (760.318, 607.718); (753.135, 614.826); (746.335, 611.438); (744.925, 607.525); (751.845, 600.562)"
596,"(3000.100, 810.982); (2999.527, 820.802); (2994.055, 823.071); (2984.557, 819.749); (2985.016, 809.483); (2990.800, 806.618); (2994.989, 808.199)"
597,"(459.126, 1333.282); (456.509, 1326.910); (459.087, 1322.262); (473.378, 1316.521); (487.778, 1311.491); (498.645, 1312.160); (498.490, 1317.697); (495.406, 1323.227); (491.388, 1326.861); (477.503, 1334.985); (471.151, 1335.344)"
598,"(603.010, 260.310); (601.157, 252.893); (607.009, 254.131); (610.689, 262.718)"
599,"(2109.884, 744.747); (2120.108, 747.464); (2118.454, 751.594); (2113.575, 757.771); (2104.706, 758.805); (2105.570, 754.312)"
600,"(254.865, 3878.561); (249.313, 3870.297); (259.424, 3864.722); (263.801, 3865.488); (268.734, 3866.645); (275.422, 3868.252); (267.489, 3873.996)"
601,"(909.614, 2150.678); (905.259, 2142.553); (915.157, 2141.012); (924.985, 2143.640)"
602,"(3695.628, 453.298); (3705.890, 448.189); (3709.637, 451.982); (3710.495, 456.959); (3705.254, 464.103); (3700.839, 469.857); (3694.958, 471.172); (3688.726, 470.531); (3690.410, 460.590)"
603,"(3183.759, 2034.528); (3099.474, 2038.802); (3088.104, 2034.604); (3081.380, 2029.654); (3081.009, 2022.757); (3085.689, 2007.773); (3112.400, 1979.312); (3118.950, 1976.169); (3131.244, 1971.239); (3158.389, 1970.094); (3166.833, 1973.241); (3189.941, 1989.852); (3197.117, 1996.503); (3198.510, 1999.015); (3196.836, 2014.549)"
604,"(713.379, 1426.992); (727.632, 1413.709); (733.135, 1411.455); (857.460, 1366.342); (872.622, 1365.948); (889.059, 1368.002); (897.725, 1372.095); (904.045, 1375.248); (909.161, 1392.614); (908.790, 1431.981); (898.104, 1444.483); (882.827, 1457.616); (876.276, 1460.640); (839.490, 1462.905); (833.275, 1463.018); (766.473, 1460.468); (741.804, 1459.116); (735.098, 1458.165); (729.267, 1456.137); (725.980, 1453.633)"
605,"(3920.934, 1614.609); (3912.848, 1602.524); (3917.370, 1599.166); (3922.849, 1597.092); (3929.769, 1596.443); (3938.633, 1596.062); (3945.949, 1596.939); (3967.442, 1608.907); (3968.200, 1612.846); (3967.117, 1616.815); (3963.118, 1619.486); (3933.076, 1623.039); (3928.929, 1620.484)"
606,"(416.699, 1026.696); (516.910, 1042.819); (512.184, 1065.761); (486.847, 1078.974); (433.616, 1073.010); (428.217, 1070.402); (393.042, 1049.968); (394.176, 1044.264); (397.629, 1035.243); (403.527, 1028.636)"
607,"(512.712, 258.721); (509.051, 263.135); (507.314, 262.969); (504.671, 253.440); (510.746, 255.756)"
608,"(1160.837, 492.657); (1172.236, 446.795); (1173.453, 445.825); (1183.841, 444.686); (1212.302, 443.087); (1236.625, 455.387); (1242.965, 458.687); (1244.485, 463.116); (1231.443, 482.616); (1218.130, 490.450); (1179.078, 502.947); (1162.463, 501.158)"
609,"(1192.806, 263.190); (1198.622, 256.689); (1210.301, 255.821); (1212.043, 267.570); (1212.459, 277.025); (1209.989, 279.423); (1205.187, 278.985); (1200.750, 276.567); (1194.398, 266.588)"
610,"(3305.790, 1483.142); (3304.516, 1469.285); (3304.662, 1458.277); (3310.178, 1454.628); (3317.514, 1451.360); (3325.976, 1452.752); (3331.429, 1460.663); (3337.448, 1475.138); (3318.579, 1493.637); (3311.353, 1495.474); (3308.728, 1495.495)"
611,"(2478.198, 1610.969); (2473.097, 1608.620); (2475.925, 1604.531); (2505.269, 1589.123); (2520.063, 1583.463); (2529.157, 1584.988); (2536.614, 1599.722); (2532.890, 1614.514); (2530.025, 1623.060)"
612,"(2807.559, 848.261); (2805.683, 855.143); (2801.503, 855.067); (2792.855, 848.623); (2804.040, 844.010)"
613,"(2009.264, 1110.728); (1999.105, 1107.849); (1993.546, 1099.515); (1992.672, 1093.828); (1992.681, 1088.571); (1995.315, 1083.884); (1999.046, 1081.613); (2026.764, 1093.670); (2035.807, 1101.096); (2029.629, 1107.656); (2023.362, 1109.883)"
614,"(2448.108, 3813.869); (2461.756, 3834.319); (2461.625, 3838.460); (2460.420, 3846.147); (2458.875, 3855.718); (2455.217, 3863.176); (2451.827, 3862.261); (2446.240, 3860.221); (2440.838, 3847.426); (2441.591, 3824.389); (2442.542, 3815.069)"
615,"(3624.900, 3247.831); (3637.509, 3246.473); (3643.816, 3254.645); (3637.143, 3252.673)"
616,"(2068.770, 2220.485); (2057.187, 2198.979); (2057.789, 2197.037); (2059.231, 2193.556); (2077.812, 2179.168); (2082.958, 2178.887); (2089.751, 2184.213); (2088.047, 2200.757); (2080.932, 2230.942); (2077.388, 2229.562)"
617,"(2804.260, 452.965); (2815.789, 481.181); (2814.990, 486.595); (2793.805, 500.824); (2788.439, 502.929); (2770.925, 502.508); (2766.285, 496.922); (2761.060, 488.717); (2770.791, 474.961); (2793.787, 453.587)"
618,"(345.766, 1487.618); (356.386, 1503.271); (344.291, 1523.753); (323.487, 1526.902); (309.613, 1525.896); (297.456, 1508.614); (299.537, 1505.130); (303.691, 1501.833); (329.415, 1493.113)"
619,"(1608.967, 1556.236); (1611.163, 1539.118); (1625.097, 1525.051); (1629.710, 1524.026); (1644.880, 1532.032); (1664.265, 1574.334); (1663.896, 1579.500); (1662.554, 1581.073); (1653.808, 1589.498); (1649.167, 1591.382); (1640.233, 1589.563); (1611.322, 1564.204)"
620,"(2123.190, 774.542); (2209.501, 745.510); (2244.193, 754.493); (2267.165, 777.523); (2279.670, 796.386); (2280.936, 799.857); (2279.892, 803.957); (2271.533, 811.543); (2264.488, 813.978); (2250.214, 815.927); (2191.137, 822.905); (2142.731, 806.052); (2121.167, 792.408); (2121.769, 786.261)"
621,"(377.320, 2022.469); (385.915, 2026.562); (386.834, 2039.121); (380.428, 2030.800)"
622,"(2796.471, 2314.540); (2801.191, 2312.607); (2811.833, 2322.061); (2816.574, 2328.285); (2815.859, 2336.114); (2813.958, 2340.289); (2806.913, 2349.536); (2798.278, 2359.016); (2794.378, 2353.565); (2793.101, 2344.298); (2795.025, 2323.022)"
623,"(221.036, 600.729); (225.739, 600.351); (230.389, 610.614); (231.768, 614.535); (226.249, 615.361); (217.348, 613.092); (217.583, 608.506)"
624,"(2057.432, 2426.595); (2059.083, 2409.707); (2076.380, 2388.735); (2083.648, 2393.161); (2085.818, 2415.119); (2087.331, 2452.970); (2082.532, 2454.595); (2073.664, 2455.468); (2062.583, 2445.770); (2058.276, 2433.117)"
625,"(1034.220, 3351.244); (1032.752, 3293.632); (1033.855, 3275.608); (1040.072, 3272.146); (1048.599, 3270.899); (1059.464, 3275.055); (1059.833, 3291.940); (1058.984, 3298.823); (1051.633, 3339.206); (1039.793, 3348.155)"
626,"(472.871, 259.573); (475.863, 253.083); (480.336, 257.158); (481.536, 261.640); (476.290, 262.773)"
627,"(3881.479, 1676.842); (3887.343, 1667.391); (3890.510, 1662.383); (3896.281, 1662.853); (3899.697, 1675.119); (3898.383, 1682.769); (3893.069, 1686.670); (3886.181, 1684.967)"
628,"(3515.745, 532.985); (3505.833, 535.387); (3500.484, 528.927); (3497.180, 516.734); (3499.338, 514.545); (3503.593, 513.284); (3515.216, 518.853)"
629,"(2621.117, 918.670); (2617.184, 907.734); (2622.966, 903.767); (2631.126, 902.125); (2629.077, 906.752); (2626.460, 911.979)"
630,"(2948.325, 3918.401); (2948.284, 4068.849); (2938.459, 4085.255); (2934.583, 4086.738); (2926.747, 4084.409); (2922.806, 4080.271); (2922.441, 4073.909); (2920.724, 4038.965); (2922.655, 3865.112); (2922.804, 3861.470); (2924.158, 3856.094); (2927.862, 3852.785); (2940.972, 3845.679); (2945.610, 3860.918)"
631,"(1577.042, 1212.822); (1576.896, 1208.394); (1584.745, 1200.818); (1588.699, 1197.867); (1593.915, 1194.036); (1596.748, 1194.482); (1613.180, 1202.608); (1616.101, 1225.886); (1600.932, 1237.007); (1591.951, 1238.718); (1586.857, 1239.090); (1581.070, 1225.049)"
632,"(1074.787, 1814.677); (1065.029, 1798.094); (1070.169, 1791.104); (1073.673, 1788.238); (1080.463, 1797.479); (1081.111, 1807.459)"
633,"(3307.119, 3933.965); (3305.382, 3750.333); (3307.292, 3628.708); (3308.614, 3584.535); (3314.651, 3560.269); (3332.029, 3557.998); (3334.825, 3558.163); (3337.577, 3570.670); (3341.714, 3634.225); (3342.873, 3764.603); (3339.714, 3999.003); (3336.865, 4019.418); (3316.095, 4022.423); (3310.717, 4022.981); (3309.495, 4003.594); (3307.962, 3968.481)"
634,"(8.502, 1822.607); (10.313, 1809.376); (18.710, 1816.157); (13.156, 1831.144)"
635,"(2800.701, 2294.755); (2794.675, 2290.844); (2793.788, 2283.669); (2793.202, 2278.401); (2794.550, 2264.962); (2797.713, 2259.527); (2808.201, 2261.874); (2811.630, 2265.206); (2815.809, 2273.350); (2812.509, 2286.201); (2805.571, 2294.052)"
636,"(1909.462, 544.719); (1904.890, 550.503); (1899.282, 542.639); (1896.833, 538.641); (1901.321, 536.844); (1907.242, 537.322)"
637,"(2492.468, 278.501); (2482.719, 279.184); (2476.314, 274.499); (2473.282, 266.512); (2476.589, 260.296); (2482.980, 260.047); (2489.752, 263.080)"
638,"(4025.025, 4017.148); (4033.081, 3989.885); (4027.574, 4022.889)"
639,"(2729.456, 2673.832); (2730.318, 2653.272); (2744.560, 2645.052); (2747.746, 2647.725); (2748.196, 2659.988); (2747.894, 2665.050); (2744.447, 2675.256); (2735.846, 2678.859)"
640,"(3440.715, 2359.296); (3435.767, 2354.660); (3433.447, 2349.852); (3433.361, 2344.704); (3433.362, 2341.209); (3434.098, 2335.153); (3442.755, 2328.134); (3447.689, 2330.884); (3450.809, 2339.074); (3446.364, 2353.903)"
641,"(2553.078, 3724.012); (2547.657, 3735.084); (2537.685, 3725.468); (2537.058, 3717.490); (2537.354, 3709.958); (2539.373, 3701.065); (2545.500, 3703.798); (2549.572, 3710.308); (2552.391, 3717.822)"
642,"(4027.025, 3020.240); (4025.578, 3030.965); (4012.704, 3029.996); (4011.677, 3027.185); (4008.890, 3019.149); (4011.958, 3011.777); (4018.640, 3003.280); (4026.786, 3012.428)"
643,"(714.719, 1846.821); (712.818, 1834.858); (713.761, 1825.534); (715.489, 1819.924); (734.232, 1814.911); (741.291, 1816.441); (744.489, 1822.675); (745.660, 1829.419); (745.959, 1834.520)"
644,"(545.545, 3982.366); (535.001, 3990.608); (531.308, 3988.001); (521.185, 3978.117); (533.497, 3974.065); (541.363, 3975.326)"
645,"(1447.221, 2343.294); (1432.582, 2336.590); (1449.405, 2328.116); (1458.731, 2332.950); (1455.198, 2338.470)"
646,"(687.138, 391.483); (681.085, 388.340); (682.505, 381.390); (688.745, 379.070); (692.237, 382.765); (693.080, 387.142); (691.268, 389.695)"
647,"(1683.040, 278.504); (1673.042, 273.303); (1673.490, 260.353); (1685.345, 256.665); (1688.508, 259.726); (1693.936, 265.635); (1690.921, 270.112)"
648,"(2635.362, 1840.380); (2639.160, 1840.369); (2644.872, 1857.648); (2646.848, 1867.374); (2643.420, 1869.162); (2631.704, 1873.427); (2603.940, 1878.847); (2600.575, 1877.169); (2602.867, 1873.586)"
649,"(4041.479, 904.104); (4059.659, 901.692); (4063.738, 903.068); (4065.785, 906.731); (4063.707, 912.329); (4055.472, 919.000); (4044.344, 912.312)"
650,"(3784.933, 386.006); (3796.274, 379.256); (3829.684, 374.568); (3837.493, 378.560); (3842.060, 419.581); (3842.996, 428.973); (3842.614, 436.536); (3838.161, 438.848); (3796.104, 434.871); (3791.737, 433.867); (3789.811, 431.010)"
651,"(3848.597, 1982.283); (3878.732, 1985.395); (3891.630, 2019.630); (3890.668, 2023.168); (3873.260, 2039.286); (3860.617, 2024.616); (3856.406, 2019.180); (3852.120, 2009.721)"
652,"(3904.865, 3414.465); (3893.226, 3447.228); (3881.341, 3437.315); (3880.587, 3432.787); (3890.387, 3407.728); (3894.962, 3406.207); (3899.419, 3405.543)"
653,"(291.469, 3945.537); (259.175, 3958.578); (238.724, 3956.516); (232.957, 3955.591); (234.874, 3948.885); (254.365, 3942.777); (280.951, 3942.716)"
654,"(2547.058, 2339.942); (2540.210, 2342.842); (2533.168, 2342.397); (2524.851, 2340.617); (2522.382, 2335.492); (2521.354, 2331.349); (2525.966, 2329.127); (2543.035, 2329.498); (2544.838, 2334.052)"
655,"(649.276, 2269.460); (655.719, 2278.649); (652.373, 2277.907)"
656,"(2541.078, 3670.847); (2536.955, 3656.929); (2540.748, 3645.696); (2542.794, 3640.399); (2548.126, 3638.154); (2553.700, 3637.771); (2547.045, 3669.894)"
657,"(385.924, 1488.548); (380.829, 1494.680); (374.746, 1489.621); (361.231, 1477.511); (364.709, 1476.368); (376.266, 1480.471)"
658,"(1637.497, 1455.206); (1631.871, 1492.011); (1626.216, 1493.040); (1601.311, 1494.267); (1583.454, 1494.640); (1579.361, 1493.889); (1577.075, 1454.646); (1620.125, 1450.345)"
659,"(649.215, 507.145); (661.267, 468.597); (740.274, 471.146); (742.247, 476.010); (738.990, 506.954); (735.078, 532.267); (729.898, 548.264); (687.651, 566.913); (681.517, 566.941); (666.292, 564.947); (649.874, 513.242)"
660,"(2232.830, 2794.251); (2245.652, 2795.462); (2245.645, 2819.131); (2244.215, 2821.662); (2240.824, 2822.665); (2235.869, 2818.107)"
661,"(2648.107, 1663.099); (2535.866, 1718.868); (2528.427, 1713.228); (2518.873, 1701.534); (2506.434, 1682.699); (2505.265, 1679.542); (2506.530, 1674.955); (2512.217, 1670.479); (2517.422, 1667.190); (2551.568, 1651.129); (2594.564, 1637.440); (2618.017, 1632.683); (2626.515, 1632.352); (2640.907, 1634.083)"
662,"(2408.900, 344.678); (2426.934, 343.518); (2440.387, 343.844); (2444.821, 347.350); (2445.454, 367.197); (2443.272, 374.004); (2439.480, 375.343); (2419.580, 374.709); (2411.408, 373.826)"
663,"(3400.586, 1771.491); (3407.262, 1754.772); (3414.463, 1753.397); (3420.910, 1752.803); (3439.365, 1751.633); (3462.723, 1753.355); (3465.565, 1755.160); (3470.148, 1767.095); (3469.093, 1770.052); (3464.684, 1778.530); (3460.866, 1783.022); (3453.116, 1782.405); (3400.902, 1774.461)"
664,"(2313.207, 1888.496); (2319.459, 1877.326); (2323.135, 1874.888); (2335.409, 1876.107); (2339.398, 1877.161); (2347.260, 1879.709); (2351.048, 1884.669); (2361.433, 1905.112); (2358.468, 1910.783); (2354.712, 1911.438); (2320.053, 1898.168)"
665,"(1566.686, 4029.670); (1944.202, 4063.393); (1952.961, 4065.112); (1956.410, 4066.957); (1956.867, 4075.684); (1953.476, 4079.632); (1943.707, 4083.999); (1933.722, 4087.163); (1927.692, 4087.228); (1842.561, 4085.015); (1613.801, 4075.871); (1568.957, 4071.689); (1555.078, 4069.802); (1545.477, 4068.455); (1548.893, 4045.215); (1550.637, 4035.673); (1555.585, 4030.037)"
666,"(1425.954, 675.704); (1458.034, 669.228); (1462.835, 670.198); (1470.971, 685.845); (1485.046, 720.497); (1487.661, 729.519); (1485.278, 735.278); (1459.689, 755.255); (1454.863, 758.581); (1388.170, 754.662); (1378.954, 753.796); (1370.400, 751.830); (1360.217, 728.272); (1353.709, 709.630); (1353.457, 702.494); (1382.973, 690.883)"
667,"(1978.242, 1915.629); (1972.076, 1942.556); (1966.930, 1943.181); (1963.471, 1940.823); (1962.831, 1936.553); (1960.742, 1913.908); (1970.054, 1914.101); (1974.219, 1914.502)"
668,"(4020.766, 2198.620); (4016.904, 2194.679); (4013.169, 2188.289); (4008.582, 2179.187); (4030.452, 2175.089); (4055.318, 2171.380); (4077.204, 2168.931); (4081.380, 2170.454); (4079.422, 2187.255); (4076.387, 2196.643); (4073.123, 2197.884)"
669,"(624.332, 1932.677); (614.492, 1943.112); (599.618, 1943.260); (588.349, 1942.446); (552.710, 1937.888); (556.753, 1928.148); (558.267, 1924.556); (562.848, 1913.883); (565.675, 1912.059); (597.099, 1913.726); (614.711, 1915.385); (619.216, 1918.373); (624.076, 1928.051)"
670,"(4080.510, 1639.426); (4073.414, 1638.240); (4075.399, 1625.049); (4081.613, 1622.739); (4085.933, 1623.632); (4083.627, 1631.407)"
671,"(1284.210, 3380.944); (1285.297, 3404.618); (1284.420, 3409.928); (1269.630, 3414.986); (1259.697, 3405.696); (1257.251, 3399.424); (1258.565, 3391.749); (1264.466, 3379.639); (1269.191, 3374.002); (1271.781, 3372.042); (1282.203, 3364.763)"
672,"(937.123, 1481.212); (940.561, 1468.674); (942.486, 1463.036); (944.210, 1459.642); (976.954, 1464.272); (996.572, 1476.803); (997.419, 1479.777); (996.496, 1484.726); (990.203, 1495.222); (974.951, 1492.660); (964.515, 1490.184)"
673,"(461.119, 996.372); (483.804, 989.514); (494.156, 989.887); (497.697, 994.219); (498.647, 1005.111); (485.925, 1012.978); (478.213, 1015.205); (459.501, 1013.106); (457.159, 1005.804); (457.876, 1000.382)"
674,"(2817.344, 2431.992); (2815.075, 2441.036); (2808.763, 2446.729); (2793.428, 2454.949); (2793.885, 2444.015); (2794.650, 2426.151); (2803.382, 2409.322); (2808.024, 2407.361); (2811.105, 2406.591); (2815.269, 2407.096); (2816.711, 2413.433); (2817.211, 2420.164)"
675,"(3776.578, 470.609); (3753.327, 465.502); (3755.034, 458.393); (3758.136, 451.238); (3762.571, 443.171); (3774.743, 449.246); (3779.614, 453.660); (3783.681, 458.346)"
676,"(841.331, 1345.241); (842.150, 1336.704); (849.082, 1341.777); (847.706, 1347.910); (842.932, 1350.549)"
677,"(2290.883, 343.101); (2281.234, 330.119); (2289.771, 316.575); (2306.195, 315.970); (2310.084, 317.132); (2314.358, 325.490); (2312.568, 338.401); (2306.139, 341.564); (2295.213, 342.849)"
678,"(3433.059, 1735.437); (3441.818, 1730.705); (3438.094, 1735.422)"
679,"(2093.027, 3722.752); (2089.456, 3597.788); (2091.052, 3544.529); (2091.622, 3529.434); (2095.239, 3520.664); (2101.734, 3517.030); (2107.942, 3514.538); (2113.550, 3513.561); (2117.150, 3515.547); (2120.189, 3575.944); (2120.426, 3594.307); (2119.911, 3667.940); (2114.803, 3723.685); (2109.191, 3734.234); (2095.156, 3734.670)"
680,"(105.333, 3867.629); (113.999, 3858.602); (119.249, 3863.076); (120.619, 3874.599); (120.682, 3884.501); (114.329, 3894.542); (110.213, 3885.870); (106.145, 3874.905)"
681,"(1351.944, 625.841); (1345.596, 667.681); (1279.459, 694.833); (1226.155, 666.019); (1225.446, 660.242); (1226.393, 642.140); (1241.802, 635.840); (1339.581, 613.003); (1344.469, 614.405)"
682,"(2508.104, 950.698); (2505.305, 922.549); (2542.419, 901.107); (2557.718, 898.839); (2569.978, 901.458); (2574.206, 903.214); (2577.541, 905.949); (2588.859, 916.155); (2582.813, 927.401); (2571.361, 931.872); (2560.774, 935.772)"
683,"(1761.059, 1397.435); (1736.899, 1336.724); (1740.523, 1325.668); (1760.891, 1297.174); (1796.858, 1305.595); (1799.474, 1380.242); (1798.395, 1385.744); (1786.382, 1393.196); (1773.694, 1399.202); (1766.076, 1399.312)"
684,"(2681.152, 406.755); (2664.706, 386.746); (2671.743, 376.019); (2687.471, 370.956); (2696.019, 378.896); (2701.604, 399.708); (2687.455, 404.650)"
685,"(1609.370, 420.149); (1615.963, 384.868); (1641.814, 383.532); (1647.236, 385.724); (1662.723, 397.285); (1675.585, 421.285); (1666.994, 435.514); (1659.574, 438.663); (1614.670, 432.341)"
686,"(1630.384, 1334.551); (1633.778, 1362.207); (1633.046, 1366.465); (1628.375, 1366.737); (1620.804, 1366.256); (1607.113, 1365.184); (1577.867, 1361.819); (1577.380, 1355.679); (1577.578, 1352.269); (1582.586, 1337.942); (1587.031, 1329.755); (1590.738, 1327.072); (1615.326, 1330.176)"
687,"(1608.948, 1173.755); (1608.718, 1163.079); (1640.615, 1143.598); (1649.078, 1142.639); (1695.106, 1138.198); (1710.735, 1143.432); (1714.942, 1145.040); (1718.279, 1169.834); (1715.268, 1172.467); (1647.016, 1207.018); (1641.949, 1206.908); (1635.516, 1202.591)"
