NO,Polygon Points
462,"(1303.502, 1431.339); (1294.726, 1424.690); (1291.805, 1415.276); (1288.935, 1404.784); (1300.580, 1400.277); (1319.498, 1396.758); (1324.461, 1403.260); (1330.377, 1411.896); (1331.078, 1420.899); (1326.124, 1426.166); (1322.538, 1429.979); (1312.958, 1431.125)"
463,"(5294.942, 2064.971); (5287.932, 2070.385); (5278.927, 2070.636); (5258.479, 2070.115); (5256.834, 2068.215); (5256.860, 2057.956); (5257.153, 2051.221); (5259.302, 2045.351); (5268.422, 2045.369); (5274.709, 2047.481); (5284.499, 2052.834); (5287.214, 2055.273)"
464,"(3083.506, 1523.397); (3080.682, 1468.402); (3082.237, 1370.185); (3086.163, 1274.813); (3090.182, 1239.864); (3550.094, 531.661); (3563.383, 529.499); (3902.405, 528.059); (4072.536, 527.546); (4077.159, 589.243); (4079.427, 734.784); (4080.365, 866.809); (4079.082, 1481.150); (4075.787, 1523.827); (4045.827, 1527.440); (3748.387, 1527.428); (3171.373, 1527.328)"
465,"(1218.607, 1398.552); (1065.493, 1386.564); (1047.281, 1379.367); (1036.362, 1372.688); (1032.516, 1366.994); (1039.599, 1356.502); (1070.190, 1331.692); (1124.334, 1317.656); (1530.862, 1225.537); (1773.408, 1178.024); (1808.002, 1181.239); (1840.756, 1195.730); (1865.687, 1208.323); (1871.841, 1211.894); (1869.192, 1224.417); (1863.908, 1248.052); (1854.625, 1262.726); (1836.130, 1272.986); (1781.903, 1289.275); (1686.718, 1314.395)"
466,"(1378.579, 1687.185); (1359.219, 1679.921); (1353.107, 1661.345); (1352.510, 1651.666); (1359.102, 1642.387); (1390.640, 1640.656); (1397.478, 1645.452); (1396.768, 1671.507); (1394.155, 1676.391)"
467,"(7773.923, 3994.746); (7783.233, 3985.123); (7793.840, 3986.881); (7800.627, 3992.114); (7803.297, 4000.196); (7807.463, 4018.306); (7811.043, 4048.011); (7800.416, 4067.538); (7796.273, 4074.345); (7774.349, 4086.944); (7764.439, 4082.565); (7752.663, 4075.796); (7754.026, 4060.619)"
468,"(8102.654, 2952.007); (8106.783, 2965.429); (8102.099, 2975.687); (8091.537, 2983.027); (8047.574, 2999.492); (8029.732, 2997.217); (8017.650, 2994.046); (8009.187, 2983.604); (8010.425, 2974.298); (8011.238, 2968.407); (8015.561, 2963.054); (8026.940, 2957.092); (8082.476, 2943.287); (8088.335, 2943.061); (8095.065, 2944.614)"
469,"(6905.239, 3430.207); (6873.626, 3447.469); (6820.498, 3443.702); (6817.484, 3443.396); (6797.334, 3436.603); (6793.268, 3432.662); (6821.706, 3414.799); (6827.752, 3411.830); (6849.522, 3401.984); (6859.525, 3397.780); (6871.147, 3396.528); (6887.923, 3395.322); (6902.750, 3417.501)"
470,"(6651.161, 1686.531); (6632.733, 1679.771); (6640.416, 1668.788); (6652.763, 1664.680)"
471,"(6569.068, 2689.731); (6569.373, 2682.374); (6573.232, 2679.392); (6596.663, 2676.943); (6610.889, 2676.395); (6624.744, 2677.403); (6637.693, 2679.740); (6641.334, 2681.127); (6637.331, 2688.212); (6628.926, 2700.124); (6622.502, 2707.233); (6616.348, 2710.111); (6609.900, 2711.416); (6598.616, 2711.185); (6587.057, 2708.149); (6570.937, 2696.338)"
472,"(6230.625, 3446.807); (6179.423, 3442.165); (6171.511, 3437.915); (6163.910, 3431.486); (6153.373, 3419.084); (6171.204, 3359.727); (6195.912, 3331.467); (6199.784, 3328.871); (6212.163, 3323.293); (6220.160, 3320.665); (6226.853, 3319.498); (6555.253, 3287.842); (6626.229, 3281.409); (7073.842, 3258.516); (7078.336, 3259.154); (7085.244, 3260.271); (7147.869, 3274.081); (7151.835, 3281.479); (7150.948, 3350.245); (7148.076, 3373.849); (6613.315, 3429.775); (6612.138, 3429.881); (6361.774, 3441.551)"
473,"(5548.703, 1251.580); (5512.549, 1138.847); (5609.155, 1113.022); (5848.125, 1074.973); (5861.584, 1072.962); (6330.272, 1046.750); (6342.234, 1056.950); (6370.521, 1086.100); (6384.546, 1108.467); (6388.478, 1117.010); (6384.249, 1135.600); (6375.053, 1148.953); (6355.618, 1160.821); (6340.848, 1167.583); (6301.734, 1179.011); (6094.141, 1236.245); (6069.380, 1240.523); (5697.049, 1270.579); (5691.646, 1270.565); (5647.151, 1267.563); (5569.610, 1258.073)"
474,"(3219.064, 2734.554); (3209.423, 2712.861); (3211.325, 2701.208); (3224.407, 2676.497); (3240.561, 2646.171); (3245.910, 2643.176); (3264.825, 2633.027); (3275.531, 2628.469); (3278.075, 2627.506); (3280.904, 2628.271); (3411.569, 2702.401); (3416.810, 2706.925); (3417.407, 2719.936); (3414.252, 2778.352); (3412.985, 2788.834); (3405.414, 2790.401); (3352.967, 2800.362); (3311.088, 2806.609); (3302.915, 2803.214); (3277.206, 2786.782)"
475,"(1703.188, 2068.456); (1718.354, 2082.435); (1717.088, 2089.194); (1707.694, 2099.418); (1704.325, 2102.317); (1695.643, 2103.171); (1692.746, 2101.858); (1677.018, 2081.290); (1672.720, 2069.538); (1675.741, 2064.396); (1681.981, 2062.542)"
476,"(5193.399, 3087.533); (5211.566, 3076.494); (5264.960, 3079.040); (5284.136, 3080.597); (5304.667, 3085.937); (5304.151, 3108.394); (5290.210, 3118.251); (5265.665, 3125.977); (5259.646, 3127.446); (5211.772, 3125.051); (5198.062, 3123.125); (5193.728, 3092.512)"
477,"(5651.511, 3124.692); (5708.901, 3116.368); (5735.968, 3123.450); (5741.804, 3143.204); (5718.613, 3156.525); (5712.959, 3159.305); (5656.648, 3159.011); (5649.133, 3150.713); (5641.017, 3137.857); (5645.866, 3127.500)"
478,"(6155.899, 4053.041); (6152.578, 4046.265); (6174.240, 4021.967); (6194.653, 4012.621); (6206.947, 4010.364); (6234.951, 4009.896); (6385.399, 4009.623); (6398.375, 4012.641); (6414.751, 4016.629); (6424.377, 4026.503); (6423.518, 4033.452); (6407.480, 4060.539); (6231.422, 4086.833); (6221.537, 4083.541)"
479,"(5736.844, 2224.328); (5744.353, 2188.673); (5757.462, 2184.055); (5773.541, 2184.120); (5782.259, 2190.762); (5789.525, 2197.053); (5793.979, 2203.216); (5784.044, 2218.229); (5781.829, 2220.160); (5776.024, 2224.017); (5766.718, 2227.250); (5755.391, 2230.341); (5747.220, 2231.373); (5737.592, 2231.143)"
480,"(2010.924, 1110.913); (1992.958, 1101.948); (1993.956, 1091.250); (2003.384, 1084.175); (2012.944, 1082.736); (2020.933, 1089.557); (2020.881, 1095.153); (2017.253, 1104.507)"
481,"(8072.718, 2075.410); (8076.697, 2066.099); (8101.784, 2057.944); (8133.633, 2073.817); (8145.015, 2079.620); (8159.380, 2094.680); (8163.020, 2103.410); (8170.477, 2126.842); (8174.614, 2156.517); (8166.992, 2166.716); (8127.539, 2163.227); (8114.182, 2159.967); (8111.126, 2155.758); (8085.713, 2119.564); (8077.425, 2102.358)"
482,"(6188.332, 3081.186); (6180.398, 3094.520); (6135.227, 3093.451); (6124.932, 3087.944); (6120.734, 3065.822); (6153.397, 3065.393); (6181.308, 3069.425); (6185.759, 3073.198)"
483,"(7433.441, 3987.491); (7516.418, 3633.502); (7662.425, 3105.941); (7667.904, 3103.161); (7749.862, 3088.120); (7788.619, 3088.834); (7862.928, 3095.651); (7877.949, 3097.456); (7871.625, 3228.402); (7857.794, 3377.124); (7849.535, 3425.398); (7824.232, 3565.501); (7752.217, 3949.144); (7736.194, 4024.251); (7727.588, 4057.271); (7709.938, 4081.391); (7702.248, 4082.585); (7676.018, 4085.037); (7590.959, 4087.133); (7574.275, 4087.341); (7467.606, 4086.068); (7449.617, 4084.694); (7441.424, 4078.327); (7438.163, 4068.715); (7433.916, 4020.747)"
484,"(5783.227, 2295.130); (5753.580, 2293.134); (5738.527, 2272.324); (5737.370, 2266.556); (5742.587, 2252.542); (5745.600, 2250.635); (5765.522, 2248.514); (5775.542, 2249.343); (5799.893, 2258.210); (5800.418, 2272.263); (5799.259, 2278.443); (5795.034, 2287.236); (5790.895, 2294.738)"
485,"(3589.595, 3940.992); (3573.912, 3958.570); (3515.301, 3952.045); (3504.037, 3949.697); (3497.476, 3941.028); (3525.095, 3937.321); (3545.584, 3935.021); (3564.331, 3934.205)"
486,"(1405.703, 4058.494); (1434.176, 4061.829); (1439.608, 4064.584); (1445.062, 4068.106); (1451.695, 4077.217); (1446.348, 4082.483); (1441.442, 4084.604); (1420.942, 4087.329); (1295.103, 4087.029); (1065.387, 4081.127); (1059.477, 4080.889); (1052.649, 4078.609); (1032.976, 4070.830); (1044.841, 4066.286); (1050.101, 4064.708); (1087.927, 4059.237); (1171.909, 4055.936); (1177.704, 4055.759); (1207.324, 4056.080)"
487,"(3276.175, 1923.288); (3272.646, 1916.107); (3275.107, 1907.287); (3299.520, 1902.798); (3310.061, 1901.639); (3330.552, 1900.230); (3363.788, 1910.260); (3372.971, 1922.176); (3378.806, 1929.781); (3379.374, 1937.013); (3375.881, 1953.556); (3372.720, 1960.188); (3370.230, 1965.372); (3367.963, 1968.488); (3359.508, 1970.274); (3342.462, 1972.466); (3313.048, 1975.126)"
488,"(5141.411, 3809.006); (5128.790, 3763.419); (5131.199, 3742.172); (5144.364, 3738.049); (5171.298, 3744.119); (5175.047, 3753.804); (5169.658, 3780.031); (5157.412, 3824.488); (5154.947, 3831.164); (5146.882, 3820.107)"
489,"(4537.007, 2066.972); (4547.958, 2060.531); (4556.653, 2067.699); (4548.333, 2070.991)"
490,"(5464.226, 1145.036); (5457.363, 1183.963); (5428.090, 1206.736); (5415.287, 1201.189); (5408.224, 1190.671); (5391.448, 1155.701); (5389.464, 1150.711); (5385.201, 1134.232); (5388.348, 1127.498); (5432.075, 1125.774); (5442.233, 1129.268); (5459.345, 1139.363)"
491,"(6632.595, 1755.695); (6651.140, 1754.490); (6650.818, 1766.865); (6642.862, 1767.115); (6641.495, 1765.611)"
492,"(6985.050, 1695.609); (6988.139, 1691.026); (7002.943, 1693.249); (6998.980, 1699.287); (6992.540, 1703.390); (6988.184, 1702.291)"
493,"(4115.879, 2071.018); (4105.195, 2058.867); (4112.171, 2052.514); (4128.037, 2057.059)"
494,"(5960.609, 1684.874); (5960.681, 1665.800); (5972.153, 1650.993); (5983.273, 1644.948); (5993.917, 1650.666); (5998.672, 1660.110); (6005.320, 1674.261); (6006.204, 1681.568); (5980.382, 1685.984); (5974.525, 1686.790)"
495,"(5272.845, 2750.223); (5280.849, 2748.031); (5291.552, 2751.009); (5297.233, 2757.184); (5287.397, 2758.527); (5280.627, 2756.281)"
496,"(6665.195, 2683.769); (6669.380, 2670.016); (6691.716, 2672.911); (6722.669, 2679.402); (6730.280, 2683.956); (6734.933, 2690.856); (6735.384, 2703.040); (6724.491, 2710.540); (6703.608, 2708.136); (6669.096, 2690.420)"
497,"(1498.537, 1199.241); (1481.135, 1153.407); (1493.192, 1131.424); (1497.268, 1126.614); (1502.425, 1124.570); (1513.079, 1123.896); (1538.665, 1124.974); (1570.406, 1142.341); (1569.072, 1187.295); (1552.668, 1201.603); (1548.485, 1204.220); (1540.373, 1207.331); (1528.644, 1205.911)"
498,"(1490.419, 1216.332); (1493.952, 1221.344); (1486.992, 1223.178); (1483.548, 1222.348); (1481.269, 1220.558); (1484.157, 1216.394)"
499,"(5830.547, 1245.073); (5834.037, 1265.857); (5822.851, 1271.423); (5793.471, 1265.728); (5790.626, 1264.352); (5776.636, 1256.764); (5768.986, 1248.760); (5769.085, 1243.015); (5771.892, 1233.665); (5778.943, 1223.933); (5790.336, 1214.875); (5797.376, 1215.462); (5806.238, 1218.289); (5812.234, 1221.498); (5817.661, 1228.033)"
500,"(5864.184, 1671.911); (5867.131, 1679.481); (5863.651, 1684.055); (5857.253, 1686.019); (5851.500, 1686.724); (5849.514, 1684.982); (5848.752, 1679.227); (5852.983, 1674.190)"
501,"(6264.982, 1729.094); (6278.549, 1720.030); (6280.817, 1721.168); (6282.784, 1728.967); (6275.512, 1734.805)"
502,"(6824.530, 2722.100); (6835.021, 2717.553); (6845.105, 2723.575); (6840.260, 2727.171)"
503,"(6645.812, 2263.385); (6633.088, 2246.804); (6650.379, 2249.301); (6655.438, 2255.927)"
504,"(7439.972, 3293.760); (7432.283, 3312.244); (7402.267, 3319.036); (7393.545, 3319.238); (7385.683, 3314.482); (7375.411, 3304.167); (7368.797, 3287.896); (7385.610, 3283.960); (7396.837, 3282.881); (7436.168, 3286.682)"
505,"(6013.293, 3887.787); (5990.983, 3894.570); (5980.010, 3893.694); (5964.056, 3886.964); (5960.913, 3877.954); (5963.639, 3875.311); (5978.129, 3872.801); (5994.708, 3876.285)"
506,"(7726.170, 1414.903); (7720.985, 1407.291); (7728.193, 1404.659); (7735.974, 1405.284)"
507,"(2485.523, 3638.736); (2472.790, 3631.577); (2480.051, 3620.826); (2486.023, 3620.794); (2495.907, 3621.087); (2505.179, 3627.263)"
508,"(7032.698, 1028.339); (7041.159, 1024.883); (7043.463, 1027.649); (7035.500, 1030.674)"
509,"(3679.921, 1702.981); (3672.545, 1697.979); (3680.473, 1689.472); (3691.417, 1693.136)"
510,"(7557.031, 1252.811); (7544.527, 1255.289); (7548.295, 1250.289)"
511,"(7242.085, 1030.950); (7240.566, 1025.590); (7244.137, 1021.399); (7250.491, 1026.559)"
512,"(7256.649, 2085.178); (7258.534, 2071.935); (7269.383, 2072.443); (7274.695, 2078.010); (7276.870, 2085.125); (7266.936, 2087.217)"
513,"(4090.234, 2823.131); (4089.374, 2817.073); (4090.067, 2810.794); (4092.667, 2814.039)"
514,"(6897.934, 2705.012); (6891.612, 2710.559); (6883.123, 2710.041); (6857.150, 2704.942); (6859.369, 2698.797); (6862.523, 2692.143); (6876.103, 2694.248); (6890.808, 2700.754)"
515,"(3500.927, 966.914); (3497.264, 963.202); (3500.811, 959.343); (3505.114, 959.373)"
516,"(7559.106, 1287.316); (7544.614, 1285.313); (7547.982, 1276.078); (7555.035, 1275.288); (7557.553, 1280.287)"
517,"(7905.725, 1209.319); (7909.717, 1231.826); (7883.624, 1238.823); (7881.329, 1228.121); (7893.152, 1218.745)"
518,"(6925.174, 2054.517); (6921.353, 2052.399); (6922.652, 2046.909); (6933.140, 2042.631)"
519,"(4286.405, 1158.594); (4281.202, 1152.721); (4284.829, 1148.171); (4293.973, 1152.242)"
520,"(1325.107, 2007.154); (1321.286, 1994.772); (1326.379, 1994.292); (1339.323, 2003.839)"
521,"(6505.118, 2507.863); (6514.725, 2504.264); (6527.140, 2517.646); (6517.218, 2519.488); (6511.861, 2518.644); (6508.948, 2515.318)"
522,"(3497.368, 998.604); (3496.761, 990.487); (3502.608, 993.129); (3504.397, 997.073); (3503.648, 997.402); (3500.561, 998.068)"
523,"(4489.316, 1147.417); (4501.733, 1146.879); (4495.317, 1158.966); (4494.068, 1158.079)"
524,"(2885.127, 2753.689); (2824.510, 2402.581); (2829.204, 2364.134); (2836.802, 2339.748); (2882.822, 2330.277); (2974.455, 2332.744); (3037.527, 2344.623); (3054.651, 2354.927); (3059.503, 2359.893); (3067.926, 2372.324); (3070.769, 2395.477); (3028.827, 2698.168); (3020.320, 2738.046); (3008.416, 2750.916); (3003.719, 2755.110); (2997.824, 2759.310); (2987.980, 2764.387); (2902.283, 2806.839)"
525,"(1423.809, 2006.604); (1416.916, 1994.444); (1427.009, 1993.151); (1435.229, 1998.117)"
526,"(1160.560, 2414.427); (1174.002, 2391.897); (1201.882, 2361.869); (1208.562, 2358.473); (1213.505, 2361.080); (1221.344, 2371.936); (1219.048, 2383.443); (1203.119, 2401.471); (1196.792, 2405.357); (1168.313, 2422.740); (1165.837, 2420.185)"
527,"(2041.079, 2404.246); (2051.061, 2398.547); (2057.580, 2400.817); (2060.950, 2402.687); (2058.295, 2406.970); (2052.169, 2406.476)"
528,"(1653.071, 3765.712); (1489.915, 3766.861); (1474.539, 3766.481); (1455.474, 3765.596); (1444.703, 3763.561); (1429.669, 3759.333); (1419.375, 3730.877); (1417.411, 3712.396); (1419.533, 3707.104); (1461.428, 3701.062); (1480.627, 3698.700); (1629.861, 3688.757); (1649.299, 3687.903); (1748.973, 3683.684); (2071.456, 3686.594); (2079.036, 3688.035); (2083.082, 3690.178); (2083.123, 3696.838); (2078.443, 3713.170); (2075.052, 3718.112); (2060.550, 3728.645); (2044.236, 3736.011); (2036.299, 3738.430); (1984.071, 3750.876); (1961.882, 3753.403); (1878.042, 3757.656)"
529,"(2249.334, 2222.806); (2259.974, 2211.174); (2269.252, 2220.287); (2257.435, 2231.274)"
530,"(2879.738, 2454.994); (2872.903, 2448.642); (2879.716, 2442.918)"
531,"(3587.677, 3758.274); (3588.018, 3770.388); (3587.355, 3777.554); (3581.904, 3782.938); (3579.754, 3776.259); (3576.711, 3764.218); (3582.372, 3758.981)"
532,"(4089.210, 2618.964); (4095.221, 2618.537); (4095.537, 2630.091); (4091.684, 2631.446); (4090.354, 2627.472)"
533,"(3202.462, 1895.069); (3193.257, 1895.248); (3195.421, 1885.973); (3203.504, 1882.021); (3206.632, 1882.462); (3211.537, 1885.766); (3207.951, 1889.891)"
534,"(4072.642, 1641.352); (4093.839, 1627.675); (4091.933, 1641.056); (4085.946, 1650.171); (4083.434, 1653.723); (4079.244, 1655.284)"
535,"(7567.199, 3439.924); (7561.042, 3384.364); (7563.379, 3379.515); (7567.058, 3376.531); (7578.983, 3371.272); (7593.894, 3368.043); (7605.182, 3373.748); (7598.687, 3411.166); (7595.405, 3427.376); (7594.100, 3432.743); (7590.914, 3437.049); (7586.694, 3440.430); (7569.412, 3446.908)"
536,"(6714.758, 2491.768); (6719.547, 2502.521); (6708.695, 2501.620); (6699.546, 2498.243); (6697.151, 2495.530); (6701.900, 2494.087)"
537,"(2043.565, 1397.854); (2039.782, 1398.602); (2025.546, 1387.971); (2024.683, 1378.411); (2040.891, 1381.227)"
538,"(6570.600, 2454.946); (6569.115, 2447.651); (6589.748, 2428.619); (6597.252, 2428.999); (6585.946, 2448.215); (6581.859, 2453.857); (6578.612, 2455.204)"
539,"(2658.063, 1041.987); (2648.894, 1046.797); (2651.302, 1039.147); (2653.737, 1036.246)"
540,"(5752.915, 3106.400); (5759.746, 3102.487); (5769.073, 3106.763); (5774.093, 3109.151); (5768.163, 3111.279); (5760.154, 3111.051)"
541,"(6957.954, 807.030); (6952.841, 806.569); (6954.079, 802.930)"
542,"(7133.140, 1030.548); (7128.626, 1028.571); (7131.965, 1025.098); (7138.659, 1022.611); (7135.428, 1027.338)"
543,"(6915.062, 2414.919); (6923.646, 2420.826); (6913.763, 2422.738); (6904.572, 2422.805); (6906.482, 2415.549)"
544,"(8175.012, 1814.767); (8169.122, 1806.045); (8176.060, 1798.290); (8183.029, 1799.751); (8181.332, 1814.092)"
545,"(6779.202, 3414.767); (6760.822, 3401.936); (6765.656, 3393.142); (6794.840, 3402.682); (6791.517, 3407.177)"
546,"(5656.682, 1287.240); (5659.827, 1283.667); (5667.139, 1283.850); (5659.403, 1287.243)"
547,"(3503.684, 3507.386); (3496.808, 3491.842); (3497.851, 3482.445); (3504.161, 3480.829); (3513.567, 3490.243); (3516.703, 3499.905); (3511.170, 3508.688); (3505.705, 3510.876)"
548,"(1191.696, 3641.115); (1196.170, 3651.892); (1183.408, 3655.020); (1171.885, 3655.190); (1161.305, 3647.158); (1169.859, 3642.258)"
549,"(5625.313, 3164.505); (5631.178, 3159.162); (5627.623, 3174.017); (5626.350, 3174.709)"
550,"(7275.800, 2048.170); (7274.591, 2055.496); (7263.508, 2054.659); (7257.100, 2048.233); (7266.354, 2042.908); (7272.042, 2044.092)"
551,"(5096.805, 2280.884); (5100.514, 2271.896); (5107.524, 2272.982); (5114.149, 2275.530); (5114.304, 2289.628); (5114.211, 2292.654); (5107.011, 2294.755); (5101.829, 2291.210); (5097.048, 2286.617)"
552,"(2442.143, 2609.571); (2427.763, 2615.216); (2423.315, 2613.786); (2418.132, 2609.686); (2408.902, 2601.895); (2421.430, 2596.289); (2429.125, 2599.935)"
553,"(6123.744, 1078.978); (6120.709, 1060.699); (6135.974, 1061.395); (6140.542, 1063.402); (6135.074, 1075.968); (6129.102, 1077.910)"
554,"(5320.799, 1098.998); (5336.204, 1086.309); (5343.497, 1084.089); (5349.013, 1089.555); (5343.055, 1102.480); (5340.135, 1107.213); (5334.523, 1109.290); (5328.770, 1110.968); (5321.306, 1103.307)"
555,"(7982.899, 2519.348); (7976.551, 2514.095); (7979.750, 2505.601); (7989.830, 2506.803); (7993.892, 2507.688); (7988.033, 2519.156)"
556,"(1129.693, 3732.937); (1129.300, 3725.401); (1132.506, 3722.752); (1142.307, 3719.297); (1151.445, 3717.095); (1162.195, 3719.740); (1174.603, 3725.923); (1165.532, 3729.465); (1157.978, 3731.249); (1132.217, 3734.535)"
557,"(2549.664, 3194.397); (2563.933, 3200.959); (2552.295, 3207.466); (2542.745, 3205.607); (2537.097, 3202.192); (2538.993, 3197.500)"
558,"(4029.315, 3595.653); (4041.582, 3591.380); (4071.551, 3607.708); (4085.663, 3618.139); (4089.364, 3624.999); (4083.194, 3631.823); (4071.082, 3639.289); (3988.185, 3637.112); (3983.962, 3635.834); (3979.801, 3629.875); (3976.531, 3618.612); (3980.467, 3616.603); (3991.960, 3611.636)"
559,"(1329.421, 3585.797); (1333.536, 3591.889); (1328.535, 3600.016); (1324.166, 3601.680); (1293.559, 3606.831); (1289.490, 3603.198); (1293.795, 3597.647); (1299.483, 3592.671); (1322.217, 3586.161)"
560,"(7362.842, 3481.696); (7382.391, 3483.573); (7378.090, 3487.837); (7372.844, 3492.163); (7363.805, 3494.907); (7360.197, 3494.989); (7352.884, 3493.365); (7353.779, 3491.354)"
561,"(7576.974, 1291.997); (7584.068, 1288.605); (7589.515, 1303.276); (7583.967, 1300.558)"
562,"(2851.856, 2598.865); (2840.621, 2588.083); (2850.968, 2585.350); (2864.713, 2595.832)"
563,"(7702.356, 2116.899); (7721.746, 2120.468); (7717.877, 2129.176); (7706.539, 2134.529); (7696.550, 2134.762); (7689.202, 2131.963); (7695.016, 2121.374)"
564,"(6180.220, 3793.635); (6176.154, 3799.181); (6146.711, 3796.991); (6133.982, 3794.380); (6123.672, 3791.345); (6121.352, 3784.809); (6127.528, 3779.821); (6164.368, 3780.457); (6170.133, 3784.311); (6176.191, 3788.634)"
