NO,Polygon Points
3216,"(104.606, 4102.592); (111.083, 4089.413); (112.940, 4099.580); (109.602, 4103.132)"
3217,"(219.117, 5734.860); (200.940, 5734.293); (207.100, 5724.492); (215.304, 5722.166); (223.060, 5722.281); (223.807, 5728.003); (222.658, 5731.673)"
3218,"(1064.679, 2823.126); (1069.161, 2815.111); (1072.606, 2816.306); (1071.914, 2819.751)"
3219,"(2052.754, 5193.504); (2060.833, 5201.859); (2053.771, 5203.766); (2041.351, 5206.659); (2046.329, 5196.525)"
3220,"(6434.273, 4262.122); (6439.577, 4266.132); (6436.235, 4275.167); (6426.827, 4278.877); (6425.170, 4275.380); (6426.987, 4267.565)"
3221,"(6329.044, 3221.258); (6334.601, 3218.130); (6337.789, 3223.040); (6331.396, 3222.587)"
3222,"(488.808, 4429.549); (497.354, 4419.607); (505.614, 4425.296); (506.075, 4431.460); (505.234, 4435.362); (501.141, 4438.617); (493.995, 4435.265)"
3223,"(2994.113, 5287.038); (2985.313, 5287.013); (2992.038, 5280.779); (2998.872, 5279.839)"
3224,"(8152.973, 3923.688); (8164.541, 3920.883); (8162.694, 3925.641); (8158.063, 3927.094)"
3225,"(6779.835, 6525.923); (6784.543, 6533.055); (6781.449, 6536.616); (6771.125, 6547.472); (6765.402, 6551.257); (6760.847, 6544.834); (6761.119, 6541.995); (6775.611, 6527.946)"
3226,"(2735.432, 7188.419); (2729.068, 7183.378); (2731.752, 7179.831); (2742.431, 7172.645); (2751.247, 7172.476); (2761.531, 7174.793); (2762.078, 7178.617); (2756.260, 7184.796); (2751.560, 7186.546); (2738.935, 7190.524)"
3227,"(8067.974, 4106.618); (8071.393, 4112.959); (8059.009, 4119.353); (8056.769, 4116.851); (8057.010, 4107.419)"
3228,"(1852.968, 3286.956); (1849.238, 3279.989); (1851.844, 3277.229); (1857.269, 3282.843)"
3229,"(1247.582, 2146.375); (1240.824, 2151.272); (1244.710, 2142.946)"
3230,"(41.042, 2997.638); (45.339, 2990.244); (50.233, 2990.612); (43.708, 2998.574)"
3231,"(8070.163, 4022.800); (8057.116, 4020.873); (8060.853, 4010.529); (8065.865, 4011.840)"
3232,"(1880.806, 3282.011); (1891.217, 3282.454); (1891.125, 3287.433)"
3233,"(7311.264, 8099.363); (7293.880, 8118.330); (7280.231, 8118.741); (7273.174, 8116.566); (7277.702, 8108.136); (7286.258, 8095.980); (7288.721, 8093.289); (7292.688, 8090.542); (7297.951, 8087.646); (7310.986, 8094.122)"
3234,"(2152.574, 2198.612); (2154.624, 2194.287); (2161.030, 2194.701); (2157.333, 2199.336)"
3235,"(6185.490, 6020.362); (6195.234, 6014.946); (6200.717, 6022.622); (6194.672, 6021.854)"
3236,"(5580.375, 7191.304); (5576.701, 7179.200); (5578.985, 7176.041); (5582.702, 7175.316); (5599.920, 7182.186)"
3237,"(1382.023, 7208.637); (1386.728, 7215.467); (1375.102, 7220.147); (1367.356, 7222.882); (1363.908, 7220.240); (1353.109, 7211.686); (1353.425, 7203.312); (1354.720, 7198.103); (1363.710, 7195.760); (1371.744, 7194.709)"
3238,"(1577.193, 4371.851); (1594.345, 4358.738); (1594.944, 4370.781); (1582.101, 4374.774)"
3239,"(1717.578, 4981.762); (1705.070, 4970.990); (1710.938, 4965.999); (1718.793, 4964.102); (1722.759, 4967.636); (1725.024, 4974.806); (1725.928, 4978.870); (1722.550, 4982.617)"
3240,"(2862.732, 2278.800); (2857.208, 2276.909); (2862.604, 2270.738)"
3241,"(2824.979, 6283.058); (2829.095, 6277.330); (2853.291, 6283.356); (2852.723, 6288.754); (2836.463, 6295.284); (2832.546, 6292.787)"
3242,"(5160.893, 6154.968); (5163.516, 6152.197); (5172.942, 6151.204); (5181.592, 6153.283); (5187.397, 6161.517); (5184.655, 6167.091); (5172.335, 6164.987); (5166.677, 6161.434)"
3243,"(3209.258, 4647.127); (3214.449, 4641.112); (3222.961, 4637.061); (3216.209, 4646.918)"
3244,"(1307.035, 6150.725); (1310.943, 6155.295); (1300.764, 6166.302); (1294.380, 6166.562); (1289.431, 6162.796); (1296.975, 6153.175)"
3245,"(2416.862, 3495.175); (2409.118, 3491.227); (2409.901, 3484.483); (2415.164, 3488.796)"
3246,"(8.766, 5102.324); (18.527, 5091.372); (23.293, 5090.126); (30.906, 5092.585); (31.420, 5099.543); (27.130, 5105.797); (21.975, 5110.563); (17.712, 5108.101)"
3247,"(37.791, 6354.585); (26.501, 6359.216); (17.749, 6354.384); (9.351, 6340.394); (19.232, 6340.777); (30.694, 6342.525)"
3248,"(1540.176, 5320.998); (1541.532, 5323.063); (1540.173, 5326.261); (1529.141, 5335.063); (1530.263, 5327.173); (1536.740, 5321.873)"
3249,"(3580.410, 4167.364); (3576.792, 4163.803); (3577.532, 4158.102); (3580.923, 4154.166); (3586.174, 4158.133); (3591.942, 4164.211); (3585.235, 4167.007)"
3250,"(1981.800, 3286.761); (1977.247, 3277.945); (1981.911, 3277.898); (1986.931, 3282.823)"
3251,"(3663.076, 4278.715); (3656.812, 4272.094); (3663.516, 4268.630); (3673.691, 4274.616)"
3252,"(3469.698, 4166.776); (3465.444, 4154.876); (3472.441, 4152.834); (3478.539, 4158.221); (3480.282, 4166.183)"
3253,"(3482.226, 4275.331); (3473.338, 4279.033); (3467.330, 4278.490); (3465.116, 4267.674); (3471.158, 4264.346)"
3254,"(719.332, 3127.387); (712.590, 3126.446); (716.647, 3122.207); (721.945, 3122.202)"
3255,"(3083.271, 5430.950); (3081.474, 5422.579); (3085.512, 5412.922); (3105.880, 5408.230); (3093.312, 5430.322)"
3256,"(4618.493, 6758.584); (4617.034, 6734.866); (4618.117, 6734.864); (4624.236, 6739.569); (4630.516, 6748.673); (4626.681, 6755.124)"
3257,"(2123.422, 7261.127); (2123.907, 7286.507); (2118.247, 7286.983); (2105.407, 7285.240); (2093.145, 7275.495); (2088.608, 7271.758); (2094.144, 7263.671); (2108.303, 7254.478); (2118.967, 7258.487)"
3258,"(5817.543, 5036.961); (5805.475, 5047.234); (5802.857, 5041.486); (5801.288, 5025.730); (5807.398, 5026.141); (5812.761, 5029.037)"
3259,"(8130.672, 4294.594); (8121.436, 4289.278); (8132.280, 4285.604); (8138.000, 4285.913); (8136.806, 4293.029)"
3260,"(2596.612, 6515.208); (2585.047, 6518.625); (2585.094, 6503.495); (2585.105, 6499.917); (2588.835, 6500.651); (2599.276, 6510.859)"
3261,"(72.507, 4016.846); (84.712, 4010.772); (85.823, 4017.703); (84.441, 4023.167)"
3262,"(8165.671, 4169.098); (8167.850, 4175.270); (8167.655, 4181.101); (8159.700, 4182.630); (8152.864, 4180.675); (8158.658, 4170.495)"
3263,"(3786.805, 6931.830); (3784.920, 6903.487); (3810.582, 6908.933); (3814.804, 6912.264); (3811.910, 6923.943); (3808.187, 6929.162); (3800.485, 6932.768); (3794.894, 6934.886); (3789.334, 6933.671)"
3264,"(7000.731, 6112.275); (7017.325, 6111.428); (7019.895, 6111.966); (7022.524, 6116.962); (7009.691, 6118.530)"
3265,"(3241.379, 4115.370); (3241.708, 4108.176); (3255.497, 4109.717); (3254.730, 4115.064); (3250.507, 4117.237); (3241.739, 4119.045)"
3266,"(2437.974, 6386.042); (2428.250, 6390.689); (2415.216, 6389.695); (2408.567, 6388.354); (2410.271, 6375.680); (2417.415, 6370.421); (2423.980, 6372.057); (2435.132, 6375.438); (2436.873, 6381.045)"
3267,"(1291.297, 4691.161); (1289.347, 4681.467); (1292.312, 4675.959); (1296.558, 4675.854); (1301.635, 4676.941); (1309.196, 4685.230); (1303.612, 4693.599); (1297.741, 4694.807)"
3268,"(2424.605, 6148.281); (2429.503, 6141.237); (2448.362, 6146.741); (2437.754, 6150.936)"
3269,"(1566.394, 2950.542); (1561.008, 2947.609); (1565.974, 2945.470); (1569.672, 2947.916)"
3270,"(2265.168, 3282.546); (2270.146, 3277.579); (2275.327, 3283.502); (2267.984, 3287.245)"
3271,"(3938.687, 3097.839); (4077.501, 3214.240); (4080.156, 3370.415); (4080.458, 3392.342); (4080.472, 3602.288); (4080.025, 4033.349); (4073.746, 4086.745); (4018.673, 4087.259); (3786.166, 4087.402); (3711.962, 4087.443); (3433.054, 4087.300); (3107.950, 4086.912); (3093.266, 4084.595); (3091.195, 4078.478); (3086.751, 4063.290); (3081.654, 4041.317); (3081.355, 3380.987); (3082.743, 3266.957); (3086.907, 3093.169); (3155.237, 3088.416); (3475.981, 3087.567); (3593.811, 3087.915); (3718.728, 3089.683); (3892.354, 3092.468); (3930.854, 3096.210)"
3272,"(6056.651, 2164.611); (6065.065, 2161.107); (6062.776, 2167.197)"
3273,"(4761.427, 4223.041); (4756.038, 4230.604); (4750.488, 4228.362); (4744.711, 4224.427); (4751.115, 4221.033)"
3274,"(1594.579, 6199.397); (1592.514, 6191.733); (1598.052, 6185.086); (1599.915, 6186.293); (1598.673, 6194.855)"
3275,"(9.207, 6275.665); (11.699, 6267.288); (27.735, 6273.828); (23.815, 6282.654); (20.565, 6288.666); (16.860, 6293.204); (12.592, 6294.539); (10.039, 6281.044)"
3276,"(585.071, 4530.544); (585.739, 4515.825); (604.356, 4524.665); (597.403, 4535.004)"
3277,"(5171.817, 3703.038); (5161.372, 3698.901); (5169.167, 3691.764)"
3278,"(2876.695, 6230.724); (2856.684, 6216.572); (2871.637, 6204.033); (2882.253, 6207.688)"
3279,"(6882.339, 7701.688); (6893.960, 7718.939); (6890.960, 7725.593); (6887.154, 7728.524); (6870.375, 7734.576); (6866.913, 7731.215); (6857.146, 7707.752); (6869.104, 7701.630); (6877.189, 7700.432)"
3280,"(168.785, 5477.875); (173.480, 5470.976); (189.887, 5481.389); (195.410, 5492.912); (184.884, 5494.678); (174.244, 5492.703)"
3281,"(4618.419, 6454.629); (4617.031, 6442.081); (4623.320, 6428.081); (4630.625, 6425.242); (4638.329, 6428.633); (4632.893, 6447.054); (4629.621, 6449.254)"
3282,"(5789.901, 7516.806); (5780.521, 7543.165); (5772.363, 7529.700); (5768.813, 7519.463); (5769.997, 7514.119); (5772.439, 7509.362); (5782.223, 7508.224); (5787.739, 7509.484)"
3283,"(7176.579, 7415.865); (7180.687, 7419.719); (7180.011, 7426.547); (7174.253, 7444.962); (7168.906, 7445.399); (7146.424, 7447.161); (7145.237, 7444.553); (7146.986, 7428.817); (7149.150, 7422.716); (7153.520, 7416.560)"
3284,"(2785.620, 6404.534); (2778.977, 6422.600); (2774.956, 6422.085); (2769.912, 6416.733); (2765.369, 6411.521); (2761.666, 6403.831); (2760.691, 6394.509); (2774.053, 6392.728)"
3285,"(5921.059, 7413.265); (5928.023, 7436.558); (5924.948, 7440.904); (5916.000, 7443.907); (5900.215, 7446.845); (5898.594, 7439.825); (5897.457, 7423.992); (5904.751, 7417.309); (5909.560, 7413.495); (5914.402, 7411.165)"
3286,"(2825.285, 6161.129); (2844.144, 6150.851); (2849.720, 6152.676); (2851.232, 6158.860); (2851.355, 6161.996); (2851.253, 6164.420); (2842.530, 6167.402); (2832.599, 6164.392); (2828.224, 6163.059)"
3287,"(1841.681, 6294.539); (1832.757, 6286.465); (1836.618, 6277.766); (1841.426, 6267.840); (1852.731, 6266.860); (1855.315, 6270.262); (1854.391, 6278.438)"
3288,"(2500.654, 7093.524); (2505.821, 7108.963); (2501.820, 7117.198); (2495.676, 7123.638); (2492.259, 7126.866); (2489.361, 7125.298); (2473.446, 7113.096); (2474.709, 7106.938); (2478.732, 7103.801); (2485.129, 7099.677); (2496.529, 7094.654)"
3289,"(7576.522, 6616.325); (7587.932, 6636.095); (7580.032, 6647.056); (7565.380, 6646.068); (7561.426, 6637.137); (7566.382, 6626.007); (7573.246, 6618.515)"
3290,"(503.688, 7172.940); (519.065, 7174.976); (507.993, 7184.639); (498.838, 7190.688); (493.803, 7190.234); (488.873, 7186.876); (490.994, 7180.696); (492.547, 7177.970); (495.018, 7176.556)"
3291,"(2030.679, 3702.925); (2024.597, 3700.544); (2028.016, 3696.959); (2035.995, 3698.988)"
3292,"(116.831, 4059.982); (117.833, 4071.299); (110.998, 4068.303); (104.877, 4064.667); (109.538, 4061.555)"
3293,"(7974.958, 4192.060); (7972.202, 4199.066); (7961.400, 4198.543); (7960.588, 4195.154); (7962.830, 4188.455); (7966.352, 4184.367); (7970.822, 4184.952)"
3294,"(4117.791, 5170.036); (4116.005, 5174.521); (4111.472, 5173.203); (4104.981, 5167.498); (4107.762, 5160.402); (4110.282, 5157.242); (4115.381, 5162.628)"
3295,"(7940.632, 4193.777); (7939.614, 4198.673); (7931.883, 4193.264); (7929.180, 4187.809); (7932.125, 4183.939); (7939.221, 4188.404)"
3296,"(5704.617, 6186.359); (5726.358, 6172.173); (5726.511, 6182.659); (5721.885, 6193.449); (5716.582, 6198.601); (5710.789, 6196.349)"
3297,"(153.146, 5598.561); (155.067, 5605.050); (147.385, 5606.668); (137.159, 5604.442); (144.345, 5598.734)"
3298,"(4755.103, 6922.377); (4751.006, 6931.212); (4738.428, 6934.858); (4733.663, 6935.140); (4729.306, 6930.763); (4728.959, 6923.618); (4736.130, 6919.535)"
3299,"(4233.141, 5236.194); (4233.301, 5227.186); (4245.283, 5217.166); (4248.561, 5215.549); (4248.018, 5222.159); (4247.373, 5228.035); (4243.407, 5236.055); (4240.601, 5239.155); (4237.848, 5239.098)"
3300,"(7580.185, 6774.645); (7577.435, 6762.854); (7579.650, 6761.379); (7583.016, 6759.168); (7587.529, 6763.018); (7591.637, 6766.758); (7589.492, 6768.735)"
3301,"(568.758, 4222.923); (575.626, 4220.451); (584.659, 4221.055); (580.748, 4227.609); (576.934, 4230.552); (574.212, 4228.214)"
3302,"(3241.066, 4284.680); (3252.335, 4277.557); (3253.881, 4280.201); (3255.366, 4289.645); (3252.247, 4295.333); (3244.704, 4294.995); (3242.938, 4293.988)"
3303,"(8120.808, 5245.743); (8126.093, 5239.537); (8137.340, 5241.137); (8142.828, 5248.274); (8144.052, 5252.610); (8135.767, 5255.089); (8121.266, 5252.916)"
3304,"(5758.780, 6413.798); (5747.812, 6422.698); (5739.569, 6419.547); (5736.825, 6401.627); (5737.849, 6394.898); (5742.392, 6392.920); (5746.596, 6394.832); (5753.548, 6399.533); (5758.297, 6408.376)"
3305,"(8157.036, 4148.590); (8152.811, 4142.303); (8161.684, 4137.640); (8164.751, 4136.768); (8164.207, 4145.312); (8163.568, 4150.860)"
3306,"(5115.883, 4584.003); (5113.410, 4598.900); (5104.837, 4598.470); (5097.433, 4591.064); (5106.423, 4583.989)"
3307,"(2718.924, 3286.792); (2713.049, 3282.172); (2717.300, 3279.625); (2723.441, 3283.463)"
3308,"(3081.321, 4587.053); (3082.102, 4580.035); (3088.388, 4580.555); (3096.984, 4587.959); (3098.937, 4592.539); (3099.121, 4597.797); (3091.582, 4598.566); (3083.353, 4596.899)"
3309,"(3138.726, 6156.891); (3138.740, 6166.140); (3128.955, 6167.379); (3125.637, 6167.386); (3120.358, 6165.885); (3113.187, 6163.765); (3121.701, 6155.321); (3133.774, 6149.071); (3136.912, 6151.266)"
3310,"(905.167, 4403.272); (908.673, 4394.250); (911.071, 4391.726); (913.818, 4389.114); (917.430, 4389.571); (922.432, 4393.089); (921.066, 4401.215); (914.270, 4406.887); (905.975, 4406.348)"
3311,"(2344.511, 6252.920); (2353.952, 6246.533); (2366.770, 6249.864); (2373.088, 6254.062); (2371.854, 6259.745); (2367.083, 6262.537); (2361.393, 6263.269); (2348.688, 6257.371)"
3312,"(1241.308, 4870.540); (1253.083, 4856.351); (1260.918, 4859.378); (1256.965, 4870.742); (1253.263, 4871.149)"
3313,"(8120.055, 5161.592); (8126.746, 5164.116); (8126.309, 5171.178); (8122.822, 5174.758); (8120.798, 5174.981); (8110.771, 5170.733); (8105.414, 5167.855); (8110.489, 5163.723)"
3314,"(1234.080, 7126.853); (1224.949, 7118.874); (1228.966, 7110.877); (1247.383, 7104.993); (1252.157, 7104.954); (1258.336, 7112.859); (1258.062, 7116.388); (1250.644, 7127.240)"
3315,"(3876.222, 7199.140); (3883.217, 7208.518); (3876.324, 7220.774); (3873.543, 7221.777); (3865.592, 7223.247); (3858.729, 7220.727); (3849.431, 7216.804); (3853.260, 7205.187); (3854.374, 7202.483); (3857.398, 7200.254); (3871.934, 7198.855)"
3316,"(8082.268, 5526.519); (8076.744, 5522.508); (8074.572, 5516.690); (8073.418, 5510.922); (8077.741, 5505.707); (8089.102, 5503.328); (8093.495, 5505.681); (8097.827, 5508.413); (8089.283, 5524.898)"
3317,"(7155.792, 7574.045); (7145.115, 7553.959); (7145.722, 7548.756); (7154.632, 7540.918); (7160.607, 7538.784); (7167.189, 7546.364); (7168.285, 7551.067); (7166.005, 7561.451); (7162.789, 7570.186); (7160.902, 7574.805); (7157.094, 7574.845)"
3318,"(6721.108, 2134.831); (6713.157, 2132.178); (6714.592, 2128.748); (6717.125, 2127.839)"
3319,"(1223.986, 4146.655); (1218.149, 4150.809); (1210.687, 4147.796); (1209.260, 4140.270); (1217.780, 4139.033)"
3320,"(5740.653, 7511.338); (5736.800, 7504.298); (5745.054, 7501.680); (5749.183, 7501.689); (5748.970, 7505.811)"
3321,"(5976.974, 3282.667); (5987.497, 3284.488); (5982.261, 3286.951)"
3322,"(171.727, 4263.115); (168.721, 4257.566); (179.308, 4256.931); (186.149, 4256.841); (181.380, 4262.946)"
3323,"(2249.342, 3154.186); (2257.970, 3153.773); (2254.223, 3159.492)"
3324,"(2344.997, 3943.310); (2345.493, 3938.729); (2350.290, 3933.943); (2354.898, 3930.875); (2352.387, 3937.910); (2347.509, 3943.171)"
3325,"(2416.154, 5303.203); (2409.334, 5298.827); (2414.517, 5296.145); (2425.969, 5295.644)"
3326,"(72.996, 7179.080); (99.009, 7175.392); (104.822, 7176.735); (106.627, 7190.607); (101.182, 7191.496); (78.337, 7190.972)"
3327,"(2717.532, 3463.110); (2712.856, 3458.495); (2717.683, 3455.004); (2723.997, 3453.294)"
3328,"(8040.754, 4270.942); (8050.864, 4261.564); (8053.392, 4267.252); (8054.622, 4274.503); (8047.906, 4279.413); (8043.638, 4275.658)"
3329,"(3176.784, 4478.137); (3186.257, 4467.874); (3190.999, 4476.817); (3188.110, 4484.167); (3185.734, 4486.818); (3183.818, 4485.432)"
3330,"(6233.162, 3284.809); (6238.851, 3279.538); (6242.588, 3286.105); (6237.517, 3287.313)"
3331,"(6249.456, 3471.311); (6255.510, 3468.943); (6260.074, 3478.956); (6252.177, 3479.196)"
3332,"(1754.542, 4230.876); (1767.240, 4233.955); (1765.112, 4241.374); (1758.272, 4245.012); (1753.040, 4246.543); (1753.233, 4235.912)"
3333,"(2126.811, 2359.489); (2121.427, 2357.230); (2125.393, 2355.520); (2128.947, 2356.360)"
3334,"(3744.351, 4134.661); (3736.759, 4125.113); (3749.053, 4127.350); (3750.864, 4134.655)"
3335,"(665.880, 3479.202); (665.036, 3470.510); (665.663, 3467.570); (670.698, 3472.592)"
3336,"(6318.520, 3286.805); (6313.471, 3283.640); (6318.641, 3282.197); (6322.840, 3284.135)"
3337,"(7865.037, 6323.455); (7867.979, 6317.244); (7883.548, 6319.575); (7868.561, 6326.636)"
3338,"(2617.282, 3490.271); (2622.807, 3484.057); (2624.417, 3491.382); (2621.884, 3495.238)"
3339,"(6358.343, 4230.522); (6361.347, 4246.133); (6351.136, 4246.680); (6345.564, 4243.066); (6345.467, 4239.682); (6351.898, 4230.891)"
3340,"(4649.303, 5132.251); (4655.533, 5120.976); (4659.000, 5122.857); (4665.327, 5126.681); (4665.245, 5134.142); (4661.065, 5139.144); (4657.033, 5143.360); (4651.406, 5139.436)"
3341,"(5016.556, 4343.797); (5018.688, 4350.558); (5007.986, 4359.205); (5001.166, 4359.411); (5002.045, 4353.052); (5004.124, 4346.591)"
3342,"(4841.751, 2502.621); (4840.537, 2497.909); (4844.809, 2497.886); (4848.566, 2500.530)"
3343,"(3276.882, 4198.431); (3272.613, 4198.790); (3274.386, 4187.750); (3280.692, 4183.698); (3285.359, 4183.659); (3278.946, 4196.645)"
3344,"(904.686, 3506.555); (912.279, 3499.808); (909.232, 3510.373); (907.430, 3510.599)"
3345,"(2369.467, 4004.578); (2361.320, 4006.862); (2363.808, 4000.796); (2369.805, 3993.818)"
3346,"(2256.723, 7519.036); (2267.196, 7522.643); (2261.983, 7535.207); (2257.035, 7525.603)"
3347,"(187.748, 5699.124); (195.196, 5704.326); (187.203, 5713.552); (184.368, 5716.822); (175.483, 5718.848); (168.737, 5716.403); (169.582, 5711.968); (170.787, 5707.370); (176.024, 5701.511)"
3348,"(4649.358, 5162.125); (4661.340, 5158.469); (4667.085, 5160.442); (4670.779, 5168.496); (4661.432, 5174.525); (4655.666, 5174.890); (4651.658, 5171.684)"
3349,"(7960.687, 4004.997); (7963.319, 3994.291); (7969.766, 3997.497); (7973.850, 4000.420); (7968.104, 4006.897)"
3350,"(107.233, 4229.170); (105.007, 4220.228); (111.122, 4218.302); (120.836, 4221.027); (118.620, 4228.894); (112.718, 4230.798)"
3351,"(8104.781, 5233.348); (8100.806, 5238.881); (8089.681, 5235.931); (8089.382, 5226.453); (8097.317, 5223.549)"
3352,"(1903.799, 4134.383); (1896.522, 4135.106); (1898.380, 4129.052); (1910.701, 4122.187); (1909.553, 4130.399)"
3353,"(6380.287, 3286.565); (6376.842, 3284.889); (6378.822, 3277.078); (6384.904, 3276.586); (6383.467, 3282.828)"
3354,"(1325.603, 4230.577); (1321.003, 4224.334); (1329.337, 4224.102); (1337.287, 4226.142); (1333.239, 4230.563)"
3355,"(648.619, 4366.801); (655.914, 4360.843); (660.543, 4360.179); (663.568, 4363.356); (665.600, 4369.378); (663.905, 4370.714); (656.816, 4374.545); (650.399, 4373.272)"
3356,"(2034.509, 6327.307); (2025.372, 6313.614); (2034.318, 6315.238); (2040.557, 6321.296)"
3357,"(3277.364, 5014.348); (3272.680, 5011.895); (3275.742, 5007.096); (3282.282, 4999.654); (3288.168, 4999.201); (3293.904, 5000.074); (3291.487, 5009.669); (3286.129, 5014.807)"
3358,"(4216.723, 7199.770); (4222.350, 7193.264); (4237.708, 7193.464); (4245.393, 7204.359); (4235.834, 7207.342); (4231.324, 7206.342); (4223.655, 7204.436)"
