NO,Polygon Points
651,"(2979.092, 815.233); (2974.389, 822.554); (2970.127, 821.715); (2968.609, 813.405); (2975.317, 810.605)"
652,"(1041.162, 1236.263); (1045.993, 1250.567); (1034.040, 1296.708); (1031.475, 1300.278); (1025.475, 1303.088); (1014.038, 1293.473); (1003.593, 1263.559); (1001.887, 1257.751); (1000.950, 1250.007); (1002.450, 1244.757); (1004.069, 1243.583); (1029.542, 1236.749)"
653,"(1990.864, 1715.648); (1988.165, 1718.816); (1984.221, 1716.057); (1979.667, 1709.620); (1977.428, 1704.035); (1977.201, 1691.939); (1988.436, 1697.955)"
654,"(985.304, 1893.407); (982.000, 1910.964); (978.360, 1909.707); (972.407, 1888.721); (969.055, 1875.767); (972.886, 1875.871); (976.012, 1878.023); (982.929, 1887.068); (983.928, 1889.459)"
655,"(1086.231, 1925.154); (1083.993, 1969.239); (1082.021, 1973.009); (1080.025, 1975.014); (1073.186, 1958.703); (1065.329, 1925.431); (1072.260, 1924.362)"
656,"(3004.834, 1986.403); (3003.279, 2011.048); (2999.997, 2021.417); (2988.924, 2039.364); (2987.557, 2037.020); (2986.499, 2032.899); (2985.099, 2016.777); (2984.539, 1992.431); (2985.745, 1987.384); (2989.847, 1981.766); (3001.350, 1981.100)"
657,"(3456.697, 850.445); (3444.653, 855.395); (3440.237, 852.766); (3434.436, 842.669); (3433.456, 837.372); (3432.518, 830.373); (3432.932, 823.863); (3435.068, 822.575); (3440.869, 823.129); (3446.373, 828.089); (3451.137, 834.475); (3458.840, 845.089); (3458.808, 845.252); (3456.850, 850.180)"
658,"(1356.455, 2039.301); (1352.883, 2002.324); (1355.204, 1998.801); (1361.302, 1998.727); (1362.814, 2005.265)"
659,"(3099.032, 803.202); (3097.154, 822.626); (3086.840, 817.169); (3082.906, 814.679); (3081.035, 806.476); (3083.118, 802.051); (3087.134, 800.063); (3091.087, 798.538); (3097.716, 797.216)"
660,"(2799.474, 1807.339); (2793.393, 1791.542); (2796.255, 1762.011); (2797.233, 1760.092); (2802.415, 1757.957); (2807.822, 1756.915); (2814.645, 1756.064); (2823.027, 1759.289); (2822.280, 1764.367); (2804.647, 1815.486)"
661,"(2478.672, 2039.422); (2472.540, 2028.447); (2478.545, 2008.272); (2482.708, 2005.651); (2491.337, 2002.032)"
662,"(2956.034, 951.726); (2955.790, 985.389); (2952.158, 993.908); (2938.205, 1015.271); (2932.158, 1015.500); (2925.008, 1010.979); (2918.844, 1005.898); (2898.726, 987.699); (2892.952, 978.316); (2889.747, 973.040); (2888.542, 969.369); (2892.765, 951.582); (2897.560, 946.551); (2953.228, 947.100)"
663,"(1037.672, 1742.031); (1032.824, 1734.780); (1036.162, 1720.565); (1040.232, 1711.808); (1055.122, 1696.103); (1061.071, 1700.327); (1064.533, 1706.151); (1062.678, 1723.466); (1059.539, 1739.252); (1056.681, 1750.967); (1051.951, 1749.207)"
664,"(1000.868, 1106.376); (1008.272, 1094.582); (1036.355, 1088.173); (1042.305, 1109.469); (1043.778, 1115.769); (1045.900, 1129.787); (1039.791, 1137.941); (1034.919, 1143.383); (1004.131, 1114.517)"
665,"(2432.211, 1079.330); (2427.521, 1072.787); (2420.973, 1061.583); (2408.832, 1039.986); (2412.873, 1036.866); (2418.597, 1032.650); (2422.726, 1032.553); (2428.888, 1033.521); (2447.771, 1040.265); (2452.647, 1046.030); (2453.262, 1050.250); (2451.320, 1056.269); (2442.094, 1070.751); (2437.866, 1075.722)"
666,"(3578.809, 1205.712); (3561.484, 1187.055); (3566.560, 1177.765); (3584.158, 1167.037); (3601.862, 1167.200); (3608.323, 1169.551); (3606.167, 1178.752); (3602.153, 1184.997); (3586.088, 1204.977); (3583.337, 1206.532)"
667,"(3305.279, 878.384); (3313.718, 866.293); (3324.806, 853.314); (3333.313, 858.408); (3338.483, 864.008); (3339.875, 877.699); (3334.947, 884.539); (3328.703, 887.111); (3317.991, 886.669); (3312.780, 885.167)"
668,"(1648.291, 1640.071); (1641.684, 1654.800); (1611.587, 1623.539); (1609.407, 1615.795); (1613.407, 1611.012); (1616.387, 1610.705); (1635.505, 1625.722)"
669,"(3832.602, 921.086); (3838.092, 922.663); (3840.352, 935.084); (3835.075, 933.079); (3832.947, 930.752)"
670,"(2334.615, 919.346); (2328.779, 906.399); (2334.457, 904.769); (2336.726, 914.139); (2335.719, 918.054)"
671,"(20.085, 1924.704); (12.748, 1959.010); (10.433, 1949.491); (8.951, 1939.564); (11.687, 1921.889); (16.646, 1919.028)"
672,"(2456.565, 767.643); (2462.498, 764.574); (2463.724, 771.850); (2461.291, 774.597)"
673,"(3711.866, 806.926); (3704.792, 803.332); (3707.087, 799.032); (3714.940, 796.581); (3717.039, 800.193); (3715.076, 805.699)"
674,"(8.855, 1556.163); (10.839, 1553.593); (11.425, 1557.856); (8.977, 1558.602)"
675,"(2825.313, 1726.918); (2825.290, 1715.208); (2832.858, 1720.965); (2835.510, 1724.444); (2834.858, 1731.298); (2832.323, 1734.607)"
676,"(3278.949, 1046.952); (3272.821, 1034.574); (3272.830, 1031.245); (3279.861, 1033.130); (3285.168, 1042.428)"
677,"(622.749, 1030.781); (617.175, 1029.605); (618.581, 1024.761); (627.815, 1020.088); (633.193, 1018.216); (631.471, 1024.450)"
678,"(2362.650, 1782.905); (2360.702, 1777.888); (2363.150, 1774.154); (2363.261, 1776.642)"
679,"(2426.395, 1101.041); (2426.177, 1111.087); (2409.520, 1098.659); (2408.617, 1092.076); (2411.250, 1091.367)"
680,"(1554.472, 1950.770); (1550.766, 1958.922); (1546.896, 1957.766); (1546.580, 1954.665); (1545.018, 1935.255); (1547.219, 1929.608); (1553.957, 1938.444)"
681,"(1949.235, 2038.782); (1945.178, 1989.817); (1948.933, 1990.013); (1954.661, 2013.128); (1955.985, 2019.250); (1954.756, 2025.881); (1951.842, 2036.972)"
682,"(1560.943, 1989.195); (1569.440, 1985.484); (1573.920, 1987.689); (1575.422, 1994.569); (1570.894, 2028.559); (1567.096, 2039.151); (1563.845, 2035.820); (1562.438, 2031.784)"
683,"(1539.329, 854.531); (1531.115, 886.549); (1517.942, 884.303); (1517.755, 884.091); (1514.440, 877.924); (1512.954, 872.393); (1512.799, 871.781); (1512.663, 864.274); (1512.709, 863.554); (1516.234, 849.837); (1535.140, 853.574)"
684,"(1561.389, 832.609); (1570.211, 831.322); (1572.859, 833.806); (1573.872, 838.885); (1570.033, 838.324); (1562.294, 837.031)"
685,"(1055.467, 1991.198); (1049.166, 1957.470); (1052.633, 1957.068); (1055.290, 1959.481)"
686,"(2681.478, 834.113); (2682.147, 832.337); (2683.325, 833.077); (2685.792, 839.161); (2681.496, 834.285)"
687,"(638.184, 822.630); (633.153, 815.960); (636.174, 815.372); (640.593, 815.120); (646.313, 815.936)"
688,"(1320.497, 988.217); (1320.271, 993.441); (1306.571, 998.735); (1305.608, 996.129); (1304.634, 992.649); (1315.317, 988.668)"
689,"(1001.384, 997.385); (1003.624, 988.772); (1014.201, 986.086); (1018.293, 988.488); (1019.021, 991.094); (1017.662, 996.126); (1008.960, 1015.084); (1005.986, 1014.115)"
690,"(1976.770, 1494.459); (1982.209, 1485.664); (1989.240, 1487.939); (1993.229, 1491.165); (1989.010, 1494.713); (1984.593, 1495.168)"
691,"(2522.379, 1271.304); (2521.459, 1268.116); (2522.627, 1267.781); (2523.666, 1269.907)"
692,"(2482.745, 1071.481); (2480.254, 1079.235); (2476.740, 1074.962); (2473.005, 1069.286); (2480.629, 1065.012)"
693,"(2056.708, 1168.878); (2052.092, 1174.774); (2048.226, 1172.624); (2040.874, 1167.682); (2047.882, 1164.275); (2051.387, 1165.544)"
694,"(992.086, 726.993); (985.397, 725.542); (988.048, 721.670)"
695,"(3574.546, 1814.242); (3573.482, 1831.234); (3563.505, 1817.485); (3561.001, 1810.344); (3563.247, 1800.331); (3567.810, 1797.537); (3571.840, 1803.832)"
696,"(3353.226, 989.327); (3362.478, 985.103); (3366.784, 995.681); (3355.251, 998.795)"
697,"(1975.917, 1254.949); (1977.622, 1264.179); (1969.230, 1270.679); (1961.381, 1265.967); (1966.461, 1256.099)"
698,"(3624.549, 750.388); (3632.470, 754.506); (3631.719, 759.495); (3626.642, 757.946)"
699,"(3005.249, 1866.161); (2999.871, 1879.450); (2990.887, 1879.340); (2985.334, 1870.912); (2996.244, 1863.541)"
700,"(1246.023, 1187.456); (1243.389, 1184.292); (1247.520, 1180.443); (1252.071, 1181.967)"
701,"(2560.093, 774.716); (2552.637, 767.950); (2558.248, 766.072); (2563.340, 770.816)"
702,"(2609.682, 901.361); (2618.296, 911.231); (2601.560, 918.568); (2600.750, 913.150); (2602.362, 902.577)"
703,"(1369.128, 1259.383); (1370.112, 1252.516); (1374.782, 1258.252); (1377.261, 1270.987); (1369.364, 1270.372)"
704,"(1069.783, 1639.058); (1065.213, 1611.542); (1068.148, 1603.109); (1077.912, 1602.665); (1088.918, 1608.671); (1095.028, 1619.072); (1094.615, 1622.061); (1088.076, 1648.624); (1085.281, 1654.979)"
705,"(3287.765, 825.177); (3297.604, 843.936); (3297.514, 849.413); (3292.970, 854.925); (3286.624, 848.586); (3273.483, 830.859); (3278.527, 826.164)"
706,"(760.671, 1596.079); (764.539, 1586.496); (772.777, 1599.051); (770.680, 1606.821); (762.473, 1602.393)"
707,"(1353.425, 1092.229); (1362.127, 1082.054); (1361.159, 1090.226); (1359.456, 1095.453)"
708,"(2570.292, 815.827); (2569.279, 806.761); (2569.521, 803.262); (2584.037, 797.367); (2592.865, 795.070); (2597.429, 796.287); (2592.679, 816.463); (2591.286, 821.521); (2582.616, 822.655); (2572.573, 823.084)"
709,"(1961.326, 1039.692); (1957.735, 1046.331); (1949.446, 1047.106); (1945.910, 1043.956); (1944.942, 1038.664); (1951.105, 1036.496)"
710,"(3600.287, 741.939); (3598.716, 743.410); (3593.299, 742.709); (3592.683, 738.369); (3593.235, 737.875); (3597.866, 738.981)"
711,"(2104.855, 838.910); (2105.872, 831.202); (2109.643, 833.727); (2109.110, 838.716)"
712,"(1771.661, 1878.538); (1753.147, 1871.054); (1758.338, 1865.577); (1784.387, 1863.848); (1790.418, 1871.022); (1782.876, 1874.878)"
713,"(3397.155, 1639.481); (3384.753, 1633.363); (3395.601, 1632.383); (3405.698, 1637.220)"
714,"(927.155, 935.337); (921.168, 931.353); (926.332, 926.650); (934.782, 928.864)"
715,"(3775.668, 836.066); (3784.023, 846.899); (3778.809, 851.934); (3770.126, 855.196); (3753.460, 843.660); (3753.989, 837.619); (3767.812, 836.238)"
716,"(3634.821, 855.258); (3624.756, 843.474); (3638.958, 837.320); (3648.308, 836.832); (3655.827, 840.000); (3647.720, 849.010); (3644.071, 851.334)"
717,"(3992.937, 798.225); (3998.796, 796.335); (3998.627, 806.596)"
718,"(3056.392, 1110.569); (3049.327, 1098.192); (3065.252, 1099.000); (3065.294, 1099.497); (3062.246, 1105.010)"
719,"(1273.136, 1904.820); (1280.445, 1898.632); (1275.251, 1910.984)"
720,"(3928.758, 829.971); (3930.667, 827.999); (3935.918, 833.294); (3938.565, 838.944); (3931.262, 833.483)"
721,"(1240.954, 1135.730); (1239.501, 1142.936); (1235.125, 1141.674); (1229.612, 1139.521); (1225.804, 1134.756); (1225.427, 1128.036); (1232.064, 1123.475); (1240.036, 1130.227)"
722,"(4011.569, 1302.901); (4008.828, 1295.892); (4017.350, 1287.763); (4022.721, 1288.430); (4025.554, 1294.187); (4024.946, 1297.410); (4016.273, 1301.411)"
723,"(2761.311, 1164.468); (2766.942, 1159.335); (2771.807, 1155.267); (2779.401, 1156.481); (2788.477, 1162.378); (2791.354, 1169.671); (2787.568, 1173.489); (2777.682, 1174.518); (2768.321, 1174.906); (2763.835, 1169.611)"
724,"(975.097, 1430.763); (968.831, 1427.883); (976.819, 1423.476); (985.940, 1422.656); (981.099, 1428.094)"
725,"(1170.003, 1359.887); (1169.932, 1367.128); (1163.867, 1360.968); (1160.936, 1357.185); (1166.645, 1356.626)"
726,"(985.127, 865.453); (996.031, 867.971); (989.960, 870.896); (985.304, 870.508)"
727,"(2206.017, 724.359); (2201.451, 726.741); (2201.491, 719.853); (2205.325, 721.626)"
728,"(2674.572, 1351.469); (2665.068, 1340.997); (2670.983, 1328.682); (2677.577, 1337.515)"
729,"(1345.574, 998.658); (1336.723, 989.980); (1340.358, 983.822); (1349.648, 988.910)"
730,"(907.249, 1012.865); (905.389, 1005.522); (914.449, 1004.980); (919.347, 1005.768); (917.464, 1013.058); (913.255, 1015.115)"
731,"(3495.919, 1206.899); (3465.236, 1149.060); (3468.256, 1124.536); (3475.688, 1123.131); (3504.707, 1121.942); (3526.485, 1122.915); (3543.828, 1124.802); (3552.550, 1126.672); (3557.474, 1133.262); (3556.722, 1144.376); (3520.016, 1206.487); (3498.565, 1206.864)"
732,"(774.962, 911.497); (758.569, 948.138); (753.708, 950.850); (749.275, 951.194); (730.072, 950.204); (718.518, 949.047); (714.744, 931.372); (713.163, 921.101); (714.296, 914.096); (716.306, 907.130); (719.178, 897.865); (723.771, 892.257); (728.806, 891.139); (735.450, 892.844); (763.418, 902.909)"
733,"(3279.487, 1085.034); (3289.365, 1140.826); (3280.657, 1141.583); (3219.799, 1142.905); (3209.294, 1140.895); (3208.923, 1083.089); (3213.619, 1081.979); (3224.192, 1081.417); (3237.329, 1080.980); (3244.382, 1080.894); (3273.245, 1083.633)"
734,"(2985.284, 1601.218); (2991.255, 1598.921); (3021.344, 1617.968); (3010.996, 1620.629); (3002.295, 1622.607); (2997.574, 1621.401); (2994.077, 1618.892); (2987.810, 1614.111); (2986.515, 1608.909)"
735,"(3593.475, 1326.461); (3613.160, 1314.167); (3687.773, 1307.047); (3721.314, 1329.811); (3725.813, 1336.618); (3726.085, 1356.927); (3725.365, 1361.486); (3722.552, 1366.799); (3720.455, 1370.647); (3702.545, 1392.608); (3681.863, 1395.842); (3662.682, 1398.582); (3648.789, 1398.127); (3627.648, 1391.796); (3622.064, 1385.606); (3617.613, 1379.671); (3595.728, 1337.595)"
736,"(3237.193, 1291.244); (3240.701, 1295.004); (3231.029, 1323.411); (3227.453, 1327.631); (3219.855, 1332.257); (3190.797, 1335.439); (3185.993, 1334.018); (3177.238, 1328.363); (3177.416, 1314.871); (3180.680, 1302.508); (3184.593, 1290.122); (3187.263, 1289.722); (3202.636, 1288.968); (3211.173, 1289.380)"
737,"(3900.278, 2038.772); (3848.525, 1872.027); (3849.446, 1867.440); (3872.022, 1833.492); (3874.910, 1829.262); (3919.126, 1813.314); (3923.767, 1814.394); (3938.489, 1824.289); (3952.885, 1835.395); (3968.016, 1865.784); (3968.434, 1868.325); (3970.610, 1881.907); (3924.588, 2020.319); (3918.124, 2036.462); (3908.043, 2037.833)"
738,"(3757.897, 1216.156); (3798.686, 1206.296); (3817.581, 1209.274); (3818.346, 1215.289); (3819.865, 1232.363); (3819.488, 1239.622); (3816.980, 1244.344); (3813.472, 1247.873); (3806.655, 1250.736); (3741.294, 1270.704); (3728.786, 1258.144); (3722.723, 1249.867); (3721.188, 1244.938); (3723.029, 1240.814)"
739,"(3935.993, 1326.435); (3912.873, 1263.127); (3914.412, 1259.699); (3930.085, 1239.057); (3936.144, 1236.533); (3960.091, 1227.395); (3999.755, 1264.858); (4000.648, 1268.298); (3999.899, 1272.775); (3956.158, 1331.934); (3949.213, 1335.438); (3946.649, 1335.431)"
740,"(3272.856, 1761.631); (3284.901, 1745.879); (3310.445, 1734.518); (3325.307, 1731.268); (3330.352, 1732.751); (3333.536, 1762.657); (3333.126, 1766.286); (3291.217, 1781.954); (3284.662, 1782.761); (3277.850, 1774.802)"
741,"(3955.486, 1591.137); (3942.554, 1586.109); (3917.514, 1572.187); (3912.782, 1569.194); (3922.067, 1558.698); (3926.789, 1556.488); (3956.742, 1566.374); (3958.006, 1567.906); (3962.426, 1573.966); (3961.922, 1590.656)"
742,"(771.423, 1918.287); (807.222, 1925.144); (815.572, 1933.233); (821.130, 1942.369); (808.931, 1942.619); (791.551, 1941.660); (744.900, 1927.329); (749.413, 1921.950); (758.272, 1919.486)"
743,"(3752.518, 1328.289); (3759.905, 1324.682); (3771.328, 1322.199); (3873.475, 1324.562); (3879.404, 1325.771); (3880.760, 1333.137); (3882.153, 1341.763); (3882.598, 1345.864); (3883.777, 1363.808); (3876.168, 1365.761); (3859.168, 1366.836); (3760.418, 1352.058); (3754.720, 1336.116)"
744,"(3728.610, 1111.799); (3720.969, 1089.706); (3722.268, 1087.375); (3732.468, 1082.443); (3736.622, 1081.731); (3761.250, 1089.832); (3798.640, 1127.824); (3799.137, 1133.002); (3792.767, 1141.927); (3776.951, 1143.461); (3774.343, 1143.342); (3739.449, 1120.806)"
745,"(3600.770, 1495.213); (3594.108, 1480.787); (3593.478, 1466.011); (3593.243, 1459.052); (3598.716, 1457.006); (3604.914, 1455.627); (3715.130, 1457.210); (3736.101, 1458.196); (3745.539, 1461.911); (3746.819, 1472.147); (3746.066, 1480.185); (3745.405, 1485.728); (3736.446, 1487.093)"
746,"(2064.200, 1145.212); (2056.723, 1130.898); (2061.681, 1126.662); (2069.352, 1122.175); (2101.666, 1117.070); (2133.309, 1115.469); (2138.727, 1116.418); (2155.784, 1120.591); (2155.376, 1127.916); (2154.750, 1133.130); (2152.730, 1138.452); (2122.209, 1206.345); (2119.611, 1206.726); (2098.406, 1207.386)"
747,"(3561.816, 1234.187); (3541.529, 1238.933); (3536.389, 1235.626); (3531.628, 1231.531); (3528.748, 1228.987); (3534.565, 1223.005); (3543.870, 1221.326); (3547.759, 1222.298); (3554.726, 1225.748)"
748,"(776.924, 997.461); (788.960, 943.138); (798.050, 945.748); (807.613, 954.878); (829.629, 979.919); (831.299, 987.337); (834.625, 1005.176); (826.821, 1010.704); (794.613, 1014.836); (788.432, 1014.681); (785.345, 1012.289)"
749,"(2410.777, 987.428); (2430.134, 1009.430); (2424.348, 1015.110); (2419.981, 1015.460); (2411.965, 1007.759); (2409.181, 1004.667); (2409.183, 997.943); (2409.201, 990.490)"
750,"(3310.273, 1174.808); (3305.116, 1149.030); (3320.667, 1156.106); (3324.621, 1174.528)"
751,"(2725.480, 1047.350); (2711.755, 1047.201); (2701.040, 1029.124); (2696.968, 1016.225); (2703.744, 1012.743); (2708.569, 1012.647); (2745.448, 1016.318); (2751.005, 1018.010); (2747.485, 1041.152); (2745.499, 1046.417); (2737.459, 1047.221)"
752,"(4013.515, 1239.047); (4008.547, 1231.218); (4014.201, 1224.881); (4017.689, 1222.449); (4020.431, 1222.599); (4026.696, 1229.114); (4022.660, 1236.284)"
753,"(3854.163, 1637.137); (3785.221, 1605.963); (3786.419, 1602.857); (3793.743, 1590.685); (3806.786, 1570.957); (3813.803, 1569.760); (3820.770, 1570.963); (3878.614, 1583.228); (3900.462, 1592.914); (3959.594, 1620.387); (3967.306, 1625.406); (3971.582, 1631.069); (3973.052, 1641.662); (3972.942, 1651.575); (3970.434, 1654.720); (3963.107, 1654.130); (3955.995, 1653.540)"
754,"(3550.552, 1736.075); (3592.363, 1755.075); (3590.245, 1765.785); (3587.182, 1769.249); (3581.769, 1774.717); (3533.950, 1783.149); (3526.274, 1783.445); (3509.138, 1777.961); (3498.845, 1774.573); (3496.800, 1767.687); (3503.398, 1749.374)"
755,"(2274.980, 1128.220); (2281.996, 1134.949); (2275.212, 1142.502); (2268.329, 1143.084); (2264.646, 1141.970); (2265.081, 1137.327); (2268.009, 1128.631)"
756,"(4045.261, 1046.811); (4041.087, 1038.772); (4042.602, 1034.167); (4052.899, 1009.910); (4064.109, 1008.774); (4069.064, 1017.633); (4072.991, 1027.718); (4069.225, 1033.156); (4060.484, 1041.156)"
757,"(3661.759, 2034.064); (3656.055, 2039.488); (3609.598, 2039.227); (3603.233, 2038.619); (3598.459, 2035.448); (3592.794, 2022.464); (3594.715, 2018.752); (3646.041, 2019.077); (3659.439, 2021.449)"
758,"(1960.624, 1363.332); (1962.149, 1341.541); (1987.131, 1333.614); (1997.873, 1333.841); (2006.612, 1335.418); (2020.503, 1359.603); (2013.084, 1363.764); (1993.992, 1366.531); (1990.355, 1366.612); (1982.615, 1365.819)"
759,"(584.836, 802.585); (605.285, 793.162); (611.565, 795.135); (613.069, 819.304); (603.758, 823.082); (590.851, 822.847)"
760,"(2057.593, 970.604); (2057.343, 951.480); (2063.876, 946.539); (2074.495, 946.712); (2081.983, 949.249); (2099.219, 955.762); (2102.455, 963.996); (2111.592, 999.603); (2110.916, 1007.149); (2107.600, 1010.541); (2099.710, 1013.135); (2093.536, 1014.703); (2077.523, 995.104)"
761,"(2242.397, 1478.883); (2216.861, 1462.885); (2222.855, 1458.346); (2230.796, 1456.916); (2254.844, 1455.819); (2270.004, 1457.585); (2288.780, 1461.776); (2292.564, 1474.628); (2288.781, 1482.281); (2276.477, 1495.365); (2265.953, 1490.900)"
762,"(2472.624, 1942.711); (2481.758, 1936.069); (2493.438, 1931.570); (2482.262, 1941.553)"
763,"(3656.922, 737.000); (3664.451, 739.497); (3662.682, 742.585); (3660.234, 742.612)"
764,"(3190.420, 1516.289); (3193.535, 1524.467); (3188.877, 1526.565); (3176.524, 1520.412); (3178.928, 1518.467)"
765,"(2487.251, 1654.406); (2482.196, 1654.856); (2458.321, 1648.716); (2337.681, 1608.750); (2331.465, 1605.409); (2329.291, 1603.372); (2313.031, 1582.164); (2315.332, 1574.738); (2327.718, 1567.257); (2484.461, 1582.987); (2496.718, 1584.520); (2508.306, 1629.225); (2508.541, 1636.027); (2502.601, 1641.857); (2489.338, 1652.705)"
766,"(2227.645, 1511.174); (2217.062, 1502.437); (2229.813, 1498.366); (2235.041, 1504.157); (2232.875, 1509.268)"
767,"(2954.105, 915.172); (2953.063, 885.734); (2982.998, 877.629); (2985.937, 880.992); (2991.431, 894.849); (2988.514, 907.457); (2984.716, 912.823); (2977.096, 918.698); (2960.246, 917.876)"
768,"(798.231, 1972.578); (792.875, 1965.058); (798.164, 1960.285); (814.874, 1961.671); (834.285, 1964.379); (839.688, 1967.559); (836.702, 1974.613); (833.117, 1974.696)"
769,"(1541.855, 803.352); (1539.450, 823.257); (1527.810, 817.263); (1520.626, 810.803); (1512.531, 801.219); (1519.398, 799.626); (1528.488, 797.750)"
770,"(2080.137, 1658.673); (2035.523, 1716.248); (2031.067, 1718.935); (2026.799, 1718.701); (2021.451, 1712.824); (1994.834, 1654.719); (1993.298, 1648.374); (2000.237, 1602.831); (2004.427, 1602.042); (2041.940, 1602.604); (2050.713, 1602.776); (2061.069, 1605.271); (2066.363, 1616.412)"
771,"(1002.403, 1078.768); (1000.774, 1064.319); (1021.508, 1050.587); (1039.314, 1050.573); (1033.338, 1058.968); (1020.214, 1069.273)"
772,"(3977.401, 742.985); (3979.940, 738.920); (3983.657, 740.549); (3980.121, 741.942)"
773,"(3120.877, 1046.727); (3112.521, 1043.133); (3112.852, 1036.103); (3120.272, 1030.279); (3129.146, 1032.238); (3126.267, 1040.580)"
774,"(4085.958, 1432.407); (4088.326, 1441.052); (4078.646, 1445.677); (4073.345, 1446.715); (4081.536, 1435.220)"
775,"(3864.875, 1206.711); (3858.955, 1204.650); (3850.518, 1194.623); (3848.716, 1188.469); (3849.873, 1183.639); (3853.097, 1173.242); (3904.130, 1117.224); (3911.369, 1116.534); (3921.228, 1116.458); (3926.384, 1119.862); (3934.289, 1134.610); (3932.514, 1140.800); (3883.595, 1201.091); (3875.552, 1203.710)"
776,"(3503.068, 1921.065); (3510.837, 1963.605); (3493.464, 1969.972); (3465.460, 1974.518); (3455.617, 1975.267); (3434.174, 1975.486); (3381.722, 1973.381); (3356.385, 1971.325); (3349.536, 1970.719); (3281.322, 1959.667); (3273.706, 1952.615); (3272.677, 1945.894); (3274.055, 1942.078); (3282.039, 1922.408); (3284.411, 1918.303); (3310.817, 1910.335); (3446.863, 1906.558); (3457.547, 1907.589); (3478.479, 1910.745)"
777,"(3260.924, 965.464); (3256.164, 997.398); (3251.746, 1014.249); (3249.338, 1015.290); (3230.886, 1007.505); (3225.278, 1005.133); (3220.341, 1001.674); (3213.808, 978.355); (3209.042, 958.539); (3209.144, 953.736); (3243.988, 949.987); (3252.359, 949.408); (3260.261, 958.078)"
778,"(2539.204, 1270.968); (2537.146, 1244.041); (2539.131, 1237.963); (2544.417, 1235.465); (2553.107, 1238.831); (2576.730, 1250.814); (2581.349, 1254.808); (2577.924, 1263.041)"
779,"(2376.616, 925.059); (2410.111, 892.613); (2417.412, 892.555); (2430.313, 902.808); (2438.087, 911.723); (2437.892, 915.548); (2426.648, 950.677); (2389.675, 950.957); (2383.210, 948.309); (2376.970, 942.046)"
780,"(3041.679, 963.406); (3038.510, 977.698); (3035.391, 982.710); (3005.784, 976.061); (2988.829, 969.607); (2987.035, 966.729); (2985.125, 952.222); (2988.795, 943.406); (3000.042, 941.012); (3009.875, 940.395); (3034.696, 941.383); (3038.613, 942.730); (3041.087, 945.353)"
781,"(2681.001, 1899.451); (2693.003, 1899.296); (2704.441, 1900.570); (2716.603, 1906.235); (2718.810, 1909.493); (2715.037, 1911.457); (2685.561, 1903.875)"
782,"(1972.301, 1297.555); (1973.886, 1299.103); (1973.340, 1306.363); (1971.252, 1312.334); (1967.245, 1319.098); (1961.261, 1313.761); (1960.973, 1310.380); (1967.891, 1302.231); (1969.959, 1299.826)"
783,"(2488.827, 725.485); (2491.372, 721.019); (2495.205, 724.260); (2491.508, 727.281)"
784,"(3274.962, 1008.971); (3273.105, 995.834); (3276.428, 989.118); (3279.584, 983.422); (3287.559, 974.748); (3293.562, 971.866); (3321.626, 961.043); (3327.684, 958.847); (3332.998, 957.030); (3335.903, 961.714); (3337.042, 966.230); (3336.453, 983.755); (3334.482, 986.976); (3331.192, 992.325); (3325.552, 1000.310); (3315.229, 1006.233); (3309.351, 1009.291); (3295.559, 1014.160); (3286.796, 1015.033)"
785,"(2977.198, 1047.452); (2953.202, 1036.544); (2956.165, 1025.365); (2961.830, 1019.409); (2968.021, 1015.682); (2981.685, 1008.104); (2989.929, 1006.882); (2991.928, 1011.551); (2994.102, 1019.813); (2999.107, 1044.006); (2987.850, 1046.255)"
786,"(2601.016, 1234.450); (2605.136, 1207.145); (2610.990, 1204.659); (2628.335, 1201.122); (2630.593, 1206.103); (2615.568, 1232.726); (2610.372, 1238.968); (2601.632, 1238.065)"
787,"(3727.447, 1626.962); (3781.995, 1624.927); (3769.801, 1644.196); (3766.063, 1648.536); (3762.063, 1650.849); (3740.754, 1654.846); (3722.036, 1649.417); (3721.299, 1641.109); (3725.131, 1632.196)"
788,"(3688.949, 1923.008); (3689.011, 1917.413); (3693.321, 1912.494); (3726.477, 1914.122); (3729.442, 1915.084); (3733.304, 1916.413); (3733.158, 1919.868); (3728.579, 1922.944); (3721.315, 1926.794); (3693.444, 1925.521)"
789,"(4041.432, 814.855); (4046.734, 803.883); (4051.040, 797.024); (4053.585, 797.749); (4058.781, 800.741); (4064.237, 809.866); (4060.996, 816.804); (4054.192, 823.223); (4043.954, 821.472)"
790,"(934.748, 808.082); (932.299, 820.067); (930.064, 820.794); (916.312, 823.414); (909.245, 822.048); (904.695, 803.061); (908.326, 802.840); (922.675, 805.107)"
791,"(2888.789, 791.138); (2888.539, 770.289); (2890.461, 768.613); (2902.248, 767.838); (2908.266, 770.489); (2913.085, 782.592); (2911.200, 787.602); (2899.414, 789.569)"
792,"(2792.758, 1453.941); (2798.069, 1434.315); (2806.880, 1441.032); (2808.924, 1455.529); (2806.451, 1463.209); (2794.416, 1455.499)"
793,"(634.919, 865.169); (624.793, 886.786); (621.116, 882.656); (618.663, 875.034); (616.825, 867.321); (627.228, 859.717); (633.445, 862.936)"
794,"(2923.696, 1398.625); (2921.430, 1388.308); (2925.346, 1382.908); (2931.530, 1377.240); (2937.293, 1382.186)"
